geneID	cluster	domain	pfam
Pele_DN160047_c1_g1	1	EGF_ATRAID_C	PF27506
Pele_DN160047_c1_g1	1	SCY_4732_	PF28230
Pele_DN160166_c0_g1	1	EGF	PF00008
Pele_DN160166_c0_g1	1	fn3	PF00041
Pele_DN160166_c0_g1	1	Turandot	PF07240
Pele_DN160166_c0_g1	1	Kre9_KNH	PF10342
Pele_DN160166_c0_g1	1	cEGF	PF12662
Pele_DN160166_c0_g1	1	Big_9	PF17963
Pele_DN160166_c0_g1	1	Ig_J_second	PF24489
Pele_DN160166_c0_g1	1	FN3_DSCAM-DSCAML_C	PF25059
Pele_DN160166_c0_g1	1	Ig_Rha78A_N	PF25788
Pele_DN160241_c8_g20	1	Kelch_1	PF01344
Pele_DN160241_c8_g20	1	Kelch_2	PF07646
Pele_DN160241_c8_g20	1	Beta-prop_FBX42	PF13415
Pele_DN160241_c8_g20	1	Beta-prop_TYW4	PF13418
Pele_DN160241_c8_g20	1	Beta-prop_Calicin	PF13964
Pele_DN160241_c8_g20	1	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN160241_c8_g20	1	Beta-prop_ATRN-LZTR1	PF24981
Pele_DN160241_c8_g20	1	NANM	PF24996
Pele_DN160241_c8_g20	1	Kelch_FKB95	PF25210
Pele_DN160322_c1_g3	1	ATG16	PF08614
Pele_DN160323_c7_g6	1	GIY-YIG	PF01541
Pele_DN160323_c7_g6	1	TFIIE_alpha	PF02002
Pele_DN160323_c7_g6	1	HTH_animal	PF26215
Pele_DN160380_c2_g2	1	Fez1	PF06818
Pele_DN160380_c2_g2	1	ATG16	PF08614
Pele_DN160380_c2_g2	1	IKKbetaNEMObind	PF12179
Pele_DN160380_c2_g2	1	TMF_DNA_bd	PF12329
Pele_DN160380_c2_g2	1	Rod_CreS	PF19220
Pele_DN160380_c2_g2	1	FKBP15	PF23649
Pele_DN160380_c2_g2	1	CCDC39	PF24161
Pele_DN160380_c2_g2	1	CC4_CEP85	PF24555
Pele_DN160380_c2_g2	1	KIF21A_4th	PF25764
Pele_DN160380_c2_g2	1	CCDC89	PF28422
Pele_DN160632_c13_g2	1	PHD	PF00628
Pele_DN160632_c13_g2	1	COX6B	PF02297
Pele_DN160632_c13_g2	1	DUF365	PF04033
Pele_DN160632_c13_g2	1	SlyX	PF04102
Pele_DN160632_c13_g2	1	Phage_GPO	PF05929
Pele_DN160632_c13_g2	1	Zn_ribbon_6	PF07191
Pele_DN160632_c13_g2	1	Cas12f1-like_TNB	PF07282
Pele_DN160632_c13_g2	1	TPR_MLP1_2	PF07926
Pele_DN160632_c13_g2	1	Zn_ribbon_PADR1	PF08063
Pele_DN160632_c13_g2	1	Cmc1	PF08583
Pele_DN160632_c13_g2	1	DUF3323	PF11796
Pele_DN160632_c13_g2	1	Prok-RING_1	PF14446
Pele_DN160632_c13_g2	1	DUF7310	PF23991
Pele_DN160632_c13_g2	1	TRIM_CC	PF25600
Pele_DN160632_c13_g2	1	SH3_HelY	PF26090
Pele_DN160651_c2_g1	1	Ephrin_rec_like	PF07699
Pele_DN161100_c0_g1	1	RENR_N	PF25294
Pele_DN161100_c0_g1	1	Phage_T4_Y05D	PF26901
Pele_DN165713_c0_g1	1	Lectin_C	PF00059
Pele_DN19292_c0_g1	1	Laminin_G_3	PF13385
Pele_DN19292_c0_g1	1	PAN_4	PF14295
Pele_DN201792_c0_g1	1	PAN_1	PF00024
Pele_DN201792_c0_g1	1	Jacalin	PF01419
Pele_DN201792_c0_g1	1	PAN_2	PF08276
Pele_DN201792_c0_g1	1	PAN_3	PF08277
Pele_DN201792_c0_g1	1	PAN_4	PF14295
Pele_DN201792_c0_g1	1	KIAA0319_N	PF23597
Pele_DN202538_c0_g1	1	PAN_1	PF00024
Pele_DN202538_c0_g1	1	B_lectin	PF01453
Pele_DN202538_c0_g1	1	DUF7591	PF24511
Pele_DN202538_c0_g1	1	GOLD_PATL1_C	PF25099
Pele_DN26388_c0_g1	1	DUF753	PF05444
Pele_DN26388_c0_g1	1	AAA_27	PF13514
Pele_DN26388_c0_g1	1	QVR	PF17064
Pele_DN272797_c0_g1	1	Pkinase	PF00069
Pele_DN272797_c0_g1	1	PK_Tyr_Ser-Thr	PF07714
Pele_DN27336_c0_g1	1	Histidinol_dh	PF00815
Pele_DN27336_c0_g1	1	NPV_P10	PF05531
Pele_DN27336_c0_g1	1	DUF1664	PF07889
Pele_DN27336_c0_g1	1	dCache_2	PF08269
Pele_DN27336_c0_g1	1	CotH	PF08757
Pele_DN27336_c0_g1	1	Peptidase_M75	PF09375
Pele_DN27336_c0_g1	1	DUF4600	PF15372
Pele_DN27336_c0_g1	1	TerB_C	PF15615
Pele_DN27336_c0_g1	1	HIP1_clath_bdg	PF16515
Pele_DN27336_c0_g1	1	Ninein_mid	PF27645
Pele_DN286308_c0_g1	1	DUF1908	PF08926
Pele_DN293135_c0_g1	1	Lectin_C	PF00059
Pele_DN293135_c0_g1	1	PAN_4	PF14295
Pele_DN33862_c0_g1	1	LRR_1	PF00560
Pele_DN33862_c0_g1	1	LRR_4	PF12799
Pele_DN33862_c0_g1	1	LRR_5	PF13306
Pele_DN33862_c0_g1	1	LRR_6	PF13516
Pele_DN33862_c0_g1	1	LRR_8	PF13855
Pele_DN33862_c0_g1	1	PAN_4	PF14295
Pele_DN33862_c0_g1	1	LRR_9	PF14580
Pele_DN33862_c0_g1	1	LRR_LRWD1	PF23211
Pele_DN33862_c0_g1	1	LRR_14	PF23598
Pele_DN33862_c0_g1	1	LRR_EndoS	PF23952
Pele_DN358504_c0_g1	1	MANEC	PF07502
Pele_DN358504_c0_g1	1	PAN_2	PF08276
Pele_DN358504_c0_g1	1	PAN_4	PF14295
Pele_DN41428_c0_g1	1	DUF4083	PF13314
Pele_DN50335_c0_g2	1	zf-C2H2	PF00096
Pele_DN50335_c0_g2	1	BolA	PF01722
Pele_DN50335_c0_g2	1	C1_2	PF03107
Pele_DN50335_c0_g2	1	Zn_ribbon_Elf1	PF05129
Pele_DN50335_c0_g2	1	C1-set	PF07654
Pele_DN50335_c0_g2	1	zf-C2H2_jaz	PF12171
Pele_DN50335_c0_g2	1	zf-met	PF12874
Pele_DN50335_c0_g2	1	zf-H2C2_2	PF13465
Pele_DN50335_c0_g2	1	zf-C2H2_4	PF13894
Pele_DN50335_c0_g2	1	zf-C2H2_6	PF13912
Pele_DN50335_c0_g2	1	zf-C2H2_11	PF16622
Pele_DN50335_c0_g2	1	zf-MYST	PF17772
Pele_DN50335_c0_g2	1	HEWD	PF20576
Pele_DN50335_c0_g2	1	STL11_N	PF21369
Pele_DN50335_c0_g2	1	C2CH-3rd_BIRD-IDD	PF22995
Pele_DN50335_c0_g2	1	zf-C2H2_ZNF462_1st	PF23077
Pele_DN50335_c0_g2	1	Zf-C2H2_ZNF451_C	PF23107
Pele_DN50335_c0_g2	1	Zf-C2H2_ZNF451	PF23108
Pele_DN50335_c0_g2	1	DUF7066	PF23217
Pele_DN50335_c0_g2	1	zf_PCFS4	PF23228
Pele_DN50335_c0_g2	1	zf-C2H2_15	PF23561
Pele_DN50335_c0_g2	1	zf-C2H2_16	PF23611
Pele_DN50335_c0_g2	1	zf-C2H2_ZN142	PF23612
Pele_DN50335_c0_g2	1	DUF7565	PF24446
Pele_DN50335_c0_g2	1	zf-C2H2_fungi	PF24537
Pele_DN50335_c0_g2	1	DUF8112	PF26417
Pele_DN50335_c0_g2	1	Znf_C2H2_Trps1_1st	PF27058
Pele_DN50647_c0_g2	1	Lectin_C	PF00059
Pele_DN50647_c0_g2	1	PAN_2	PF08276
Pele_DN50920_c0_g1	1	PAN_1	PF00024
Pele_DN50920_c0_g1	1	MANEC	PF07502
Pele_DN50920_c0_g1	1	PAN_2	PF08276
Pele_DN50920_c0_g1	1	PAN_4	PF14295
Pele_DN53740_c0_g1	1	Ank	PF00023
Pele_DN53740_c0_g1	1	Ank_2	PF12796
Pele_DN53740_c0_g1	1	Ank_3	PF13606
Pele_DN53740_c0_g1	1	Ank_4	PF13637
Pele_DN53740_c0_g1	1	PPR_3	PF13812
Pele_DN53740_c0_g1	1	Ank_5	PF13857
Pele_DN64870_c0_g2	1	VWD	PF00094
Pele_DN64870_c0_g2	1	Nrf1_DNA-bind	PF10491
Pele_DN67227_c0_g3	1	Activin_recp	PF01064
Pele_DN67227_c0_g3	1	cEGF	PF12662
Pele_DN67227_c0_g3	1	DUF7622	PF24602
Pele_DN67227_c0_g3	1	DUF7741	PF24888
Pele_DN71888_c0_g2	1	PAN_1	PF00024
Pele_DN71888_c0_g2	1	Lectin_C	PF00059
Pele_DN71888_c0_g2	1	PAN_4	PF14295
Pele_DN71888_c0_g2	1	KIAA0319_N	PF23597
Pele_DN75226_c0_g1	1	Tetraspanin	PF00335
Pele_DN75226_c0_g1	1	EMP70	PF02990
Pele_DN75226_c0_g1	1	Ninjurin	PF04923
Pele_DN75226_c0_g1	1	TRP	PF06011
Pele_DN75226_c0_g1	1	DUF973	PF06157
Pele_DN75226_c0_g1	1	Phage_holin_3_6	PF07332
Pele_DN76398_c0_g1	1	COX1	PF00115
Pele_DN76398_c0_g1	1	Oxidored_q3	PF00499
Pele_DN76398_c0_g1	1	SFXNs	PF03820
Pele_DN76398_c0_g1	1	DUF818	PF05677
Pele_DN76398_c0_g1	1	MpPF26	PF07666
Pele_DN76398_c0_g1	1	Tmemb_18A	PF09771
Pele_DN76398_c0_g1	1	DUF6328	PF19853
Pele_DN76472_c0_g1	1	LRR_1	PF00560
Pele_DN76472_c0_g1	1	DAG1	PF05454
Pele_DN76472_c0_g1	1	DUF2237	PF09996
Pele_DN76472_c0_g1	1	LRR_4	PF12799
Pele_DN76472_c0_g1	1	LRR_5	PF13306
Pele_DN76472_c0_g1	1	LRR_6	PF13516
Pele_DN76472_c0_g1	1	LRR_8	PF13855
Pele_DN76472_c0_g1	1	LRR_9	PF14580
Pele_DN76472_c0_g1	1	TMEM154	PF15102
Pele_DN76472_c0_g1	1	Pur_ac_phosph_N	PF16656
Pele_DN76472_c0_g1	1	LRR_LRWD1	PF23211
Pele_DN76472_c0_g1	1	LysM2_CERK1_LYK3_4_5	PF23472
Pele_DN84811_c0_g2	1	Sulfotransfer_2	PF03567
Pele_DN84811_c0_g2	1	7tm_7	PF08395
Pele_DN84811_c0_g2	1	Tox-GHH	PF15636
Pele_DN84811_c0_g2	1	Rv2743c	PF25587
Pele_DN86300_c0_g1	1	Lectin_C	PF00059
Pele_DN92033_c0_g1	1	DUF347	PF03988
Pele_DN92033_c0_g1	1	COX4_pro_2	PF07835
Pele_DN92033_c0_g1	1	Sigma_reg_N	PF13800
Pele_DN92033_c0_g1	1	New_glue	PF21827
Pele_DN92033_c0_g1	1	Cap_depo	PF26986
Pele_DN92333_c0_g1	1	PAN_2	PF08276
Pele_DN92333_c0_g1	1	NPP	PF08384
Pele_DN92333_c0_g1	1	PAN_4	PF14295
Pele_DN92431_c0_g1	1	Toxin_12	PF07740
Pele_DN92431_c0_g1	1	Hen1_Lam_C	PF18441
Pele_DN92603_c0_g1	1	PAN_1	PF00024
Pele_DN92603_c0_g1	1	PAN_2	PF08276
Pele_DN92603_c0_g1	1	PAN_4	PF14295
Pele_DN92603_c0_g1	1	F5_F8_type_C_2	PF22633
Pele_DN92894_c0_g1	1	Ank	PF00023
Pele_DN92894_c0_g1	1	SOCS_box	PF07525
Pele_DN92894_c0_g1	1	Ank_2	PF12796
Pele_DN92894_c0_g1	1	Ank_3	PF13606
Pele_DN92894_c0_g1	1	Ank_4	PF13637
Pele_DN92894_c0_g1	1	Ank_5	PF13857
Pele_DN92894_c0_g1	1	DUF8323	PF26998
Pele_DN93015_c0_g1	1	DUF2371	PF10177
Pele_DN93015_c0_g1	1	Neurensin	PF14927
Pele_DN93015_c0_g1	1	DUF7555	PF24432
Pele_DN95234_c0_g1	1	UBA	PF00627
Pele_DN95234_c0_g1	1	UBA_7	PF22562
Pele_DN95563_c0_g1	1	Kelch_1	PF01344
Pele_DN95563_c0_g1	1	Kelch_2	PF07646
Pele_DN95563_c0_g1	1	Beta-prop_FBX42	PF13415
Pele_DN95563_c0_g1	1	Beta-prop_TYW4	PF13418
Pele_DN95563_c0_g1	1	Beta-prop_Calicin	PF13964
Pele_DN95563_c0_g1	1	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN95563_c0_g1	1	Beta-prop_ATRN-LZTR1	PF24981
Pele_DN95563_c0_g1	1	NANM	PF24996
Pele_DN96073_c0_g1	1	PAN_1	PF00024
Pele_DN96073_c0_g1	1	PAN_2	PF08276
Pele_DN96073_c0_g1	1	PAN_4	PF14295
Pele_DN96958_c0_g1	1	UPAR_LY6	PF00021
Pele_DN96958_c0_g1	1	QVR	PF17064
Pele_DN97217_c0_g1	1	Prog_receptor	PF02161
Pele_DN97217_c0_g1	1	Peptidase_M28	PF04389
Pele_DN97952_c0_g1	1	Methyltransf_FA	PF12248
Pele_DN97993_c0_g1	1	MORN	PF02493
Pele_DN98975_c0_g1	1	CPSase_L_D3	PF02787
Pele_DN98975_c0_g1	1	SLX9	PF15341
Pele_DN98985_c0_g1	1	RCR	PF12273
Pele_DN98985_c0_g1	1	DUF4532	PF15046
Pele_DN101837_c1_g1	2	TRM5-TYW2_MTfase	PF02475
Pele_DN101837_c1_g1	2	Methyltransf_21	PF05050
Pele_DN102086_c0_g1	2	Globin	PF00042
Pele_DN102086_c0_g1	2	TFIIA	PF03153
Pele_DN102086_c0_g1	2	DUF1120	PF06551
Pele_DN102086_c0_g1	2	Velvet	PF11754
Pele_DN102086_c0_g1	2	Brme1	PF15710
Pele_DN102086_c0_g1	2	PSI_induc_2	PF27934
Pele_DN104757_c0_g1	2	PAN_2	PF08276
Pele_DN104757_c0_g1	2	PAN_3	PF08277
Pele_DN106913_c0_g1	2	VWA_2	PF13519
Pele_DN108009_c0_g2	2	Ank	PF00023
Pele_DN108009_c0_g2	2	CARD	PF00619
Pele_DN108009_c0_g2	2	Ank_3	PF13606
Pele_DN108009_c0_g2	2	Ank_4	PF13637
Pele_DN108009_c0_g2	2	Ank_5	PF13857
Pele_DN108118_c0_g2	2	UPAR_LY6	PF00021
Pele_DN108118_c0_g2	2	Toxin_TOLIP	PF00087
Pele_DN108118_c0_g2	2	Activin_recp	PF01064
Pele_DN108118_c0_g2	2	DUF753	PF05444
Pele_DN108118_c0_g2	2	GspL_C	PF12693
Pele_DN108118_c0_g2	2	QVR	PF17064
Pele_DN108118_c0_g2	2	Toxin_cobra-type	PF21947
Pele_DN109715_c0_g1	2	PAN_1	PF00024
Pele_DN109715_c0_g1	2	DUF6500	PF20110
Pele_DN110803_c0_g1	2	zf-C2H2	PF00096
Pele_DN110803_c0_g1	2	C1_1	PF00130
Pele_DN110803_c0_g1	2	Zn_ribbon_RPB9	PF02150
Pele_DN110803_c0_g1	2	PyrI_C	PF02748
Pele_DN110803_c0_g1	2	zf-H2C2_2	PF13465
Pele_DN110803_c0_g1	2	zf-C2H2_4	PF13894
Pele_DN110803_c0_g1	2	zf-H2C2_5	PF13909
Pele_DN110803_c0_g1	2	Actin_micro	PF17003
Pele_DN110803_c0_g1	2	Zn_ribbon_PriA	PF18319
Pele_DN110803_c0_g1	2	RIM2a_ZnF	PF22601
Pele_DN110803_c0_g1	2	zf-C2H2_2nd_ZNF462	PF23224
Pele_DN110803_c0_g1	2	zf-C2H2_7th_ZNF462	PF23225
Pele_DN110803_c0_g1	2	Zn_SUZ12	PF23320
Pele_DN110803_c0_g1	2	zf-C2H2_ZNF142_18	PF23574
Pele_DN110803_c0_g1	2	zf-C2H2_16	PF23611
Pele_DN110803_c0_g1	2	Zn_ribbon_TiaS	PF23783
Pele_DN110803_c0_g1	2	zf-C2H2_ZFHX3	PF24056
Pele_DN110803_c0_g1	2	DUF7835	PF25205
Pele_DN110803_c0_g1	2	zf-KKT2_KKT3	PF26235
Pele_DN110803_c0_g1	2	zf-C2H2_CASZ1	PF26743
Pele_DN115503_c0_g1	2	CRAL_TRIO	PF00650
Pele_DN115503_c0_g1	2	CRAL_TRIO_2	PF13716
Pele_DN115503_c0_g1	2	UBA_Pinta	PF28528
Pele_DN117033_c0_g1	2	QVR	PF17064
Pele_DN118497_c0_g1	2	Siva	PF05458
Pele_DN118712_c0_g1	2	7tm_1	PF00001
Pele_DN118712_c0_g1	2	FA_desaturase	PF00487
Pele_DN118712_c0_g1	2	CitMHS	PF03600
Pele_DN118712_c0_g1	2	Paf1	PF03985
Pele_DN118712_c0_g1	2	Ctr	PF04145
Pele_DN118712_c0_g1	2	Orf78	PF06024
Pele_DN118712_c0_g1	2	CD34_antigen	PF06365
Pele_DN118712_c0_g1	2	Calcyon	PF06387
Pele_DN118712_c0_g1	2	SARAF	PF06682
Pele_DN118712_c0_g1	2	DUF2615	PF11027
Pele_DN118712_c0_g1	2	7tm_4	PF13853
Pele_DN118712_c0_g1	2	AIM3	PF17096
Pele_DN118712_c0_g1	2	DUF6548	PF20185
Pele_DN118712_c0_g1	2	DUF2207_C	PF20990
Pele_DN118712_c0_g1	2	YxzE	PF25184
Pele_DN118712_c0_g1	2	DUF7977	PF25932
Pele_DN118712_c0_g1	2	DUF8060	PF26256
Pele_DN120013_c0_g1	2	PRIMA1	PF16101
Pele_DN121240_c0_g2	2	EF-hand_1	PF00036
Pele_DN121240_c0_g2	2	Dockerin_1	PF00404
Pele_DN121240_c0_g2	2	Asp-B-Hydro_N	PF05279
Pele_DN121240_c0_g2	2	SPARC_Ca_bdg	PF10591
Pele_DN121240_c0_g2	2	EH	PF12763
Pele_DN121240_c0_g2	2	EF-hand_5	PF13202
Pele_DN121240_c0_g2	2	EF-hand_6	PF13405
Pele_DN121240_c0_g2	2	EF-hand_8	PF13833
Pele_DN121240_c0_g2	2	EF-hand_10	PF14788
Pele_DN121240_c0_g2	2	UBA2_UBAP-1	PF21267
Pele_DN121240_c0_g2	2	FCaBP_EF-hand	PF22592
Pele_DN121240_c0_g2	2	SHOCT-like_DUF2089-C	PF22746
Pele_DN121240_c0_g2	2	EF-hand_FSTL1	PF23564
Pele_DN121240_c0_g2	2	EF-hand_STIM1	PF25578
Pele_DN121705_c0_g1	2	UPAR_LY6	PF00021
Pele_DN121705_c0_g1	2	Toxin_TOLIP	PF00087
Pele_DN121705_c0_g1	2	QVR	PF17064
Pele_DN121705_c0_g1	2	Toxin_cobra-type	PF21947
Pele_DN121970_c2_g1	2	CUB	PF00431
Pele_DN122333_c0_g1	2	HALZ	PF02183
Pele_DN122333_c0_g1	2	DivIC	PF04977
Pele_DN122333_c0_g1	2	KLRAQ	PF10205
Pele_DN122333_c0_g1	2	CtIP_N	PF10482
Pele_DN122333_c0_g1	2	HEXIM	PF15313
Pele_DN122333_c0_g1	2	Nuc_deoxyri_tr2	PF15891
Pele_DN122977_c0_g1	2	Notch	PF00066
Pele_DN122977_c0_g1	2	I-set	PF07679
Pele_DN122977_c0_g1	2	NODP	PF07684
Pele_DN122977_c0_g1	2	V-set	PF07686
Pele_DN122977_c0_g1	2	Ig_3	PF13927
Pele_DN123568_c0_g1	2	Toxin_TOLIP	PF00087
Pele_DN123568_c0_g1	2	UPAR_LY6_2	PF16975
Pele_DN124789_c0_g2	2	zf-C2H2	PF00096
Pele_DN124789_c0_g2	2	BTB	PF00651
Pele_DN124789_c0_g2	2	ARS2	PF04959
Pele_DN124789_c0_g2	2	ROS_MUCR	PF05443
Pele_DN124789_c0_g2	2	Zn_ribbon_8	PF09723
Pele_DN124789_c0_g2	2	zf-C2H2_jaz	PF12171
Pele_DN124789_c0_g2	2	zf-met	PF12874
Pele_DN124789_c0_g2	2	zf-H2C2_2	PF13465
Pele_DN124789_c0_g2	2	zf-C2H2_4	PF13894
Pele_DN124789_c0_g2	2	zf-C2H2_6	PF13912
Pele_DN124789_c0_g2	2	zf-C2H2_11	PF16622
Pele_DN124789_c0_g2	2	zf_Hakai	PF18408
Pele_DN124789_c0_g2	2	zf_UBZ	PF18439
Pele_DN124789_c0_g2	2	zf-C2H2_3rep	PF18868
Pele_DN124789_c0_g2	2	Zap1_zf1	PF21816
Pele_DN124789_c0_g2	2	Zf-C2H2_ZNF451_1st	PF23101
Pele_DN124789_c0_g2	2	Zf-C2H2_ZNF451_C	PF23107
Pele_DN124789_c0_g2	2	zf-C2H2_ZN142	PF23612
Pele_DN124789_c0_g2	2	zf-C2HC_3	PF25017
Pele_DN125136_c0_g1	2	Glyoxalase	PF00903
Pele_DN125136_c0_g1	2	Glyoxalase_4	PF13669
Pele_DN125136_c0_g1	2	YycE-like_N	PF22658
Pele_DN125136_c0_g1	2	Lmo0850	PF28120
Pele_DN125228_c0_g2	2	zf-C2H2	PF00096
Pele_DN125228_c0_g2	2	Ogr_Delta	PF04606
Pele_DN125228_c0_g2	2	Zn_ribbon_Elf1	PF05129
Pele_DN125228_c0_g2	2	zf-Di19	PF05605
Pele_DN125228_c0_g2	2	LAB_N	PF07578
Pele_DN125228_c0_g2	2	Sgf11	PF08209
Pele_DN125228_c0_g2	2	zf-C2H2_jaz	PF12171
Pele_DN125228_c0_g2	2	zf-C2H2_4	PF13894
Pele_DN125228_c0_g2	2	zf-H2C2_5	PF13909
Pele_DN125228_c0_g2	2	zf-C4pol	PF14260
Pele_DN125228_c0_g2	2	Zn_ribbon_SprT	PF17283
Pele_DN125228_c0_g2	2	TFIIIA_zf-C2H2	PF22110
Pele_DN125228_c0_g2	2	zf-C2H2_15	PF23561
Pele_DN125228_c0_g2	2	YkiC	PF23686
Pele_DN125228_c0_g2	2	DUF7351	PF24042
Pele_DN125228_c0_g2	2	TRASH_HVO_1752_C	PF24273
Pele_DN125228_c0_g2	2	DUF7630	PF24633
Pele_DN125228_c0_g2	2	CoiA_N	PF25164
Pele_DN125228_c0_g2	2	DUF7836	PF25206
Pele_DN125228_c0_g2	2	DUF7837	PF25207
Pele_DN125228_c0_g2	2	zf-C2H2_AcuF	PF26082
Pele_DN125228_c0_g2	2	Rv1322	PF27609
Pele_DN125439_c0_g1	2	Bac_DnaA	PF00308
Pele_DN125439_c0_g1	2	Sda	PF08970
Pele_DN125569_c0_g1	2	PAN_1	PF00024
Pele_DN125569_c0_g1	2	Ldl_recept_a	PF00057
Pele_DN125569_c0_g1	2	CUB	PF00431
Pele_DN125569_c0_g1	2	CUB_2	PF02408
Pele_DN125569_c0_g1	2	EGF_MSP1_1	PF12946
Pele_DN125569_c0_g1	2	CUB_M02D8_5_3rd	PF23062
Pele_DN125647_c0_g1	2	LRR_1	PF00560
Pele_DN125647_c0_g1	2	MshEN	PF05157
Pele_DN125647_c0_g1	2	SdiA-regulated	PF06977
Pele_DN125647_c0_g1	2	LRR_2	PF07723
Pele_DN125647_c0_g1	2	LRR_4	PF12799
Pele_DN125647_c0_g1	2	LRR_6	PF13516
Pele_DN125647_c0_g1	2	LRR_8	PF13855
Pele_DN125647_c0_g1	2	LRR_9	PF14580
Pele_DN125647_c0_g1	2	LRR_14	PF23598
Pele_DN125647_c0_g1	2	LRR_NXF1-5	PF24048
Pele_DN125647_c0_g1	2	LRR_At5g56370	PF24758
Pele_DN125717_c0_g1	2	SUR7	PF06687
Pele_DN125785_c0_g3	2	Trypan_PARP	PF05887
Pele_DN125785_c0_g3	2	DUF8005	PF26027
Pele_DN125785_c0_g3	2	ArabinogalactanP	PF27998
Pele_DN126296_c0_g1	2	KxYKxGKxW_sig	PF19258
Pele_DN126296_c0_g1	2	DUF2207_C	PF20990
Pele_DN126296_c0_g1	2	Clarin-2	PF25807
Pele_DN126388_c0_g2	2	Ank	PF00023
Pele_DN126388_c0_g2	2	Ank_2	PF12796
Pele_DN126388_c0_g2	2	Ank_3	PF13606
Pele_DN126388_c0_g2	2	Ank_4	PF13637
Pele_DN126388_c0_g2	2	Ank_5	PF13857
Pele_DN126388_c0_g2	2	Ank_KRIT1	PF24521
Pele_DN127243_c0_g2	2	Lectin_C	PF00059
Pele_DN127243_c0_g2	2	PAN_4	PF14295
Pele_DN127564_c0_g1	2	HemY_N	PF07219
Pele_DN127564_c0_g1	2	Amnionless	PF14828
Pele_DN127697_c0_g1	2	VPS13_N	PF12624
Pele_DN127793_c0_g1	2	LRR_1	PF00560
Pele_DN127793_c0_g1	2	LRR_4	PF12799
Pele_DN127793_c0_g1	2	LRR_5	PF13306
Pele_DN127793_c0_g1	2	LRR_6	PF13516
Pele_DN127793_c0_g1	2	LRR_8	PF13855
Pele_DN127793_c0_g1	2	SasG_E	PF17041
Pele_DN127793_c0_g1	2	LRR_14	PF23598
Pele_DN127793_c0_g1	2	LRR_EndoS	PF23952
Pele_DN127793_c0_g1	2	LRR_NXF1-5	PF24048
Pele_DN127793_c0_g1	2	LRR_R13L1-DRL21	PF25019
Pele_DN127853_c0_g1	2	ISK_Channel	PF02060
Pele_DN127853_c0_g1	2	RGS12_usC	PF16612
Pele_DN127853_c0_g1	2	SIGLECL1_C	PF27822
Pele_DN128668_c0_g1	2	LRR_1	PF00560
Pele_DN128668_c0_g1	2	LRR_4	PF12799
Pele_DN128668_c0_g1	2	LRR_8	PF13855
Pele_DN128668_c0_g1	2	LRR_NXF1-5	PF24048
Pele_DN128735_c0_g1	2	CRAL_TRIO	PF00650
Pele_DN128817_c0_g1	2	Toxin_TOLIP	PF00087
Pele_DN128884_c0_g1	2	Peptidase_S9	PF00326
Pele_DN128884_c0_g1	2	FSH1	PF03959
Pele_DN128884_c0_g1	2	DUF829	PF05705
Pele_DN128884_c0_g1	2	Ser_hydrolase	PF06821
Pele_DN128884_c0_g1	2	LIDHydrolase	PF10230
Pele_DN128884_c0_g1	2	Hydrolase_4	PF12146
Pele_DN129105_c1_g2	2	Lamp2_2nd	PF21222
Pele_DN129105_c1_g2	2	SCY_4732_	PF28230
Pele_DN129653_c5_g1	2	zf-C2H2	PF00096
Pele_DN129653_c5_g1	2	C1_1	PF00130
Pele_DN129653_c5_g1	2	LIM	PF00412
Pele_DN129653_c5_g1	2	XPA_N	PF01286
Pele_DN129653_c5_g1	2	BolA	PF01722
Pele_DN129653_c5_g1	2	zf-CHY	PF05495
Pele_DN129653_c5_g1	2	DUF1918	PF08940
Pele_DN129653_c5_g1	2	GAGA	PF09237
Pele_DN129653_c5_g1	2	Zn_ribbon_8	PF09723
Pele_DN129653_c5_g1	2	Cript	PF10235
Pele_DN129653_c5_g1	2	zf-Vps39_C	PF10367
Pele_DN129653_c5_g1	2	zf-C2H2_jaz	PF12171
Pele_DN129653_c5_g1	2	zf-C2H2_2	PF12756
Pele_DN129653_c5_g1	2	zf-met	PF12874
Pele_DN129653_c5_g1	2	zf-H2C2_2	PF13465
Pele_DN129653_c5_g1	2	zf-C2H2_4	PF13894
Pele_DN129653_c5_g1	2	zf-H2C2_5	PF13909
Pele_DN129653_c5_g1	2	zf-C2H2_6	PF13912
Pele_DN129653_c5_g1	2	zf-C2HC_2	PF13913
Pele_DN129653_c5_g1	2	Cytochrome_C7	PF14522
Pele_DN129653_c5_g1	2	zf-C2H2_11	PF16622
Pele_DN129653_c5_g1	2	zf-MYST	PF17772
Pele_DN129653_c5_g1	2	DUF5810	PF19126
Pele_DN129653_c5_g1	2	Cmr2_Zn-bd	PF20823
Pele_DN129653_c5_g1	2	Zap1_zf1	PF21816
Pele_DN129653_c5_g1	2	C2CH-3rd_BIRD-IDD	PF22995
Pele_DN129653_c5_g1	2	zf-C2H2_ZNF462_1st	PF23077
Pele_DN129653_c5_g1	2	Zf-C2H2_ZNF451_C	PF23107
Pele_DN129653_c5_g1	2	Zf-C2H2_ZNF451	PF23108
Pele_DN129653_c5_g1	2	zf-C2H2_STOP2_C	PF23118
Pele_DN129653_c5_g1	2	zf-C2H2_15	PF23561
Pele_DN129653_c5_g1	2	zf-C2H2_16	PF23611
