geneID	cluster	domain	pfam
Amar_DN55966_c0_g1	2	Dickkopf_N	PF04706
Amar_DN55966_c0_g1	2	Toxin_12	PF07740
Amar_DN55972_c1_g1	2	DDE_Tnp_1	PF01609
Amar_DN55972_c1_g1	2	GeBP-like_DBD	PF04504
Amar_DN55972_c1_g1	2	MADF_DNA_bdg	PF10545
Amar_DN55972_c1_g1	2	DDE_Tnp_1_2	PF13586
Amar_DN55972_c1_g1	2	Myb_DNA-bind_4	PF13837
Amar_DN55975_c0_g1	2	7tm_1	PF00001
Amar_DN55975_c0_g1	2	DUF1180	PF06679
Amar_DN55975_c0_g1	2	7TM_GPCR_Srw	PF10324
Amar_DN56302_c0_g1	2	LRR_4	PF12799
Amar_DN56302_c0_g1	2	LRR_6	PF13516
Amar_DN56302_c0_g1	2	LRR_FBXL15	PF25372
Amar_DN56400_c2_g6	2	Ank	PF00023
Amar_DN56400_c2_g6	2	Ank_3	PF13606
Amar_DN56400_c2_g6	2	Ank_4	PF13637
Amar_DN56400_c2_g6	2	Ank_5	PF13857
Amar_DN56551_c0_g1	2	Asp_protease_2	PF13650
Amar_DN56598_c0_g3	2	Glyco_transf_92	PF01697
Amar_DN56933_c0_g1	2	Gal4_dimer	PF03902
Amar_DN56933_c0_g1	2	DUF2730	PF10805
Amar_DN56933_c0_g1	2	Exo_endo_phos_2	PF14529
Amar_DN56933_c0_g1	2	CoV_NSP3_C	PF19218
Amar_DN56933_c0_g1	2	PHD_Pygo	PF27108
Amar_DN56933_c0_g1	2	AF_1457	PF27291
Amar_DN56975_c0_g1	2	VHS	PF00790
Amar_DN56975_c0_g1	2	ENTH	PF01417
Amar_DN56975_c0_g1	2	DUF7812	PF25104
Amar_DN56975_c0_g1	2	TVHS-like	PF25827
Amar_DN57038_c0_g2	2	HR1	PF02185
Amar_DN57038_c0_g2	2	Tiam_CC_Ex	PF18385
Amar_DN57038_c0_g2	2	KIF21A_4th	PF25764
Amar_DN57238_c0_g2	2	LRR_1	PF00560
Amar_DN57238_c0_g2	2	LRR_2	PF07723
Amar_DN57238_c0_g2	2	LRR_4	PF12799
Amar_DN57238_c0_g2	2	LRR_5	PF13306
Amar_DN57238_c0_g2	2	LRR_6	PF13516
Amar_DN57238_c0_g2	2	LRR_8	PF13855
Amar_DN57238_c0_g2	2	LRR_9	PF14580
Amar_DN57238_c0_g2	2	LRR_LRWD1	PF23211
Amar_DN57238_c0_g2	2	LRR_EndoS	PF23952
Amar_DN57238_c0_g2	2	LRR_At5g56370	PF24758
Amar_DN57238_c0_g2	2	LRR_Zer-1	PF25013
Amar_DN57276_c0_g1	2	FG-GAP	PF01839
Amar_DN57276_c0_g1	2	EF-hand_5	PF13202
Amar_DN57276_c0_g1	2	PQQ_2	PF13360
Amar_DN57276_c0_g1	2	FG-GAP_3	PF13517
Amar_DN57276_c0_g1	2	Beta-prop_ACSF4	PF13570
Amar_DN57276_c0_g1	2	PHTB1_N	PF14727
Amar_DN57276_c0_g1	2	BBS2_Mid	PF14783
Amar_DN57276_c0_g1	2	Beta-prop_CGLA	PF25292
Amar_DN57525_c0_g16	2	PCI	PF01399
Amar_DN57525_c0_g16	2	Mago_nashi	PF02792
Amar_DN57525_c0_g16	2	OATP	PF03137
Amar_DN57525_c0_g16	2	Ribosomal_S25	PF03297
Amar_DN57525_c0_g16	2	Baculo_11_kDa	PF06143
Amar_DN57525_c0_g16	2	FeoC	PF09012
Amar_DN57525_c0_g16	2	DDRGK	PF09756
Amar_DN57525_c0_g16	2	DUF2946	PF11162
Amar_DN57525_c0_g16	2	BAF250_C	PF12031
Amar_DN57525_c0_g16	2	SocA_Panacea	PF13274
Amar_DN57525_c0_g16	2	DAPDH_C	PF16654
Amar_DN57525_c0_g16	2	RXLR	PF16810
Amar_DN57525_c0_g16	2	UvrA_DNA-bind	PF17755
Amar_DN57525_c0_g16	2	HTH_PafC	PF19187
Amar_DN57525_c0_g16	2	TrbL_3	PF19590
Amar_DN57525_c0_g16	2	PFF1_TM	PF22251
Amar_DN57705_c3_g2	2	HypA	PF01155
Amar_DN57705_c3_g2	2	Ribosomal_S27e	PF01667
Amar_DN57705_c3_g2	2	Tim17	PF02466
Amar_DN57705_c3_g2	2	SpoVS	PF04232
Amar_DN57705_c3_g2	2	CFAP143	PF22584
Amar_DN57705_c3_g2	2	Znf_SCAND3	PF23663
Amar_DN57798_c3_g4	2	BTB	PF00651
Amar_DN57798_c3_g4	2	ThiN	PF10120
Amar_DN57798_c3_g4	2	BACK_BPM_SPOP	PF24570
Amar_DN57923_c0_g1	2	Sushi	PF00084
Amar_DN57923_c0_g1	2	HRM	PF02793
Amar_DN57923_c0_g1	2	DoxX_2	PF13564
Amar_DN57923_c0_g1	2	Ephrin_CRD	PF25599
Amar_DN58143_c0_g1	2	LicD	PF04991
Amar_DN58157_c4_g1	2	NB	PF04159
Amar_DN58157_c4_g1	2	EphA2_TM	PF14575
Amar_DN58157_c4_g1	2	TMEM52	PF14979
Amar_DN58157_c4_g1	2	PRIMA1	PF16101
Amar_DN58157_c4_g1	2	SPAR	PF22004
Amar_DN58157_c4_g1	2	DUF8000	PF26007
Amar_DN58370_c4_g1	2	SpoVIF	PF14069
Amar_DN58370_c4_g1	2	KefB_C	PF27452
Amar_DN58370_c4_g1	2	TPR_SusR	PF28559
Amar_DN58392_c0_g2	2	Arm	PF00514
Amar_DN58392_c0_g2	2	ARM_ARMC5	PF24768
Amar_DN58433_c2_g2	2	Myb_DNA-binding	PF00249
Amar_DN58433_c2_g2	2	DDE_Tnp_1	PF01609
Amar_DN58433_c2_g2	2	L_biotic_typeA	PF04604
Amar_DN58433_c2_g2	2	Plant_tran	PF04827
Amar_DN58433_c2_g2	2	MADF_DNA_bdg	PF10545
Amar_DN58433_c2_g2	2	Myb_DNA-bind_6	PF13921
Amar_DN58502_c0_g1	2	UPAR_LY6	PF00021
Amar_DN58502_c0_g1	2	Activin_recp	PF01064
Amar_DN58502_c0_g1	2	BAMBI	PF06211
Amar_DN58502_c0_g1	2	QVR	PF17064
Amar_DN58502_c0_g1	2	New_glue	PF21827
Amar_DN58783_c4_g1	2	PRKCSH-like	PF12999
Amar_DN58783_c4_g1	2	DUF5478	PF17572
Amar_DN58783_c4_g1	2	LDLRAD1_C	PF25241
Amar_DN58917_c0_g1	2	SUEL_Lectin	PF02140
Amar_DN58917_c0_g1	2	LapA_dom	PF06305
Amar_DN58939_c1_g9	2	DUF19	PF01579
Amar_DN58949_c0_g1	2	Mito_fiss_reg	PF05308
Amar_DN58958_c0_g1	2	SH3_9	PF14604
Amar_DN59017_c0_g2	2	LRR_4	PF12799
Amar_DN59017_c0_g2	2	LRR_8	PF13855
Amar_DN59186_c1_g13	2	DEAD	PF00270
Amar_DN59186_c1_g13	2	T2SSE	PF00437
Amar_DN59186_c1_g13	2	ResIII	PF04851
Amar_DN59186_c1_g13	2	COG6_N	PF06419
Amar_DN59186_c1_g13	2	Grg1	PF11034
Amar_DN59186_c1_g13	2	MAP10_N	PF14924
Amar_DN59186_c1_g13	2	RecQ_Zn_bind	PF16124
Amar_DN59186_c1_g13	2	DUF6589	PF20231
Amar_DN59205_c1_g1	2	Ank	PF00023
Amar_DN59205_c1_g1	2	SOCS_box	PF07525
Amar_DN59205_c1_g1	2	Ank_2	PF12796
Amar_DN59205_c1_g1	2	Ank_3	PF13606
Amar_DN59205_c1_g1	2	Ank_4	PF13637
Amar_DN59205_c1_g1	2	Ank_5	PF13857
Amar_DN59205_c1_g1	2	Ank_KRIT1	PF24521
Amar_DN59260_c0_g1	2	Exo_endo_phos	PF03372
Amar_DN59260_c0_g1	2	fs1K10_C	PF28493
Amar_DN59276_c4_g3	2	PQQ_2	PF13360
Amar_DN59276_c4_g3	2	Beta-prop_ACSF4	PF13570
Amar_DN59655_c0_g1	2	VWC	PF00093
Amar_DN59754_c0_g2	2	VWD	PF00094
Amar_DN59754_c0_g2	2	PEP-utilizers_C	PF02896
Amar_DN59970_c0_g1	2	RVT_1	PF00078
Amar_DN59970_c0_g1	2	Exo_endo_phos	PF03372
Amar_DN59970_c0_g1	2	TM231	PF10149
Amar_DN59970_c0_g1	2	XhlA	PF10779
Amar_DN59970_c0_g1	2	Exo_endo_phos_2	PF14529
Amar_DN59970_c0_g1	2	MG280	PF23067
Amar_DN59970_c0_g1	2	DHX37_C	PF23362
Amar_DN60005_c9_g3	2	Sulfatase	PF00884
Amar_DN60005_c9_g3	2	DUF229	PF02995
Amar_DN60005_c9_g3	2	DUF1635	PF07795
Amar_DN60031_c0_g1	2	CUB	PF00431
Amar_DN60031_c0_g1	2	CUB_animal	PF26080
Amar_DN60228_c1_g2	2	RmlD_sub_bind	PF04321
Amar_DN60228_c1_g2	2	NmrA	PF05368
Amar_DN60228_c1_g2	2	NAD_binding_4	PF07993
Amar_DN60228_c1_g2	2	NAD_binding_7	PF13241
Amar_DN60228_c1_g2	2	NAD_binding_10	PF13460
Amar_DN60228_c1_g2	2	GDP_Man_Dehyd	PF16363
Amar_DN60228_c1_g2	2	DUF5645	PF18713
Amar_DN60266_c2_g3	2	Gly-zipper_YMGG	PF13441
Amar_DN60312_c1_g2	2	Sulfotransfer_2	PF03567
Amar_DN60383_c0_g1	2	RAP	PF08373
Amar_DN60407_c2_g7	2	Vpu	PF00558
Amar_DN60407_c2_g7	2	DUF2561	PF10812
Amar_DN60416_c1_g1	2	Filament	PF00038
Amar_DN60416_c1_g1	2	Flagellin_C	PF00700
Amar_DN60416_c1_g1	2	V_ATPase_I	PF01496
Amar_DN60416_c1_g1	2	FapA	PF03961
Amar_DN60416_c1_g1	2	FlaC_arch	PF05377
Amar_DN60416_c1_g1	2	ZapB	PF06005
Amar_DN60416_c1_g1	2	YabA	PF06156
Amar_DN60416_c1_g1	2	EzrA	PF06160
Amar_DN60416_c1_g1	2	Shugoshin_N	PF07558
Amar_DN60416_c1_g1	2	bZIP_2	PF07716
Amar_DN60416_c1_g1	2	DUF1664	PF07889
Amar_DN60416_c1_g1	2	Cnn_1N	PF07989
Amar_DN60416_c1_g1	2	DASH_Spc19	PF08287
Amar_DN60416_c1_g1	2	ATG16	PF08614
Amar_DN60416_c1_g1	2	CENP-F_leu_zip	PF10473
Amar_DN60416_c1_g1	2	ADIP	PF11559
Amar_DN60416_c1_g1	2	DUF3450	PF11932
Amar_DN60416_c1_g1	2	TMF_TATA_bd	PF12325
Amar_DN60416_c1_g1	2	GAS	PF13851
Amar_DN60416_c1_g1	2	HAUS6_N	PF14661
Amar_DN60416_c1_g1	2	DUF4515	PF14988
Amar_DN60416_c1_g1	2	GOLGA2L5	PF15070
Amar_DN60416_c1_g1	2	FUT8_N_cat	PF19745
Amar_DN60416_c1_g1	2	TelK_muzzle	PF20849
Amar_DN60416_c1_g1	2	DUF7310	PF23991
Amar_DN60416_c1_g1	2	CCDC39	PF24161
Amar_DN60416_c1_g1	2	Plectin_PPL	PF26346
Amar_DN60416_c1_g1	2	ODF2_N	PF27578
Amar_DN60416_c1_g1	2	HpsJ	PF28006
Amar_DN60416_c1_g1	2	Mua	PF28016
Amar_DN60416_c1_g1	2	VPA1267	PF28121
Amar_DN60416_c1_g1	2	CEP89	PF28159
Amar_DN60549_c2_g1	2	CHZ	PF09649
Amar_DN60788_c6_g9	2	Ank	PF00023
Amar_DN60788_c6_g9	2	CK_II_beta	PF01214
Amar_DN60788_c6_g9	2	UPF0731	PF14982
Amar_DN60917_c0_g1	2	PsbW	PF07123
Amar_DN60917_c0_g1	2	DUF6057	PF19529
Amar_DN60963_c1_g1	2	Renin_r	PF07850
Amar_DN60963_c1_g1	2	Amnionless	PF14828
Amar_DN61017_c0_g1	2	Lectin_C	PF00059
Amar_DN61017_c0_g1	2	Sushi	PF00084
Amar_DN61017_c0_g1	2	Tail_completion_gp17	PF11367
Amar_DN61172_c0_g1	2	MIF4G_like_2	PF09090
Amar_DN61172_c0_g1	2	Arb1	PF09692
Amar_DN61172_c0_g1	2	Myb_DNA-bind_3	PF12776
Amar_DN61172_c0_g1	2	DUF6792	PF20591
Amar_DN61172_c0_g1	2	BFA1_C	PF21053
Amar_DN61173_c1_g1	2	DUF308	PF03729
Amar_DN61173_c1_g1	2	DUF2070	PF09843
Amar_DN61173_c1_g1	2	DUF6057	PF19529
Amar_DN61173_c1_g1	2	LiaI-LiaF-TM_PspC	PF22571
Amar_DN61173_c1_g1	2	PSI_induc_2	PF27934
Amar_DN61261_c0_g1	2	TM_ErbB1	PF21314
Amar_DN61261_c0_g1	2	Opalin	PF27852
Amar_DN61261_c0_g1	2	TMEM98_N	PF28128
Amar_DN61283_c1_g2	2	DDE_Tnp_ISL3	PF01610
Amar_DN61313_c3_g2	2	Chordopox_A33R	PF05966
Amar_DN61327_c0_g3	2	EGF	PF00008
Amar_DN61327_c0_g3	2	Rib_recp_KP_reg	PF05104
Amar_DN61327_c0_g3	2	SR-25	PF10500
Amar_DN61327_c0_g3	2	MUCL1	PF21823
Amar_DN61327_c0_g3	2	New_glue	PF21827
Amar_DN61327_c0_g3	2	EGF_TEN	PF25024
Amar_DN61327_c0_g3	2	YxzE	PF25184
Amar_DN61327_c0_g3	2	OTOGL_N	PF25961
Amar_DN61327_c0_g3	2	CSNKA2IP	PF27961
Amar_DN61383_c0_g2	2	7tm_1	PF00001
Amar_DN61383_c0_g2	2	Serpentine_r_xa	PF03383
Amar_DN61383_c0_g2	2	DUF423	PF04241
Amar_DN61383_c0_g2	2	7TM_GPCR_Srsx	PF10320
Amar_DN61383_c0_g2	2	7TM_GPCR_Sru	PF10322
Amar_DN61383_c0_g2	2	7TM_GPCR_Srw	PF10324
Amar_DN61383_c0_g2	2	7TM_GPCR_Srx	PF10328
Amar_DN61383_c0_g2	2	KRTAP	PF11759
Amar_DN61383_c0_g2	2	YxeC	PF27171
Amar_DN61464_c2_g2	2	VWD	PF00094
Amar_DN61559_c1_g2	2	EGF	PF00008
Amar_DN61559_c1_g2	2	SUEL_Lectin	PF02140
Amar_DN61559_c1_g2	2	hEGF	PF12661
Amar_DN61559_c1_g2	2	OTOGL_N	PF25961
Amar_DN61712_c1_g2	2	CaKB	PF03185
Amar_DN61712_c1_g2	2	CitMHS	PF03600
Amar_DN61751_c0_g9	2	UCH	PF00443
Amar_DN61751_c0_g9	2	Astro_capsid_N	PF03115
Amar_DN61751_c0_g9	2	Snf7	PF03357
Amar_DN61751_c0_g9	2	FapA	PF03961
Amar_DN61751_c0_g9	2	CENP-H	PF05837
Amar_DN61751_c0_g9	2	ZapB	PF06005
Amar_DN61751_c0_g9	2	DUF919	PF06034
Amar_DN61751_c0_g9	2	YabA	PF06156
Amar_DN61751_c0_g9	2	TMEM120A-B	PF07851
Amar_DN61751_c0_g9	2	Spc24	PF08286
Amar_DN61751_c0_g9	2	USP8_interact	PF08941
Amar_DN61751_c0_g9	2	CCDC138_cc	PF21037
Amar_DN61751_c0_g9	2	TPR_IF140_C	PF24760
Amar_DN61792_c0_g5	2	zf-CCHC	PF00098
Amar_DN61792_c0_g5	2	zf-CCHC_4	PF14392
Amar_DN61792_c0_g5	2	zf-CCHC_5	PF14787
Amar_DN61881_c0_g1	2	Orf78	PF06024
Amar_DN61881_c0_g1	2	DAP10	PF07213
Amar_DN61950_c0_g1	2	WD40	PF00400
Amar_DN61950_c0_g1	2	ANAPC4_WD40	PF12894
Amar_DN61950_c0_g1	2	NBCH_WD40	PF20426
Amar_DN61950_c0_g1	2	WDR54	PF21031
Amar_DN61950_c0_g1	2	Beta-prop_NOL10_N	PF23098
Amar_DN61950_c0_g1	2	Beta-prop_IFT140_1st	PF23383
Amar_DN61950_c0_g1	2	Beta-prop_WDR19_1st	PF23389
Amar_DN61950_c0_g1	2	Beta-prop_WDR90_POC16_2nd	PF23393
Amar_DN61950_c0_g1	2	Beta-prop_EML	PF23409
Amar_DN61950_c0_g1	2	Beta-prop_VPS8	PF23410
Amar_DN61950_c0_g1	2	Beta-prop_EML_2	PF23414
Amar_DN61950_c0_g1	2	Beta-prop_NWD2_C	PF23586
Amar_DN61950_c0_g1	2	Beta-prop_EIPR1	PF23609
Amar_DN61950_c0_g1	2	Beta-prop_RSE1_2nd	PF23726
Amar_DN61950_c0_g1	2	Beta-prop_IP5PC_F	PF23754
Amar_DN61950_c0_g1	2	Beta-prop_HPS5	PF23756
Amar_DN61950_c0_g1	2	Beta-prop_DCAF12	PF23760
Amar_DN61950_c0_g1	2	Beta-prop_DCAF4	PF23761
Amar_DN61950_c0_g1	2	Beta-prop_WDR75_2nd	PF23769
Amar_DN61950_c0_g1	2	Beta-prop_RIG_2nd	PF23775
Amar_DN61950_c0_g1	2	Beta-prop_SPT8	PF23798
Amar_DN61950_c0_g1	2	Beta-prop_WDR75_1st	PF23869
Amar_DN61950_c0_g1	2	Beta-prop_SCAP	PF24017
Amar_DN61950_c0_g1	2	Beta-prop_CAF1B_HIR1	PF24105
Amar_DN61950_c0_g1	2	KNTC1_N	PF24506
Amar_DN61950_c0_g1	2	WD40_MABP1-WDR62_1st	PF24780
Amar_DN61950_c0_g1	2	WD40_MABP1-WDR62_2nd	PF24782
Amar_DN61950_c0_g1	2	WDR55	PF24796
Amar_DN61950_c0_g1	2	EIF3I	PF24805
Amar_DN61950_c0_g1	2	WD40_CDC20-Fz	PF24807
Amar_DN61950_c0_g1	2	WD40_Prp19	PF24814
Amar_DN61950_c0_g1	2	Beta-prop_TEP1_C	PF25048
Amar_DN61950_c0_g1	2	Beta-prop_WDR36-Utp21_2nd	PF25168
Amar_DN61950_c0_g1	2	Beta-prop_WDR36-Utp21_1st	PF25171
Amar_DN61950_c0_g1	2	Beta-prop_WDR3_2nd	PF25172
Amar_DN61950_c0_g1	2	Beta-prop_WDR3_1st	PF25173
Amar_DN61950_c0_g1	2	Beta-prop_THOC3	PF25174
Amar_DN61950_c0_g1	2	Beta-prop_WDR5	PF25175
Amar_DN61950_c0_g1	2	Beta-prop_WDR41	PF25178
Amar_DN61950_c0_g1	2	WD40_Gbeta	PF25391
Amar_DN62063_c0_g1	2	Sec16	PF12932
Amar_DN62127_c2_g2	2	C1_1	PF00130
Amar_DN62127_c2_g2	2	PHD	PF00628
Amar_DN62127_c2_g2	2	C1_2	PF03107
Amar_DN62127_c2_g2	2	PHD_4	PF16866
Amar_DN62204_c0_g2	2	Abhydrolase_2	PF02230
Amar_DN62204_c0_g2	2	Ish1	PF10281
Amar_DN62204_c0_g2	2	DUF5894	PF19246
Amar_DN62252_c0_g4	2	RVT_1	PF00078
Amar_DN62252_c0_g4	2	Apolipoprotein	PF01442
Amar_DN62252_c0_g4	2	Transposase_22	PF02994
Amar_DN62252_c0_g4	2	Exo_endo_phos	PF03372
Amar_DN62252_c0_g4	2	RasGAP_C	PF03836
Amar_DN62252_c0_g4	2	Lectin_N	PF03954
Amar_DN62252_c0_g4	2	ATG17_like	PF04108
Amar_DN62252_c0_g4	2	Baculo_PEP_C	PF04513
Amar_DN62252_c0_g4	2	ZapA	PF05164
Amar_DN62252_c0_g4	2	THOC7	PF05615
Amar_DN62252_c0_g4	2	Laminin_II	PF06009
Amar_DN62252_c0_g4	2	COG6_N	PF06419
Amar_DN62252_c0_g4	2	FliD_C	PF07195
Amar_DN62252_c0_g4	2	TMEM120A-B	PF07851
Amar_DN62252_c0_g4	2	DUF1664	PF07889
Amar_DN62252_c0_g4	2	ATG16	PF08614
Amar_DN62252_c0_g4	2	ASD2	PF08687
Amar_DN62252_c0_g4	2	Fib_alpha	PF08702
Amar_DN62252_c0_g4	2	Nop16	PF09420
Amar_DN62252_c0_g4	2	Guanylate_cyc_2	PF09778
Amar_DN62252_c0_g4	2	BLOC1_2	PF10046
Amar_DN62252_c0_g4	2	DUF2730	PF10805
Amar_DN62252_c0_g4	2	Relaxase_C	PF11083
Amar_DN62252_c0_g4	2	ADIP	PF11559
Amar_DN62252_c0_g4	2	Nup54	PF13874
Amar_DN62252_c0_g4	2	Exo_endo_phos_2	PF14529
Amar_DN62252_c0_g4	2	DUF4446	PF14584
Amar_DN62252_c0_g4	2	Snapin_Pallidin	PF14712
Amar_DN62252_c0_g4	2	DUF5790	PF19103
Amar_DN62252_c0_g4	2	ExoU_mid_dom	PF20848
Amar_DN62252_c0_g4	2	CCDC138_cc	PF21037
Amar_DN62252_c0_g4	2	bHLH_IRO3	PF23177
Amar_DN62252_c0_g4	2	DUF7605	PF24564
Amar_DN62252_c0_g4	2	SH3_HelY	PF26090
Amar_DN62252_c0_g4	2	BEGAIN_coil	PF27583
Amar_DN62252_c0_g4	2	AKAP9_coil_N	PF27598
Amar_DN62252_c0_g4	2	CEP131_CC	PF27681
Amar_DN62252_c0_g4	2	CCDC54	PF27943
Amar_DN62252_c0_g4	2	T4SS_LegC2C7	PF28175
Amar_DN62538_c2_g5	2	DDE_Tnp_2	PF04693
Amar_DN62538_c2_g5	2	zf-RING_2	PF13639
Amar_DN62538_c2_g5	2	zf-RING_16	PF17120
Amar_DN62554_c0_g5	2	Complex1_LYR	PF05347
Amar_DN62554_c0_g5	2	Helitron_like_N	PF14214
Amar_DN62627_c2_g1	2	Ank	PF00023
Amar_DN62627_c2_g1	2	Ank_2	PF12796
Amar_DN62627_c2_g1	2	Ank_3	PF13606
Amar_DN62627_c2_g1	2	Ank_4	PF13637
Amar_DN62627_c2_g1	2	Ank_5	PF13857
Amar_DN62672_c1_g5	2	DUF5795	PF19108
Amar_DN62672_c1_g5	2	DUF7066	PF23217
Amar_DN62746_c0_g1	2	Mucin	PF01456
Amar_DN62746_c0_g1	2	TMEM154	PF15102
Amar_DN62746_c0_g1	2	SRRM_C	PF15230
Amar_DN62746_c0_g1	2	DUF4690	PF15756
Amar_DN62771_c0_g1	2	PIN_10	PF18478
Amar_DN62783_c2_g2	2	zf-C2H2	PF00096
Amar_DN62783_c2_g2	2	zf-C2H2_jaz	PF12171
Amar_DN62783_c2_g2	2	zf-C2H2_2	PF12756
Amar_DN62783_c2_g2	2	zf-met	PF12874
Amar_DN62783_c2_g2	2	zf-H2C2_2	PF13465
Amar_DN62783_c2_g2	2	zf-C2H2_4	PF13894
Amar_DN62783_c2_g2	2	zf-C2H2_6	PF13912
Amar_DN62783_c2_g2	2	Zap1_zf1	PF21816
Amar_DN62783_c2_g2	2	Zf-C2H2_ZNF451_C	PF23107
Amar_DN62783_c2_g2	2	TSTD2_N	PF23949
Amar_DN62783_c2_g2	2	DUF7565	PF24446
Amar_DN62874_c0_g2	2	DPRP	PF04244
Amar_DN62874_c0_g2	2	DUF896	PF05979
Amar_DN62874_c0_g2	2	Exo_endo_phos_2	PF14529
Amar_DN62874_c0_g2	2	fs1K10_C	PF28493
Amar_DN62917_c0_g3	2	CARD	PF00619
Amar_DN62959_c0_g3	2	RVT_1	PF00078
Amar_DN62959_c0_g3	2	Peptidase_A17	PF05380
Amar_DN62959_c0_g3	2	zf-CCHC_2	PF13696
Amar_DN63029_c0_g4	2	PHYHIP_C	PF19281
Amar_DN63029_c0_g4	2	Ig_ILCR1	PF23608
Amar_DN63059_c2_g2	2	BMFP	PF04380
Amar_DN63059_c2_g2	2	PNPase_C	PF12111
Amar_DN63059_c2_g2	2	EFR3	PF21072
Amar_DN63059_c2_g2	2	DUF6900	PF21841
Amar_DN63080_c8_g7	2	USHBP1_PDZ-bd	PF10506
Amar_DN63080_c8_g7	2	DUF7893	PF25423
Amar_DN63092_c1_g3	2	MFS_1	PF07690
Amar_DN63228_c1_g3	2	zf-CCHC	PF00098
Amar_DN63228_c1_g3	2	rve	PF00665
Amar_DN63228_c1_g3	2	SCAN	PF02023
Amar_DN63228_c1_g3	2	DUF1759	PF03564
Amar_DN63228_c1_g3	2	zf-H2C2	PF09337
Amar_DN63228_c1_g3	2	CAF1A_acidic	PF11600
Amar_DN63228_c1_g3	2	Asp_protease_2	PF13650
Amar_DN63276_c3_g4	2	MLANA	PF14991
Amar_DN63323_c1_g4	2	COX6B	PF02297
Amar_DN63323_c1_g4	2	CHCH	PF06747
Amar_DN63323_c1_g4	2	CX9C	PF16860
Amar_DN63324_c1_g13	2	Methyltransf_11	PF08241
Amar_DN63324_c1_g13	2	Methyltransf_23	PF13489
Amar_DN63330_c1_g7	2	zf-CCHC	PF00098
Amar_DN63330_c1_g7	2	rve	PF00665
Amar_DN63330_c1_g7	2	SCAN	PF02023
Amar_DN63330_c1_g7	2	Retrotrans_gag	PF03732
Amar_DN63330_c1_g7	2	ROS_MUCR	PF05443
Amar_DN63330_c1_g7	2	zf-CCHC_5	PF14787
Amar_DN63344_c0_g1	2	Proteasome	PF00227
Amar_DN63344_c0_g1	2	Com_YlbF	PF06133
Amar_DN63344_c0_g1	2	Acyl-CoA_dh_2	PF08028
Amar_DN63344_c0_g1	2	DUF3391	PF11871
Amar_DN63571_c4_g8	2	C1_1	PF00130
Amar_DN63571_c4_g8	2	PHD	PF00628
Amar_DN63571_c4_g8	2	C1_2	PF03107
Amar_DN63571_c4_g8	2	Exo_endo_phos	PF03372
Amar_DN63571_c4_g8	2	Peptidase_S41	PF03572
Amar_DN63571_c4_g8	2	zf-piccolo	PF05715
Amar_DN63571_c4_g8	2	ZapB	PF06005
Amar_DN63571_c4_g8	2	YabA	PF06156
Amar_DN63571_c4_g8	2	UPF0242	PF06785
Amar_DN63571_c4_g8	2	Sgf11	PF08209
Amar_DN63571_c4_g8	2	GAS	PF13851
Amar_DN63571_c4_g8	2	zf-C2HC_2	PF13913
Amar_DN63571_c4_g8	2	Prok-RING_1	PF14446
Amar_DN63571_c4_g8	2	CCDC-167	PF15188
Amar_DN63571_c4_g8	2	APC_N_CC	PF16689
Amar_DN63571_c4_g8	2	DZR_2	PF18912
Amar_DN63571_c4_g8	2	DUF5798	PF19111
Amar_DN63571_c4_g8	2	SLX1_C	PF21202
Amar_DN63571_c4_g8	2	KH_PARP14_2	PF23248
Amar_DN63571_c4_g8	2	DUF7365	PF24073
Amar_DN63571_c4_g8	2	PHD_Pygo	PF27108
Amar_DN63571_c4_g8	2	VPA1267	PF28121
Amar_DN63594_c1_g1	2	S4	PF01479
Amar_DN63594_c1_g1	2	HTH_Tnp_Tc3_2	PF01498
Amar_DN63594_c1_g1	2	PhdYeFM_antitox	PF02604
Amar_DN63594_c1_g1	2	FAST_1	PF06743
Amar_DN63594_c1_g1	2	ImpA_N	PF06812
Amar_DN63594_c1_g1	2	DUF1456	PF07308
Amar_DN63594_c1_g1	2	Halogen_Hydrol	PF10112
Amar_DN63594_c1_g1	2	ATG14	PF10186
Amar_DN63594_c1_g1	2	Hydrolase_6	PF13344
Amar_DN63594_c1_g1	2	FAS_meander	PF17951
Amar_DN63594_c1_g1	2	rva_4	PF24764
Amar_DN63617_c12_g1	2	Exo_endo_phos	PF03372
Amar_DN63617_c12_g1	2	Exo_endo_phos_2	PF14529
Amar_DN63617_c12_g1	2	fs1K10_C	PF28493
Amar_DN6369_c0_g1	2	CaKB	PF03185
Amar_DN6680_c0_g1	2	PEMT	PF04191
Amar_DN6680_c0_g1	2	Ig_Mok13	PF26111
Amar_DN76732_c0_g1	2	Sulfotransfer_2	PF03567
Amar_DN76732_c0_g1	2	DUF2844	PF11005
Amar_DN106742_c0_g1	3	Sporozoite_P67	PF05642
Amar_DN106742_c0_g1	3	DUF6072	PF19549
Amar_DN115749_c0_g1	3	zf-RING_16	PF17120
Amar_DN11616_c0_g1	3	VWD	PF00094
Amar_DN1587_c0_g1	3	CBM_14	PF01607
Amar_DN162017_c0_g1	3	DUF1647	PF07801
Amar_DN165666_c0_g1	3	GATase_5	PF13507
Amar_DN18702_c0_g1	3	VWD	PF00094
Amar_DN20413_c0_g2	3	ig	PF00047
Amar_DN20413_c0_g2	3	DUF679	PF05078
Amar_DN20413_c0_g2	3	I-set	PF07679
Amar_DN20413_c0_g2	3	V-set	PF07686
