geneID	cluster	domain	pfam
Amar_DN13075_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Amar_DN13075_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Amar_DN13075_c0_g1	4	Beta-prop_WDR41	PF25178
Amar_DN13075_c0_g1	4	WD40_Gbeta	PF25391
Amar_DN13075_c0_g1	4	Beta-prop_Aladin	PF25460
Amar_DN13075_c0_g1	4	Tricorn_2nd	PF26550
Amar_DN19833_c0_g1	4	HMG_box	PF00505
Amar_DN19833_c0_g1	4	PBP_sp32	PF07222
Amar_DN19833_c0_g1	4	FAM60A	PF15396
Amar_DN19833_c0_g1	4	FimA-like_C	PF21514
Amar_DN19833_c0_g1	4	HMG_WDHD1	PF24815
Amar_DN20484_c0_g1	4	Death	PF00531
Amar_DN20484_c0_g1	4	Pox_A_type_inc	PF04508
Amar_DN20484_c0_g1	4	Exotox-A_target	PF09102
Amar_DN20484_c0_g1	4	PM0188	PF11477
Amar_DN20484_c0_g1	4	DUF3379	PF11859
Amar_DN20484_c0_g1	4	DUF8221	PF26666
Amar_DN20484_c0_g1	4	CEP162_helical_3	PF27821
Amar_DN21736_c0_g1	4	Ribosomal_L7Ae	PF01248
Amar_DN21736_c0_g1	4	AUX_IAA	PF02309
Amar_DN21736_c0_g1	4	Dishevelled	PF02377
Amar_DN22561_c0_g2	4	7tm_1	PF00001
Amar_DN22561_c0_g2	4	7TM_GPCR_Srsx	PF10320
Amar_DN22561_c0_g2	4	7TM_GPCR_Srw	PF10324
Amar_DN25009_c0_g1	4	HRM	PF02793
Amar_DN25009_c0_g1	4	Phage-MuB_C	PF09077
Amar_DN29596_c0_g1	4	WD40	PF00400
Amar_DN29596_c0_g1	4	Asparaginase_2	PF01112
Amar_DN29596_c0_g1	4	VID27	PF08553
Amar_DN29596_c0_g1	4	ANAPC4_WD40	PF12894
Amar_DN29596_c0_g1	4	Beta-prop_WDR90_POC16_2nd	PF23393
Amar_DN29596_c0_g1	4	Beta-prop_EML_2	PF23414
Amar_DN29596_c0_g1	4	Beta-prop_CAF1B_HIR1	PF24105
Amar_DN29596_c0_g1	4	EIF3I	PF24805
Amar_DN29596_c0_g1	4	WD40_CDC20-Fz	PF24807
Amar_DN29596_c0_g1	4	WD40_WDHD1_1st	PF24817
Amar_DN29596_c0_g1	4	Beta-prop_TEP1_2nd	PF25047
Amar_DN29596_c0_g1	4	Beta-prop_TEP1_C	PF25048
Amar_DN29596_c0_g1	4	Beta-prop_WDR36-Utp21_2nd	PF25168
Amar_DN29596_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Amar_DN29596_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Amar_DN29596_c0_g1	4	Beta-prop_THOC3	PF25174
Amar_DN29596_c0_g1	4	WD40_Gbeta	PF25391
Amar_DN29922_c0_g1	4	Ank	PF00023
Amar_DN29922_c0_g1	4	Arg_repressor	PF01316
Amar_DN29922_c0_g1	4	Ank_2	PF12796
Amar_DN29922_c0_g1	4	Ank_3	PF13606
Amar_DN29922_c0_g1	4	Ank_4	PF13637
Amar_DN29922_c0_g1	4	Ank_5	PF13857
Amar_DN29922_c0_g1	4	VIGSSK	PF14773
Amar_DN29922_c0_g1	4	ANK_LRRK2	PF23745
Amar_DN29922_c0_g1	4	Ank_KRIT1	PF24521
Amar_DN29922_c0_g1	4	T4SS_AnkD	PF28177
Amar_DN32943_c1_g1	4	Death	PF00531
Amar_DN32943_c1_g1	4	Zot	PF05707
Amar_DN39289_c0_g1	4	zf-C2H2_jaz	PF12171
Amar_DN39289_c0_g1	4	DUF3830	PF12903
Amar_DN39289_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN39289_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN39289_c0_g1	4	zf-C2H2_ZN142	PF23612
Amar_DN39352_c1_g1	4	EGF_2	PF07974
Amar_DN39352_c1_g1	4	hEGF	PF12661
Amar_DN39352_c1_g1	4	Vps3844_C	PF12955
Amar_DN39352_c1_g1	4	EGF_Tenascin	PF18720
Amar_DN39352_c1_g1	4	EGF_Teneurin	PF23106
Amar_DN39352_c1_g1	4	EGF_TEN	PF25024
Amar_DN39352_c1_g1	4	DUF7949	PF25820
Amar_DN41384_c0_g1	4	fn3	PF00041
Amar_DN41384_c0_g1	4	FN3_DSCAM-DSCAML_C	PF25059
Amar_DN41384_c0_g1	4	Fn3_ROS1	PF28033
Amar_DN41384_c0_g1	4	Ig_ANOS1	PF28407
Amar_DN41521_c0_g1	4	zf-C2H2	PF00096
Amar_DN41521_c0_g1	4	zf-UBP	PF02148
Amar_DN41521_c0_g1	4	zf-BED	PF02892
Amar_DN41521_c0_g1	4	zf-DNL	PF05180
Amar_DN41521_c0_g1	4	ADK_lid	PF05191
Amar_DN41521_c0_g1	4	Zn_ribbon_CSL	PF05207
Amar_DN41521_c0_g1	4	zf-LYAR	PF08790
Amar_DN41521_c0_g1	4	GAGA	PF09237
Amar_DN41521_c0_g1	4	Zn_ribbon_8	PF09723
Amar_DN41521_c0_g1	4	DUF2310	PF10071
Amar_DN41521_c0_g1	4	zf-C2H2_jaz	PF12171
Amar_DN41521_c0_g1	4	zf-C2H2_2	PF12756
Amar_DN41521_c0_g1	4	zf-met	PF12874
Amar_DN41521_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN41521_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN41521_c0_g1	4	zf-H2C2_5	PF13909
Amar_DN41521_c0_g1	4	zf-C2H2_6	PF13912
Amar_DN41521_c0_g1	4	zf-MYST	PF17772
Amar_DN41521_c0_g1	4	zf_UBZ	PF18439
Amar_DN41521_c0_g1	4	HalOD2	PF18547
Amar_DN41521_c0_g1	4	ZNF512_C2HC	PF21276
Amar_DN41521_c0_g1	4	Zap1_zf1	PF21816
Amar_DN41521_c0_g1	4	C2CH-3rd_BIRD-IDD	PF22995
Amar_DN41521_c0_g1	4	Zf-C2H2_ZNF451_2nd	PF23102
Amar_DN41521_c0_g1	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN41521_c0_g1	4	zf-C2H2_7th_ZNF462	PF23225
Amar_DN41521_c0_g1	4	zf_DPOE_2	PF23250
Amar_DN41521_c0_g1	4	Zn_SUZ12	PF23320
Amar_DN41521_c0_g1	4	zf-C2H2_ZN142	PF23612
Amar_DN41521_c0_g1	4	DUF7479	PF24292
Amar_DN41995_c0_g3	4	zf-C2H2	PF00096
Amar_DN41995_c0_g3	4	Mannitol_dh	PF01232
Amar_DN41995_c0_g3	4	BolA	PF01722
Amar_DN41995_c0_g3	4	Zn_ribbon_9	PF02591
Amar_DN41995_c0_g3	4	zf-BED	PF02892
Amar_DN41995_c0_g3	4	PT-VENN	PF04829
Amar_DN41995_c0_g3	4	Baculo_IE-1	PF05290
Amar_DN41995_c0_g3	4	GAGA	PF09237
Amar_DN41995_c0_g3	4	zf-C2H2_jaz	PF12171
Amar_DN41995_c0_g3	4	zf-C2H2_2	PF12756
Amar_DN41995_c0_g3	4	HTH_18	PF12833
Amar_DN41995_c0_g3	4	zf-met	PF12874
Amar_DN41995_c0_g3	4	zf-H2C2_2	PF13465
Amar_DN41995_c0_g3	4	zf-C2H2_4	PF13894
Amar_DN41995_c0_g3	4	zf-C2H2_6	PF13912
Amar_DN41995_c0_g3	4	zf-C2HE	PF16278
Amar_DN41995_c0_g3	4	zf-C2H2_9	PF16293
Amar_DN41995_c0_g3	4	zf-C2H2_11	PF16622
Amar_DN41995_c0_g3	4	Zn_ribbon_SprT	PF17283
Amar_DN41995_c0_g3	4	DUF5810	PF19126
Amar_DN41995_c0_g3	4	Zap1_zf1	PF21816
Amar_DN41995_c0_g3	4	B129_C2H2-zf	PF22034
Amar_DN41995_c0_g3	4	C2CH-3rd_BIRD-IDD	PF22995
Amar_DN41995_c0_g3	4	zf-C2H2_ZNF462_1st	PF23077
Amar_DN41995_c0_g3	4	Zf-C2H2_ZNF451_5th	PF23103
Amar_DN41995_c0_g3	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN41995_c0_g3	4	Zf-C2H2_ZNF451	PF23108
Amar_DN41995_c0_g3	4	zf-C2H2_7th_ZNF462	PF23225
Amar_DN41995_c0_g3	4	Zn_SUZ12	PF23320
Amar_DN41995_c0_g3	4	DUF7128	PF23447
Amar_DN41995_c0_g3	4	zf-C2H2_15	PF23561
Amar_DN41995_c0_g3	4	zf-C2H2_16	PF23611
Amar_DN41995_c0_g3	4	DUF7479	PF24292
Amar_DN41995_c0_g3	4	DUF7563	PF24444
Amar_DN41995_c0_g3	4	DUF8112	PF26417
Amar_DN41995_c0_g3	4	ZNF428	PF27966
Amar_DN42084_c0_g1	4	WD40	PF00400
Amar_DN42084_c0_g1	4	NBCH_WD40	PF20426
Amar_DN42084_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Amar_DN42084_c0_g1	4	Beta-prop_EML	PF23409
Amar_DN42084_c0_g1	4	Beta-prop_EML_2	PF23414
Amar_DN42084_c0_g1	4	Beta-prop_DCAF12	PF23760
Amar_DN42084_c0_g1	4	Beta-prop_SCAP	PF24017
Amar_DN42084_c0_g1	4	Beta-prop_CAF1B_HIR1	PF24105
Amar_DN42084_c0_g1	4	WDR55	PF24796
Amar_DN42084_c0_g1	4	EIF3I	PF24805
Amar_DN42084_c0_g1	4	WD40_CDC20-Fz	PF24807
Amar_DN42084_c0_g1	4	WD40_WDHD1_1st	PF24817
Amar_DN42084_c0_g1	4	Beta-prop_TEP1_C	PF25048
Amar_DN42084_c0_g1	4	Beta-prop_WDR36-Utp21_2nd	PF25168
Amar_DN42084_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Amar_DN42084_c0_g1	4	Beta-prop_THOC3	PF25174
Amar_DN42084_c0_g1	4	WD40_Gbeta	PF25391
Amar_DN44018_c0_g2	4	Deltameth_res	PF16020
Amar_DN44027_c0_g1	4	zf-C2H2	PF00096
Amar_DN44027_c0_g1	4	PHD	PF00628
Amar_DN44027_c0_g1	4	zf-met	PF12874
Amar_DN44027_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN44027_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN44027_c0_g1	4	zf-H2C2_5	PF13909
Amar_DN44027_c0_g1	4	zf-C2H2_6	PF13912
Amar_DN44027_c0_g1	4	zf-C2HE	PF16278
Amar_DN44027_c0_g1	4	zf-C2H2_11	PF16622
Amar_DN44027_c0_g1	4	TBPIP_C	PF21664
Amar_DN44027_c0_g1	4	DUF7128	PF23447
Amar_DN44027_c0_g1	4	zf-C2H2_15	PF23561
Amar_DN45490_c0_g1	4	zf-C2H2	PF00096
Amar_DN45490_c0_g1	4	Zn_ribbon_8	PF09723
Amar_DN45490_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN45511_c0_g1	4	zf-C2H2	PF00096
Amar_DN45511_c0_g1	4	zf-Sec23_Sec24	PF04810
Amar_DN45511_c0_g1	4	zf-LYAR	PF08790
Amar_DN45511_c0_g1	4	zf-C2H2_2	PF12756
Amar_DN45511_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN45511_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN45511_c0_g1	4	zf-C2H2_6	PF13912
Amar_DN45511_c0_g1	4	zf-C2HE	PF16278
Amar_DN45511_c0_g1	4	TFIIIA_zf-C2H2	PF22110
Amar_DN45511_c0_g1	4	C2CH-3rd_BIRD-IDD	PF22995
Amar_DN45511_c0_g1	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN45511_c0_g1	4	Zf-C2H2_ZNF451	PF23108
Amar_DN45511_c0_g1	4	zf-C2H2_STOP2_C	PF23118
Amar_DN45511_c0_g1	4	zf-C2H2_7th_ZNF462	PF23225
Amar_DN45511_c0_g1	4	zf-C2H2_15	PF23561
Amar_DN45511_c0_g1	4	zf-C2H2_16	PF23611
Amar_DN45511_c0_g1	4	Phage_H_T_join_3	PF25138
Amar_DN45511_c0_g1	4	ZNF428	PF27966
Amar_DN46136_c0_g2	4	zf-C2H2	PF00096
Amar_DN46136_c0_g2	4	zf-UBP	PF02148
Amar_DN46136_c0_g2	4	zf-C2H2_jaz	PF12171
Amar_DN46136_c0_g2	4	zf-H2C2_2	PF13465
Amar_DN46136_c0_g2	4	zf-C2H2_4	PF13894
Amar_DN46136_c0_g2	4	zf-C2H2_6	PF13912
Amar_DN46136_c0_g2	4	zf-C2H2_8	PF15909
Amar_DN46136_c0_g2	4	zf-C2H2_aberr	PF17017
Amar_DN46136_c0_g2	4	zf_ZIC	PF18366
Amar_DN46136_c0_g2	4	Zap1_zf1	PF21816
Amar_DN46136_c0_g2	4	Zf-C2H2_ZNF451_1st	PF23101
Amar_DN46136_c0_g2	4	zf-C2H2_15	PF23561
Amar_DN46136_c0_g2	4	DUF7565	PF24446
Amar_DN46136_c0_g2	4	zf_C2H2_17_2	PF26176
Amar_DN46136_c0_g2	4	zf_C2H2_ZNF292	PF26218
Amar_DN47031_c0_g1	4	zf-C2H2	PF00096
Amar_DN47031_c0_g1	4	zf-AN1	PF01428
Amar_DN47031_c0_g1	4	BolA	PF01722
Amar_DN47031_c0_g1	4	zf-BED	PF02892
Amar_DN47031_c0_g1	4	DUF678	PF05077
Amar_DN47031_c0_g1	4	Zn_ribbon_Elf1	PF05129
Amar_DN47031_c0_g1	4	GAGA	PF09237
Amar_DN47031_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN47031_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN47031_c0_g1	4	zf-C2HE	PF16278
Amar_DN47031_c0_g1	4	zf-C2H2_3rep	PF18868
Amar_DN47031_c0_g1	4	New_glue	PF21827
Amar_DN47031_c0_g1	4	TFIIIA_zf-C2H2	PF22110
Amar_DN47031_c0_g1	4	C2CH-3rd_BIRD-IDD	PF22995
Amar_DN47031_c0_g1	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN47031_c0_g1	4	DUF7066	PF23217
Amar_DN47031_c0_g1	4	zf-C2H2_7th_ZNF462	PF23225
Amar_DN47031_c0_g1	4	zf-C2H2_15	PF23561
Amar_DN47031_c0_g1	4	zf-C2H2_16	PF23611
Amar_DN48119_c0_g1	4	zf-C2H2	PF00096
Amar_DN48119_c0_g1	4	zf-BED	PF02892
Amar_DN48119_c0_g1	4	Zn_ribbon_Elf1	PF05129
Amar_DN48119_c0_g1	4	zf-Di19	PF05605
Amar_DN48119_c0_g1	4	GpA_ATPase	PF05876
Amar_DN48119_c0_g1	4	FYDLN_acid	PF09538
Amar_DN48119_c0_g1	4	Zn_ribbon_8	PF09723
Amar_DN48119_c0_g1	4	Ta0938	PF11494
Amar_DN48119_c0_g1	4	zf-C2H2_2	PF12756
Amar_DN48119_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN48119_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN48119_c0_g1	4	zf-C2H2_6	PF13912
Amar_DN48119_c0_g1	4	zf-C2HC_2	PF13913
Amar_DN48119_c0_g1	4	zf-C2H2_3rep	PF18868
Amar_DN48119_c0_g1	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN48236_c0_g1	4	7tm_1	PF00001
Amar_DN48236_c0_g1	4	7TM_GPCR_Srx	PF10328
Amar_DN48843_c1_g3	4	Kelch_1	PF01344
Amar_DN48843_c1_g3	4	Beta-prop_KIB1-4	PF03478
Amar_DN48843_c1_g3	4	Kelch_2	PF07646
Amar_DN48843_c1_g3	4	Beta-prop_FBX42	PF13415
Amar_DN48843_c1_g3	4	Kelch_HCF	PF13854
Amar_DN48843_c1_g3	4	Beta-prop_Calicin	PF13964
Amar_DN48843_c1_g3	4	DUF6957	PF22275
Amar_DN48843_c1_g3	4	MAX_effector	PF23364
Amar_DN48843_c1_g3	4	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Amar_DN48843_c1_g3	4	Beta-prop_ATRN-LZTR1	PF24981
Amar_DN48843_c1_g3	4	NANM	PF24996
Amar_DN48843_c1_g3	4	Kelch_FKB95	PF25210
Amar_DN48843_c1_g3	4	DUF6242_C	PF25852
Amar_DN49229_c0_g1	4	Lectin_C	PF00059
Amar_DN49229_c0_g1	4	Sushi	PF00084
Amar_DN49229_c0_g1	4	cEGF	PF12662
Amar_DN49229_c0_g1	4	Epigen_C	PF28398
Amar_DN49352_c0_g1	4	Deltaretro_Tax	PF05599
Amar_DN49352_c0_g1	4	Zf-C2H2_ZNF451	PF23108
Amar_DN49352_c0_g1	4	zf-C2H2_CASZ1	PF26743
Amar_DN49458_c0_g1	4	B-prop_COPA_B_2nd	PF04053
Amar_DN49458_c0_g1	4	SOCS_box	PF07525
Amar_DN49458_c0_g1	4	DUF5066	PF16728
Amar_DN49458_c0_g1	4	WD40_Prp19	PF24814
Amar_DN49553_c1_g1	4	zf-C2H2	PF00096
Amar_DN49553_c1_g1	4	zf-H2C2_5	PF13909
Amar_DN49553_c1_g1	4	Actin_micro	PF17003
Amar_DN49553_c1_g1	4	DUF6591	PF20234
Amar_DN49553_c1_g1	4	zf-C2H2_ZNF462_11	PF23075
Amar_DN49553_c1_g1	4	Zn_SUZ12	PF23320
Amar_DN49553_c1_g1	4	zf-C2H2_16	PF23611
Amar_DN49740_c0_g1	4	zf-C2H2	PF00096
Amar_DN49740_c0_g1	4	DUF629	PF04780
Amar_DN49740_c0_g1	4	Zn_ribbon_Elf1	PF05129
Amar_DN49740_c0_g1	4	zf-Di19	PF05605
Amar_DN49740_c0_g1	4	zf-FCS	PF06467
Amar_DN49740_c0_g1	4	zf-C4_ClpX	PF06689
Amar_DN49740_c0_g1	4	STN1_2	PF09170
Amar_DN49740_c0_g1	4	FpoO	PF10621
Amar_DN49740_c0_g1	4	zf-C2H2_jaz	PF12171
Amar_DN49740_c0_g1	4	Zn_ribbon_2	PF12674
Amar_DN49740_c0_g1	4	zf-C2H2_2	PF12756
Amar_DN49740_c0_g1	4	zf-met	PF12874
Amar_DN49740_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN49740_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN49740_c0_g1	4	zf-C2H2_6	PF13912
Amar_DN49740_c0_g1	4	zf_Hakai	PF18408
Amar_DN49740_c0_g1	4	Zap1_zf1	PF21816
Amar_DN49740_c0_g1	4	C2CH-3rd_BIRD-IDD	PF22995
Amar_DN49740_c0_g1	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN49740_c0_g1	4	Zf-C2H2_ZNF451	PF23108
Amar_DN49740_c0_g1	4	DUF7066	PF23217
Amar_DN49740_c0_g1	4	zf-C2H2_7th_ZNF462	PF23225
Amar_DN49740_c0_g1	4	Zn_SUZ12	PF23320
Amar_DN49740_c0_g1	4	C2H2-zf_KIN17	PF25095
Amar_DN50003_c0_g1	4	TSC22	PF01166
Amar_DN50003_c0_g1	4	ATP-synt_D	PF01813
Amar_DN50003_c0_g1	4	Prefoldin_2	PF01920
Amar_DN50003_c0_g1	4	Seryl_tRNA_N	PF02403
Amar_DN50003_c0_g1	4	DivIC	PF04977
Amar_DN50003_c0_g1	4	Phasin	PF05597
Amar_DN50003_c0_g1	4	YabA	PF06156
Amar_DN50003_c0_g1	4	Cep57_MT_bd	PF06657
Amar_DN50003_c0_g1	4	bZIP_2	PF07716
Amar_DN50003_c0_g1	4	Ax_dynein_light	PF10211
Amar_DN50003_c0_g1	4	CdaS_N	PF10372
Amar_DN50003_c0_g1	4	XhlA	PF10779
Amar_DN50003_c0_g1	4	DUF4618	PF15397
Amar_DN50003_c0_g1	4	DUF4665	PF15679
Amar_DN50003_c0_g1	4	Knl1_RWD_C	PF18210
Amar_DN50003_c0_g1	4	Rod_CreS	PF19220
Amar_DN50003_c0_g1	4	XRCC4_CC	PF21924
Amar_DN50003_c0_g1	4	OVT1	PF24423
Amar_DN50003_c0_g1	4	DUF7801	PF25078
Amar_DN50003_c0_g1	4	HTH_TIMELESS	PF26019
Amar_DN50003_c0_g1	4	BRE1B	PF26052
Amar_DN50003_c0_g1	4	CC_Bre1	PF26095
Amar_DN50003_c0_g1	4	Phage_APSE1_p49	PF26917
Amar_DN50660_c2_g1	4	zf-C2H2	PF00096
Amar_DN50660_c2_g1	4	zf-Di19	PF05605
Amar_DN50660_c2_g1	4	zf-FPG_IleRS	PF06827
Amar_DN50660_c2_g1	4	zf-C2H2_2	PF12756
Amar_DN50660_c2_g1	4	zf-H2C2_2	PF13465
Amar_DN50660_c2_g1	4	zf-C2H2_4	PF13894
Amar_DN50660_c2_g1	4	zf-C2H2_6	PF13912
Amar_DN50660_c2_g1	4	zf-C2H2_8	PF15909
Amar_DN50660_c2_g1	4	Zap1_zf1	PF21816
Amar_DN50660_c2_g1	4	Zf-C2H2_ZNF451_C	PF23107
Amar_DN50660_c2_g1	4	Zf-C2H2_ZNF451	PF23108
Amar_DN51173_c0_g9	4	ANAPC4_WD40	PF12894
Amar_DN51173_c0_g9	4	Beta-prop_ACSF4	PF13570
Amar_DN51173_c0_g9	4	Beta-prop_NUP159_NUP214	PF16755
Amar_DN51173_c0_g9	4	WD40_like	PF17005
Amar_DN51173_c0_g9	4	WD40_2	PF19056
Amar_DN51173_c0_g9	4	Beta-prop_NOL10_N	PF23098
Amar_DN51173_c0_g9	4	PEP5_VPS11_N	PF23341
Amar_DN51173_c0_g9	4	Beta-prop_IFT122_1st	PF23381
Amar_DN51173_c0_g9	4	Beta-prop_VPS8	PF23410
Amar_DN51173_c0_g9	4	Beta-prop_LRRK2	PF23748
Amar_DN51173_c0_g9	4	Beta-prop_HPS5	PF23756
Amar_DN51173_c0_g9	4	Beta-prop_RIG_2nd	PF23775
Amar_DN51173_c0_g9	4	WD40_MABP1-WDR62_2nd	PF24782
Amar_DN51173_c0_g9	4	WD40_CDC20-Fz	PF24807
Amar_DN51173_c0_g9	4	WD40_Prp19	PF24814
Amar_DN51173_c0_g9	4	Beta-prop_WDR36-Utp21_1st	PF25171
Amar_DN51173_c0_g9	4	Beta-prop_WDR3_1st	PF25173
Amar_DN51173_c0_g9	4	Beta-prop_THOC3	PF25174
Amar_DN51173_c0_g9	4	Beta-prop_WDR5	PF25175
Amar_DN51308_c0_g1	4	7tm_1	PF00001
Amar_DN51308_c0_g1	4	Srg	PF02118
Amar_DN51308_c0_g1	4	Peptidase_M56	PF05569
Amar_DN51308_c0_g1	4	7TM_GPCR_Sru	PF10322
Amar_DN51308_c0_g1	4	7TM_GPCR_Srw	PF10324
Amar_DN51430_c1_g1	4	GST_N_2	PF13409
Amar_DN51430_c1_g1	4	GST_C_2	PF13410
Amar_DN51430_c1_g1	4	GST_C_3	PF14497
Amar_DN51430_c1_g1	4	GST_C_6	PF17171
Amar_DN51561_c1_g1	4	Collagen	PF01391
Amar_DN51561_c1_g1	4	Herpes_US9	PF06072
Amar_DN51561_c1_g1	4	DUF4731	PF15875
Amar_DN51905_c0_g1	4	LRR_1	PF00560
Amar_DN51905_c0_g1	4	LRRNT	PF01462
Amar_DN51905_c0_g1	4	LRRCT	PF01463
Amar_DN51905_c0_g1	4	LRR_4	PF12799
Amar_DN51905_c0_g1	4	LRR_5	PF13306
Amar_DN51905_c0_g1	4	LRR_6	PF13516
Amar_DN51905_c0_g1	4	LRR_8	PF13855
Amar_DN51905_c0_g1	4	LRR_9	PF14580
Amar_DN51905_c0_g1	4	LRRCT_2	PF16920
Amar_DN51905_c0_g1	4	TUNAR	PF21954
Amar_DN51905_c0_g1	4	LRR_EndoS	PF23952
Amar_DN52360_c1_g1	4	Laminin_G_3	PF13385
Amar_DN52598_c0_g1	4	LRR_8	PF13855
Amar_DN52598_c0_g1	4	DUF7427	PF24202
Amar_DN52598_c0_g1	4	DUF7532	PF24376
Amar_DN52903_c0_g1	4	zf-C2H2	PF00096
Amar_DN52903_c0_g1	4	zf-C2H2_jaz	PF12171
Amar_DN52903_c0_g1	4	zf-C2H2_2	PF12756
Amar_DN52903_c0_g1	4	zf-met	PF12874
Amar_DN52903_c0_g1	4	zf-H2C2_2	PF13465
Amar_DN52903_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN52903_c0_g1	4	zf-C2H2_6	PF13912
Amar_DN52903_c0_g1	4	zf-C2H2_11	PF16622
Amar_DN52903_c0_g1	4	Zap1_zf1	PF21816
Amar_DN52903_c0_g1	4	C2CH-3rd_BIRD-IDD	PF22995
Amar_DN52903_c0_g1	4	zf_PCFS4	PF23228
Amar_DN52903_c0_g1	4	zf-C2H2_15	PF23561
Amar_DN52903_c0_g1	4	zf-C2H2_ZFHX3	PF24056
Amar_DN52964_c0_g1	4	zf-C2H2	PF00096
Amar_DN52964_c0_g1	4	zf-BED	PF02892
Amar_DN52964_c0_g1	4	zf-Di19	PF05605
Amar_DN52964_c0_g1	4	GAGA	PF09237
Amar_DN52964_c0_g1	4	FYDLN_acid	PF09538
Amar_DN52964_c0_g1	4	zf-C2H2_jaz	PF12171
Amar_DN52964_c0_g1	4	zf-met	PF12874
Amar_DN52964_c0_g1	4	zf-C2H2_4	PF13894
Amar_DN52964_c0_g1	4	FOXP-CC	PF16159
Amar_DN52964_c0_g1	4	zf-C2HE	PF16278
Amar_DN52964_c0_g1	4	zf-C2H2_9	PF16293
Amar_DN52964_c0_g1	4	zf-MYST	PF17772
Amar_DN52964_c0_g1	4	B129_C2H2-zf	PF22034
Amar_DN52964_c0_g1	4	Zn_SUZ12	PF23320
Amar_DN52964_c0_g1	4	DUF7501	PF24333
Amar_DN52964_c0_g1	4	DUF7565	PF24446
Amar_DN53112_c0_g1	4	LRR_4	PF12799
Amar_DN53112_c0_g1	4	LRR_6	PF13516
Amar_DN53112_c0_g1	4	LRR_8	PF13855
Amar_DN53112_c0_g1	4	LRR_14	PF23598
Amar_DN53112_c0_g1	4	LRR_16	PF26020
Amar_DN53112_c0_g1	4	LRR_TMOD-LMOD	PF27087
Amar_DN53112_c0_g1	4	PRAME_C	PF27089
Amar_DN53233_c0_g1	4	WD40	PF00400
Amar_DN53233_c0_g1	4	DUF1561	PF07598
Amar_DN53233_c0_g1	4	ANAPC4_WD40	PF12894
Amar_DN53233_c0_g1	4	Beta-prop_NUP159_NUP214	PF16755
Amar_DN53233_c0_g1	4	Beta-prop_IFT122_1st	PF23381
Amar_DN53233_c0_g1	4	Beta-prop_WDR90_POC16_2nd	PF23393
Amar_DN53233_c0_g1	4	Beta-prop_EML_2	PF23414
Amar_DN53233_c0_g1	4	WD40_RFWD3	PF23419
Amar_DN53233_c0_g1	4	Beta-prop_EIPR1	PF23609
Amar_DN53233_c0_g1	4	Beta-prop_WDR75_1st	PF23869
Amar_DN53233_c0_g1	4	WDR55	PF24796
Amar_DN53233_c0_g1	4	WD40_CDC20-Fz	PF24807
Amar_DN53233_c0_g1	4	WD40_Prp19	PF24814
Amar_DN53233_c0_g1	4	WD40_WDHD1_1st	PF24817
Amar_DN53233_c0_g1	4	Beta-prop_TEP1_2nd	PF25047
Amar_DN53233_c0_g1	4	Beta-prop_WDR36-Utp21_1st	PF25171
Amar_DN53233_c0_g1	4	Beta-prop_WDR3_2nd	PF25172
Amar_DN53233_c0_g1	4	Beta-prop_WDR3_1st	PF25173
Amar_DN53233_c0_g1	4	Beta-prop_THOC3	PF25174
Amar_DN53446_c0_g1	4	AAA	PF00004
Amar_DN53446_c0_g1	4	NB-ARC	PF00931
Amar_DN53446_c0_g1	4	FolB	PF02152
Amar_DN53446_c0_g1	4	NACHT	PF05729
Amar_DN53446_c0_g1	4	AAA_16	PF13191
Amar_DN53446_c0_g1	4	AAA_22	PF13401
Amar_DN53446_c0_g1	4	AAA_33	PF13671
Amar_DN53446_c0_g1	4	nSTAND1	PF20703
Amar_DN53446_c0_g1	4	Lmo2446-like_N	PF22681
Amar_DN53446_c0_g1	4	Beta-prop_EML	PF23409
