geneID	cluster	domain	pfam
Pele_DN63478_c0_g1	2	LRR_8	PF13855
Pele_DN63478_c0_g1	2	LRR_NXF1-5	PF24048
Pele_DN65657_c0_g1	2	GST_C	PF00043
Pele_DN65657_c0_g1	2	GST_C_2	PF13410
Pele_DN65657_c0_g1	2	GST_C_7	PF22041
Pele_DN65973_c0_g1	2	PHD	PF00628
Pele_DN65973_c0_g1	2	zf-Sec23_Sec24	PF04810
Pele_DN65973_c0_g1	2	zf-LSD1	PF06943
Pele_DN65973_c0_g1	2	Zn_ribbon_4	PF13717
Pele_DN65973_c0_g1	2	DUF6510	PF20120
Pele_DN65973_c0_g1	2	IBR_1	PF22191
Pele_DN65973_c0_g1	2	DmmA-like_C	PF22289
Pele_DN65973_c0_g1	2	Zn_ribbon_FGT1_1	PF23547
Pele_DN67552_c0_g2	2	LRR_1	PF00560
Pele_DN67552_c0_g2	2	Exo_endo_phos	PF03372
Pele_DN67552_c0_g2	2	LRR_4	PF12799
Pele_DN67552_c0_g2	2	LRR_8	PF13855
Pele_DN69706_c0_g1	2	Ank	PF00023
Pele_DN69706_c0_g1	2	FGF-BP1	PF06473
Pele_DN69706_c0_g1	2	Ank_2	PF12796
Pele_DN69706_c0_g1	2	Ank_3	PF13606
Pele_DN69706_c0_g1	2	Ank_4	PF13637
Pele_DN69706_c0_g1	2	DUF6172	PF19669
Pele_DN69706_c0_g1	2	Ank_KRIT1	PF24521
Pele_DN69706_c0_g1	2	T4SS_AnkD	PF28177
Pele_DN77639_c0_g1	2	ZapG-like	PF06295
Pele_DN77639_c0_g1	2	FlxA	PF14282
Pele_DN77639_c0_g1	2	DUF4407	PF14362
Pele_DN77639_c0_g1	2	DUF5401	PF17380
Pele_DN77639_c0_g1	2	RUBY_RBDX	PF21349
Pele_DN78622_c0_g1	2	zf-CCCH	PF00642
Pele_DN78622_c0_g1	2	zf-CCCH_2	PF14608
Pele_DN78622_c0_g1	2	Torus	PF16131
Pele_DN78622_c0_g1	2	zf_CCCH_4	PF18345
Pele_DN78622_c0_g1	2	Nab2-zf4	PF21803
Pele_DN78622_c0_g1	2	zf-CCCH_10	PF22628
Pele_DN78622_c0_g1	2	Nab2-like_zf-CCCH_	PF22683
Pele_DN78622_c0_g1	2	zf-CCCH_PARP12	PF25261
Pele_DN78622_c0_g1	2	zf-CCCH_UNK	PF25427
Pele_DN78622_c0_g1	2	zf-CCCH_12	PF25542
Pele_DN78622_c0_g1	2	zf-CCCH_RBM22	PF25584
Pele_DN78622_c0_g1	2	zf-CCCH_DUS3L	PF25585
Pele_DN80741_c0_g1	2	IMCp	PF12314
Pele_DN80741_c0_g1	2	WHD_MCM7	PF24901
Pele_DN82503_c0_g1	2	RGS	PF00615
Pele_DN82503_c0_g1	2	DUF1359	PF07097
Pele_DN82503_c0_g1	2	DUF8221	PF26666
Pele_DN86202_c0_g1	2	FtsQ_DivIB_C	PF03799
Pele_DN86202_c0_g1	2	DUF1561	PF07598
Pele_DN86202_c0_g1	2	LETM1_RBD	PF07766
Pele_DN86202_c0_g1	2	RestrictionMunI	PF11407
Pele_DN86202_c0_g1	2	DUF5101	PF17031
Pele_DN86202_c0_g1	2	ASY3-like	PF20435
Pele_DN86202_c0_g1	2	Beta-prop_WDR36-Utp21_1st	PF25171
Pele_DN86202_c0_g1	2	Beta-prop_THOC3	PF25174
Pele_DN86202_c0_g1	2	PRAME_C	PF27089
Pele_DN88215_c0_g1	2	PCNA_C	PF02747
Pele_DN88215_c0_g1	2	Phage_T4_Y06O	PF26873
Pele_DN9163_c0_g1	2	RRM_1	PF00076
Pele_DN9163_c0_g1	2	SET_assoc	PF11767
Pele_DN9163_c0_g1	2	DUF4252	PF14060
Pele_DN9163_c0_g1	2	Nup35_RRM_2	PF14605
Pele_DN9163_c0_g1	2	HEAT_Nup120	PF23300
Pele_DN91987_c0_g1	2	Cyclin_N	PF00134
Pele_DN93910_c0_g1	2	TFIID_20kDa	PF03847
Pele_DN93910_c0_g1	2	SAB	PF04382
Pele_DN93910_c0_g1	2	CHD5	PF04420
Pele_DN93910_c0_g1	2	Nup188_N	PF10487
Pele_DN93910_c0_g1	2	Histone_ABTB	PF26281
Pele_DN102693_c0_g3	3	EGF_C8A_B_C6	PF21195
Pele_DN102820_c0_g1	3	I-set	PF07679
Pele_DN102820_c0_g1	3	EGF_2	PF07974
Pele_DN102820_c0_g1	3	Ig_2	PF13895
Pele_DN102820_c0_g1	3	Psg1	PF14610
Pele_DN102820_c0_g1	3	Izumo-Ig	PF16706
Pele_DN102820_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN102820_c0_g1	3	EGF_PEAR1L	PF23301
Pele_DN105601_c0_g1	3	TIL	PF01826
Pele_DN105601_c0_g1	3	EGF_CA	PF07645
Pele_DN105601_c0_g1	3	cEGF	PF12662
Pele_DN105601_c0_g1	3	FXa_inhibition	PF14670
Pele_DN105601_c0_g1	3	EGF_TEN	PF25024
Pele_DN105601_c0_g1	3	C3orf18_N	PF27898
Pele_DN105649_c0_g1	3	EGF_TEN	PF25024
Pele_DN106357_c0_g1	3	ig	PF00047
Pele_DN106357_c0_g1	3	V-set	PF07686
Pele_DN106357_c0_g1	3	Ig_2	PF13895
Pele_DN106357_c0_g1	3	Ig_3	PF13927
Pele_DN106357_c0_g1	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN106700_c0_g1	3	Adeno_E3_CR2	PF02439
Pele_DN106700_c0_g1	3	Tweety	PF04906
Pele_DN106700_c0_g1	3	Prominin	PF05478
Pele_DN106700_c0_g1	3	SUR7	PF06687
Pele_DN106700_c0_g1	3	hEGF	PF12661
Pele_DN106700_c0_g1	3	TMEM171	PF15471
Pele_DN106700_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN108293_c0_g1	3	V-set	PF07686
Pele_DN108293_c0_g1	3	EGF_2	PF07974
Pele_DN108293_c0_g1	3	hEGF	PF12661
Pele_DN108293_c0_g1	3	Izumo-Ig	PF16706
Pele_DN108293_c0_g1	3	EGF_PEAR1L	PF23301
Pele_DN108293_c0_g1	3	OTOGL_N	PF25961
Pele_DN110367_c0_g1	3	fn3	PF00041
Pele_DN110367_c0_g1	3	ig	PF00047
Pele_DN110367_c0_g1	3	Adeno_E3_CR1	PF02440
Pele_DN110367_c0_g1	3	I-set	PF07679
Pele_DN110367_c0_g1	3	V-set	PF07686
Pele_DN110367_c0_g1	3	Ig_2	PF13895
Pele_DN110367_c0_g1	3	Ig_3	PF13927
Pele_DN110367_c0_g1	3	Ig_5	PF16681
Pele_DN110367_c0_g1	3	Herpes_gE_N	PF20418
Pele_DN110367_c0_g1	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN110367_c0_g1	3	Lockin	PF26760
Pele_DN110414_c0_g1	3	DUF2970	PF11174
Pele_DN110414_c0_g1	3	EGF_TEN	PF25024
Pele_DN111835_c0_g1	3	EGF	PF00008
Pele_DN111835_c0_g1	3	GIDE	PF12483
Pele_DN111835_c0_g1	3	hEGF	PF12661
Pele_DN111835_c0_g1	3	VEGF_C	PF14554
Pele_DN111835_c0_g1	3	FXa_inhibition	PF14670
Pele_DN111835_c0_g1	3	FAM176	PF14851
Pele_DN111835_c0_g1	3	EGF_PEAR1L	PF23301
Pele_DN111835_c0_g1	3	EGF_TEN	PF25024
Pele_DN111835_c0_g1	3	Opalin	PF27852
Pele_DN113405_c0_g1	3	HARE-HTH	PF05066
Pele_DN113405_c0_g1	3	PHDvar_NSD	PF23004
Pele_DN113405_c0_g1	3	zf-C2HC_3	PF25017
Pele_DN113405_c0_g1	3	WHD_LYAR	PF25879
Pele_DN116257_c0_g1	3	ig	PF00047
Pele_DN116257_c0_g1	3	Adeno_E3_CR1	PF02440
Pele_DN116257_c0_g1	3	I-set	PF07679
Pele_DN116257_c0_g1	3	V-set	PF07686
Pele_DN116257_c0_g1	3	V-set_CD47	PF08204
Pele_DN116257_c0_g1	3	Ig_2	PF13895
Pele_DN116257_c0_g1	3	Ig_3	PF13927
Pele_DN116257_c0_g1	3	Izumo-Ig	PF16706
Pele_DN116257_c0_g1	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN116257_c0_g1	3	Ig_VEGFR-1-like_5th	PF22971
Pele_DN116257_c0_g1	3	Zwei_Ig_N	PF26428
Pele_DN118502_c0_g2	3	DUF1192	PF06698
Pele_DN118502_c0_g2	3	bZIP_2	PF07716
Pele_DN118502_c0_g2	3	ATG16	PF08614
Pele_DN118502_c0_g2	3	CENP-F_leu_zip	PF10473
Pele_DN118502_c0_g2	3	SOGA	PF11365
Pele_DN118502_c0_g2	3	Rit1_C	PF17184
Pele_DN118502_c0_g2	3	APG6_N	PF17675
Pele_DN118502_c0_g2	3	Rab11-FIP3	PF25450
Pele_DN118858_c0_g1	3	ATP-synt_8	PF00895
Pele_DN118858_c0_g1	3	Phage_holin_6_1	PF09682
Pele_DN118858_c0_g1	3	DUF6040	PF19506
Pele_DN118858_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN118858_c0_g1	3	EGF_PEAR1L	PF23301
Pele_DN118858_c0_g1	3	EGF_TEN	PF25024
Pele_DN119499_c0_g1	3	zf-C2H2	PF00096
Pele_DN119499_c0_g1	3	GT-B_Sucrose_synth	PF00862
Pele_DN119499_c0_g1	3	DNA_pol_phi	PF04931
Pele_DN119499_c0_g1	3	Nop53	PF07767
Pele_DN119499_c0_g1	3	zf-H2C2_2	PF13465
Pele_DN119640_c0_g2	3	ig	PF00047
Pele_DN119640_c0_g2	3	I-set	PF07679
Pele_DN119640_c0_g2	3	V-set	PF07686
Pele_DN119640_c0_g2	3	Ig_2	PF13895
Pele_DN119640_c0_g2	3	Ig_3	PF13927
Pele_DN119640_c0_g2	3	Ig_6	PF18452
Pele_DN119640_c0_g2	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN120053_c0_g1	3	EGF_alliinase	PF04863
Pele_DN120053_c0_g1	3	Vps3844_C	PF12955
Pele_DN120053_c0_g1	3	TMEM51	PF15345
Pele_DN120053_c0_g1	3	TMEM132_C	PF15706
Pele_DN120053_c0_g1	3	BEAN1_helical	PF28336
Pele_DN120292_c0_g1	3	EGF_2	PF07974
Pele_DN120292_c0_g1	3	FeoB_associated	PF12669
Pele_DN120292_c0_g1	3	ATF7IP_BD	PF16788
Pele_DN120292_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN120292_c0_g1	3	EGF_PEAR1L	PF23301
Pele_DN120292_c0_g1	3	EGF_TEN	PF25024
Pele_DN120429_c0_g1	3	ig	PF00047
Pele_DN120429_c0_g1	3	I-set	PF07679
Pele_DN120429_c0_g1	3	V-set	PF07686
Pele_DN120429_c0_g1	3	EGF_2	PF07974
Pele_DN120429_c0_g1	3	Ig_2	PF13895
Pele_DN120429_c0_g1	3	Ig_3	PF13927
Pele_DN120429_c0_g1	3	Ig_VEGFR-1-like_5th	PF22971
Pele_DN122738_c0_g1	3	p25-alpha	PF05517
Pele_DN122738_c0_g1	3	zf-RING_UBOX	PF13445
Pele_DN122738_c0_g1	3	PHD_ash2p_like	PF21257
Pele_DN122738_c0_g1	3	GerT_N	PF27491
Pele_DN123239_c0_g1	3	zf-C2H2	PF00096
Pele_DN123239_c0_g1	3	DUF629	PF04780
Pele_DN123239_c0_g1	3	A2L_zn_ribbon	PF08792
Pele_DN123239_c0_g1	3	zf-C2H2_jaz	PF12171
Pele_DN123239_c0_g1	3	zf-met	PF12874
Pele_DN123239_c0_g1	3	zf-H2C2_2	PF13465
Pele_DN123239_c0_g1	3	zf-C2H2_4	PF13894
Pele_DN123239_c0_g1	3	zf-C2H2_6	PF13912
Pele_DN123239_c0_g1	3	Actin_micro	PF17003
Pele_DN123239_c0_g1	3	C2CH-3rd_BIRD-IDD	PF22995
Pele_DN123239_c0_g1	3	Zf-C2H2_ZNF451_C	PF23107
Pele_DN123239_c0_g1	3	DUF7128	PF23447
Pele_DN124042_c0_g2	3	Kelch_1	PF01344
Pele_DN124042_c0_g2	3	Glyoxal_oxid_N	PF07250
Pele_DN124042_c0_g2	3	Kelch_2	PF07646
Pele_DN124042_c0_g2	3	Beta-prop_FBX42	PF13415
Pele_DN124042_c0_g2	3	Beta-prop_Calicin	PF13964
Pele_DN124042_c0_g2	3	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN124042_c0_g2	3	Beta-prop_ATRN-LZTR1	PF24981
Pele_DN124042_c0_g2	3	NANM	PF24996
Pele_DN124042_c0_g2	3	Kelch_FKB95	PF25210
Pele_DN125519_c0_g1	3	LRR_4	PF12799
Pele_DN125519_c0_g1	3	LRR_5	PF13306
Pele_DN125519_c0_g1	3	LRR_8	PF13855
Pele_DN125519_c0_g1	3	LRR_9	PF14580
Pele_DN125519_c0_g1	3	MAX_effector	PF23364
Pele_DN125519_c0_g1	3	LRR_NXF1-5	PF24048
Pele_DN125801_c0_g1	3	EGF	PF00008
Pele_DN125801_c0_g1	3	EGF_2	PF07974
Pele_DN125994_c0_g1	3	ig	PF00047
Pele_DN125994_c0_g1	3	I-set	PF07679
Pele_DN125994_c0_g1	3	V-set	PF07686
Pele_DN125994_c0_g1	3	Ig_2	PF13895
Pele_DN125994_c0_g1	3	Ig_3	PF13927
Pele_DN125994_c0_g1	3	Izumo-Ig	PF16706
Pele_DN125994_c0_g1	3	Ig_6	PF18452
Pele_DN125994_c0_g1	3	PFF1_TM	PF22251
Pele_DN125994_c0_g1	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN126374_c0_g1	3	ISK_Channel	PF02060
Pele_DN126374_c0_g1	3	Bestrophin-like	PF14023
Pele_DN126374_c0_g1	3	K_trans_C	PF22776
Pele_DN126503_c0_g1	3	EGF	PF00008
Pele_DN126503_c0_g1	3	ig	PF00047
Pele_DN126503_c0_g1	3	I-set	PF07679
Pele_DN126503_c0_g1	3	V-set	PF07686
Pele_DN126503_c0_g1	3	EGF_2	PF07974
Pele_DN126503_c0_g1	3	hEGF	PF12661
Pele_DN126503_c0_g1	3	Ig_2	PF13895
Pele_DN129149_c0_g1	3	EGF	PF00008
Pele_DN129149_c0_g1	3	EGF_2	PF07974
Pele_DN129149_c0_g1	3	EGF_C8A_B_C6	PF21195
Pele_DN129149_c0_g1	3	EGF_DL_JAG	PF21700
Pele_DN129149_c0_g1	3	JAG1-like_EGF2	PF21795
Pele_DN129149_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN129149_c0_g1	3	EGF_TEN	PF25024
Pele_DN129226_c0_g1	3	ig	PF00047
Pele_DN129226_c0_g1	3	TSP_1	PF00090
Pele_DN129226_c0_g1	3	I-set	PF07679
Pele_DN129226_c0_g1	3	V-set	PF07686
Pele_DN129226_c0_g1	3	Ig_2	PF13895
Pele_DN129226_c0_g1	3	Ig_3	PF13927
Pele_DN129226_c0_g1	3	Comm	PF15957
Pele_DN129226_c0_g1	3	Ig_4	PF16680
Pele_DN129226_c0_g1	3	Ig_5	PF16681
Pele_DN129226_c0_g1	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN129427_c0_g1	3	EGF	PF00008
Pele_DN129427_c0_g1	3	SEA	PF01390
Pele_DN129427_c0_g1	3	hEGF	PF12661
Pele_DN129586_c0_g2	3	ig	PF00047
Pele_DN129586_c0_g2	3	V-set	PF07686
Pele_DN129586_c0_g2	3	Ig_3	PF13927
Pele_DN129586_c0_g2	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN129586_c0_g2	3	Ig_IgSF3	PF28276
Pele_DN129912_c0_g1	3	EGF	PF00008
Pele_DN129912_c0_g1	3	ig	PF00047
Pele_DN129912_c0_g1	3	Ctr	PF04145
Pele_DN129912_c0_g1	3	Lep_receptor_Ig	PF06328
Pele_DN129912_c0_g1	3	C1-set	PF07654
Pele_DN129912_c0_g1	3	I-set	PF07679
Pele_DN129912_c0_g1	3	V-set	PF07686
Pele_DN129912_c0_g1	3	EGF_2	PF07974
Pele_DN129912_c0_g1	3	C2-set_2	PF08205
Pele_DN129912_c0_g1	3	hEGF	PF12661
Pele_DN129912_c0_g1	3	Ig_2	PF13895
Pele_DN129912_c0_g1	3	Ig_5	PF16681
Pele_DN129912_c0_g1	3	Ig_VEGFR-1-like_5th	PF22971
Pele_DN129937_c0_g1	3	EGF	PF00008
Pele_DN129937_c0_g1	3	DUF755	PF05501
Pele_DN129937_c0_g1	3	UPF0242	PF06785
Pele_DN129937_c0_g1	3	F5_F8_type_C_2	PF22633
Pele_DN129937_c0_g1	3	DUF8164	PF26498
Pele_DN130910_c1_g1	3	EGF	PF00008
Pele_DN130910_c1_g1	3	EGF_CA	PF07645
Pele_DN130910_c1_g1	3	I-set	PF07679
Pele_DN130910_c1_g1	3	EGF_2	PF07974
Pele_DN130910_c1_g1	3	hEGF	PF12661
Pele_DN130910_c1_g1	3	EGF_DL_JAG	PF21700
Pele_DN130910_c1_g1	3	JAG1-like_EGF2	PF21795
Pele_DN130910_c1_g1	3	EGF_Teneurin	PF23106
Pele_DN130910_c1_g1	3	EGF_TEN	PF25024
Pele_DN131122_c0_g1	3	EGF	PF00008
Pele_DN131122_c0_g1	3	WxLIP_PGBD	PF06030
Pele_DN131122_c0_g1	3	7TMR-HDED	PF07697
Pele_DN131122_c0_g1	3	EGF_2	PF07974
Pele_DN131122_c0_g1	3	hEGF	PF12661
Pele_DN131122_c0_g1	3	EGF_DL_JAG	PF21700
Pele_DN131122_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN131122_c0_g1	3	EGF_TEN	PF25024
Pele_DN131133_c0_g2	3	PCMT	PF01135
Pele_DN131133_c0_g2	3	BBIP10	PF14777
Pele_DN131133_c0_g2	3	TERB2	PF15101
Pele_DN131133_c0_g2	3	BRCT_2	PF16589
Pele_DN131380_c0_g1	3	EGF	PF00008
Pele_DN131380_c0_g1	3	ig	PF00047
Pele_DN131380_c0_g1	3	LapA_dom	PF06305
Pele_DN131380_c0_g1	3	I-set	PF07679
Pele_DN131380_c0_g1	3	V-set	PF07686
Pele_DN131380_c0_g1	3	Protocadherin	PF08374
Pele_DN131380_c0_g1	3	hEGF	PF12661
Pele_DN131380_c0_g1	3	Ig_2	PF13895
Pele_DN131380_c0_g1	3	Ig_3	PF13927
Pele_DN131380_c0_g1	3	EphA2_TM	PF14575
Pele_DN131380_c0_g1	3	TMEM51	PF15345
Pele_DN131380_c0_g1	3	Rv1476	PF20381
Pele_DN131380_c0_g1	3	VEGFR1-3_N_Ig-like	PF22854
Pele_DN131380_c0_g1	3	DUF7978	PF25933
Pele_DN131380_c0_g1	3	Psb34	PF26394
Pele_DN131417_c0_g1	3	EGF	PF00008
Pele_DN131417_c0_g1	3	Receptor_2B4	PF11465
Pele_DN131417_c0_g1	3	hEGF	PF12661
Pele_DN131417_c0_g1	3	EGF_DL_JAG	PF21700
Pele_DN131417_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN131417_c0_g1	3	EGF_ATRAID_C	PF27506
Pele_DN131671_c0_g3	3	EGF	PF00008
Pele_DN131671_c0_g3	3	EB	PF01683
Pele_DN131671_c0_g3	3	EGF_CA	PF07645
Pele_DN131671_c0_g3	3	hEGF	PF12661
Pele_DN131671_c0_g3	3	cEGF	PF12662
Pele_DN131671_c0_g3	3	EGF_MSP1_1	PF12946
Pele_DN131671_c0_g3	3	EGF_3	PF12947
Pele_DN131671_c0_g3	3	FXa_inhibition	PF14670
Pele_DN131671_c0_g3	3	RANK_CRD_2	PF18278
Pele_DN131671_c0_g3	3	ADGRF3_N	PF25387
Pele_DN131712_c0_g1	3	WD40	PF00400
Pele_DN131712_c0_g1	3	CPSF_A	PF03178
Pele_DN131712_c0_g1	3	Nucleoporin_N	PF08801
Pele_DN131712_c0_g1	3	Beta-prop_NUP159_NUP214	PF16755
Pele_DN131712_c0_g1	3	DUF5854	PF19172
Pele_DN131712_c0_g1	3	Beta-prop_IFT140_1st	PF23383
Pele_DN131712_c0_g1	3	Beta-prop_WDR90_POC16_2nd	PF23393
Pele_DN131712_c0_g1	3	Beta-prop_EML	PF23409
Pele_DN131712_c0_g1	3	Beta-prop_EML_2	PF23414
Pele_DN131712_c0_g1	3	Beta-prop_RSE1_2nd	PF23726
Pele_DN131712_c0_g1	3	WD40_WDHD1_1st	PF24817
Pele_DN131712_c0_g1	3	Beta-prop_WDR3_2nd	PF25172
Pele_DN131712_c0_g1	3	Beta-prop_THOC3	PF25174
Pele_DN131712_c0_g1	3	Beta-prop_Aladin	PF25460
Pele_DN131914_c1_g1	3	ig	PF00047
Pele_DN131914_c1_g1	3	EGF_laminin	PF00053
Pele_DN131914_c1_g1	3	Plasmod_Pvs28	PF06247
Pele_DN131914_c1_g1	3	EGF_CA	PF07645
Pele_DN131914_c1_g1	3	I-set	PF07679
Pele_DN131914_c1_g1	3	V-set	PF07686
Pele_DN131914_c1_g1	3	EGF_2	PF07974
Pele_DN131914_c1_g1	3	DUF3108	PF11306
Pele_DN131914_c1_g1	3	EGF_3	PF12947
Pele_DN131914_c1_g1	3	Ig_2	PF13895
Pele_DN131914_c1_g1	3	FXa_inhibition	PF14670
Pele_DN131914_c1_g1	3	JAG1-like_EGF2	PF21795
Pele_DN131914_c1_g1	3	EGF_Teneurin	PF23106
Pele_DN131914_c1_g1	3	EGF_PEAR1L	PF23301
Pele_DN131914_c1_g1	3	EGF_TEN	PF25024
Pele_DN131914_c1_g1	3	EGF_Mua-3	PF25478
Pele_DN131930_c0_g3	3	Kelch_1	PF01344
Pele_DN131930_c0_g3	3	Kelch_2	PF07646
Pele_DN131930_c0_g3	3	Beta-prop_TYW4	PF13418
Pele_DN131930_c0_g3	3	Beta-prop_Calicin	PF13964
Pele_DN131930_c0_g3	3	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN131930_c0_g3	3	Beta-prop_ATRN-LZTR1	PF24981
Pele_DN131930_c0_g3	3	NANM	PF24996
Pele_DN131930_c0_g3	3	Kelch_FKB95	PF25210
Pele_DN132720_c1_g1	3	Death	PF00531
Pele_DN132720_c1_g1	3	SlyX	PF04102
Pele_DN132720_c1_g1	3	YabA	PF06156
Pele_DN132720_c1_g1	3	BLOC1_2	PF10046
Pele_DN132720_c1_g1	3	KLRAQ	PF10205
Pele_DN132720_c1_g1	3	GAS	PF13851
Pele_DN132720_c1_g1	3	Fibin	PF15819
Pele_DN132720_c1_g1	3	DUF7337	PF24026
Pele_DN132720_c1_g1	3	DUF7491	PF24319
Pele_DN132720_c1_g1	3	DUF7939	PF25607
Pele_DN133543_c0_g1	3	Kelch_1	PF01344
Pele_DN133543_c0_g1	3	Kelch_2	PF07646
Pele_DN133543_c0_g1	3	Beta-prop_FBX42	PF13415
Pele_DN133543_c0_g1	3	Beta-prop_TYW4	PF13418
Pele_DN133543_c0_g1	3	Kelch_HCF	PF13854
Pele_DN133543_c0_g1	3	Dyp_perox_C	PF20628
Pele_DN133543_c0_g1	3	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN133543_c0_g1	3	Beta-prop_ATRN-LZTR1	PF24981
Pele_DN133863_c0_g2	3	7tm_1	PF00001
Pele_DN133863_c0_g2	3	Anthrone_oxy	PF08592
Pele_DN133863_c0_g2	3	7TM_GPCR_Srsx	PF10320
Pele_DN133863_c0_g2	3	Git3	PF11710
Pele_DN133863_c0_g2	3	DUF8163	PF26496
Pele_DN134552_c1_g1	3	Integrin_beta	PF00362
Pele_DN134552_c1_g1	3	VWA_N	PF08399
Pele_DN134552_c1_g1	3	VWA_2	PF13519
Pele_DN134552_c1_g1	3	VARLMGL	PF14383
Pele_DN134552_c1_g1	3	MCP-like_PDC_1	PF22673
Pele_DN134680_c2_g2	3	zf-C2H2_jaz	PF12171
Pele_DN134680_c2_g2	3	zf-C2H2_2	PF12756
Pele_DN134680_c2_g2	3	zf-C2H2_4	PF13894
Pele_DN134680_c2_g2	3	PUMA	PF15826
Pele_DN134680_c2_g2	3	DUF7385	PF24110
Pele_DN134680_c2_g2	3	zf-C2H2_Z280C_D	PF25414
Pele_DN134926_c1_g1	3	EGF	PF00008
Pele_DN134926_c1_g1	3	EGF_CA	PF07645
Pele_DN134926_c1_g1	3	C2-set_2	PF08205
Pele_DN134926_c1_g1	3	hEGF	PF12661
Pele_DN134926_c1_g1	3	cEGF	PF12662
Pele_DN134926_c1_g1	3	EGF_3	PF12947
Pele_DN134926_c1_g1	3	Ig_2	PF13895
Pele_DN134926_c1_g1	3	Ig_3	PF13927
Pele_DN134926_c1_g1	3	FXa_inhibition	PF14670
Pele_DN134926_c1_g1	3	TMEM154	PF15102
Pele_DN134926_c1_g1	3	CBM26	PF16738
Pele_DN134926_c1_g1	3	EGF_LRP2	PF24468
Pele_DN134926_c1_g1	3	DjlB_C_2nd	PF27158
Pele_DN135061_c0_g1	3	Kelch_1	PF01344
Pele_DN135061_c0_g1	3	RAG2	PF03089
Pele_DN135061_c0_g1	3	Kelch_2	PF07646
Pele_DN135061_c0_g1	3	Beta-prop_FBX42	PF13415
Pele_DN135061_c0_g1	3	Kelch_HCF	PF13854
Pele_DN135061_c0_g1	3	Beta-prop_Calicin	PF13964
Pele_DN135061_c0_g1	3	Kelch_KLHDC2_KLHL20_DRC7	PF24681
Pele_DN135061_c0_g1	3	Beta-prop_ATRN-LZTR1	PF24981
Pele_DN135061_c0_g1	3	NANM	PF24996
Pele_DN135061_c0_g1	3	Kelch_FKB95	PF25210
Pele_DN135080_c1_g1	3	WD40	PF00400
Pele_DN135080_c1_g1	3	Ldh_1_C	PF02866
Pele_DN135080_c1_g1	3	DUF2986	PF11661
Pele_DN135080_c1_g1	3	WD40_like	PF17005
Pele_DN135080_c1_g1	3	Hfq	PF17209
Pele_DN135080_c1_g1	3	SPECT1	PF18680
Pele_DN135080_c1_g1	3	PEP5_VPS11_N	PF23341
Pele_DN135080_c1_g1	3	Beta-prop_IFT140_1st	PF23383
Pele_DN135080_c1_g1	3	Beta-prop_EML	PF23409
Pele_DN135080_c1_g1	3	Beta-prop_EML_2	PF23414
Pele_DN135080_c1_g1	3	Beta-prop_HPS5	PF23756
Pele_DN135080_c1_g1	3	Beta-prop_RIG_2nd	PF23775
Pele_DN135080_c1_g1	3	WDR55	PF24796
Pele_DN135080_c1_g1	3	WD40_CDC20-Fz	PF24807
Pele_DN135080_c1_g1	3	WD40_WDHD1_1st	PF24817
Pele_DN135080_c1_g1	3	Beta-prop_WDR3_1st	PF25173
Pele_DN135128_c0_g1	3	EGF	PF00008
Pele_DN135128_c0_g1	3	AA_permease	PF00324
Pele_DN135128_c0_g1	3	I-set	PF07679
Pele_DN135128_c0_g1	3	EGF_2	PF07974
Pele_DN135128_c0_g1	3	hEGF	PF12661
Pele_DN135128_c0_g1	3	Ig_3	PF13927
Pele_DN135128_c0_g1	3	EphA2_TM	PF14575
Pele_DN135128_c0_g1	3	TMEM154	PF15102
Pele_DN135128_c0_g1	3	DUF4690	PF15756
Pele_DN135128_c0_g1	3	ECSCR	PF15820
Pele_DN135128_c0_g1	3	EGF_Teneurin	PF23106
Pele_DN135128_c0_g1	3	EGF_TEN	PF25024
Pele_DN135128_c0_g1	3	Toxin_SdpC	PF26137
Pele_DN135515_c3_g1	3	zf-C2H2	PF00096
Pele_DN135515_c3_g1	3	HypA	PF01155
Pele_DN135515_c3_g1	3	zf-BED	PF02892
Pele_DN135515_c3_g1	3	zf-Sec23_Sec24	PF04810
Pele_DN135515_c3_g1	3	Zn_ribbon_Elf1	PF05129
Pele_DN135515_c3_g1	3	zf-DNL	PF05180
Pele_DN135515_c3_g1	3	zf-FPG_IleRS	PF06827
Pele_DN135515_c3_g1	3	zf-met	PF12874
Pele_DN135515_c3_g1	3	zf-H2C2_2	PF13465
Pele_DN135515_c3_g1	3	zf-C2H2_3	PF13878
Pele_DN135515_c3_g1	3	zf-C2H2_4	PF13894
