"geneID"	"sources"
"Pdum_DN2787_c0_g1"	"Domain"
"Pdum_DN27912_c0_g1"	"Domain"
"Pdum_DN2793_c0_g1"	"Domain"
"Pdum_DN2797_c0_g1"	"Domain"
"Pdum_DN27992_c1_g1"	"Domain"
"Pdum_DN28174_c0_g1"	"Domain"
"Pdum_DN28183_c0_g1"	"Domain"
"Pdum_DN281_c0_g3"	"Domain"
"Pdum_DN28223_c0_g1"	"Domain"
"Pdum_DN2827_c0_g1"	"Domain"
"Pdum_DN2837_c1_g1"	"Domain"
"Pdum_DN2839_c0_g1"	"Domain"
"Pdum_DN2844_c0_g1"	"Domain"
"Pdum_DN28455_c0_g1"	"Domain"
"Pdum_DN28459_c0_g1"	"Domain"
"Pdum_DN28533_c1_g1"	"Domain"
"Pdum_DN28568_c0_g2"	"Domain"
"Pdum_DN28581_c0_g1"	"Domain"
"Pdum_DN28618_c0_g1"	"Domain"
"Pdum_DN28677_c0_g1"	"Domain"
"Pdum_DN2876_c0_g1"	"Domain"
"Pdum_DN2879_c0_g1"	"Domain"
"Pdum_DN2891_c0_g1"	"Domain"
"Pdum_DN28949_c0_g1"	"Domain"
"Pdum_DN29019_c1_g1"	"Domain"
"Pdum_DN29044_c0_g1"	"Domain"
"Pdum_DN290_c0_g1"	"Domain"
"Pdum_DN2920_c0_g1"	"Domain"
"Pdum_DN29392_c0_g1"	"Domain"
"Pdum_DN293_c0_g1"	"Domain"
"Pdum_DN29409_c0_g1"	"Domain"
"Pdum_DN29410_c0_g1"	"Domain"
"Pdum_DN2941_c0_g1"	"Domain"
"Pdum_DN29678_c0_g1"	"Domain"
"Pdum_DN2969_c0_g1"	"Domain"
"Pdum_DN29727_c0_g1"	"Domain"
"Pdum_DN2979_c0_g1"	"Domain"
"Pdum_DN29869_c0_g1"	"Domain"
"Pdum_DN2993_c0_g1"	"Domain"
"Pdum_DN29968_c0_g1"	"Domain"
"Pdum_DN30045_c0_g1"	"Domain"
"Pdum_DN3015_c1_g1"	"Domain"
"Pdum_DN301_c0_g1"	"Domain"
"Pdum_DN30232_c0_g1"	"Domain"
"Pdum_DN30249_c0_g1"	"Domain"
"Pdum_DN3032_c0_g1"	"Domain"
"Pdum_DN30495_c0_g2"	"Domain"
"Pdum_DN30529_c0_g1"	"Domain"
"Pdum_DN30595_c0_g1"	"Domain"
"Pdum_DN3065_c0_g1"	"Domain"
"Pdum_DN3069_c0_g1"	"Domain"
"Pdum_DN3070_c0_g1"	"Domain"
"Pdum_DN30877_c0_g1"	"Domain"
"Pdum_DN3101_c0_g1"	"Domain"
"Pdum_DN31031_c0_g1"	"Domain"
"Pdum_DN3103_c0_g1"	"Domain"
"Pdum_DN3104_c0_g1"	"Domain"
"Pdum_DN31053_c0_g1"	"Domain"
"Pdum_DN3105_c0_g1"	"Domain"
"Pdum_DN3106_c0_g1"	"Domain"
"Pdum_DN31070_c0_g1"	"Domain"
"Pdum_DN3108_c0_g1"	"Domain"
"Pdum_DN31091_c1_g1"	"Domain"
"Pdum_DN3113_c0_g1"	"Domain"
"Pdum_DN31193_c0_g1"	"Domain"
"Pdum_DN31195_c0_g1"	"Domain"
"Pdum_DN31201_c0_g1"	"Domain"
"Pdum_DN31327_c0_g1"	"Domain"
"Pdum_DN31348_c0_g1"	"Domain"
"Pdum_DN3135_c0_g1"	"Domain"
"Pdum_DN31386_c0_g1"	"Domain"
"Pdum_DN31451_c0_g1"	"Domain"
"Pdum_DN31463_c0_g1"	"Domain"
"Pdum_DN31488_c0_g1"	"Domain"
"Pdum_DN3157_c0_g1"	"Domain"
"Pdum_DN3157_c0_g2"	"Domain"
"Pdum_DN3169_c0_g1"	"Domain"
"Pdum_DN31714_c0_g1"	"Domain"
"Pdum_DN3178_c1_g1"	"Domain"
"Pdum_DN3185_c0_g1"	"Domain"
"Pdum_DN3198_c0_g1"	"Domain"
"Pdum_DN3200_c0_g1"	"Domain"
"Pdum_DN3205_c0_g1"	"Domain"
"Pdum_DN320_c1_g2"	"Domain"
"Pdum_DN3233_c0_g1"	"Domain"
"Pdum_DN32345_c0_g1"	"Domain"
"Pdum_DN3236_c0_g1"	"Domain"
"Pdum_DN3241_c0_g1"	"Domain"
"Pdum_DN32645_c0_g1"	"Domain"
"Pdum_DN3265_c0_g1"	"Domain"
"Pdum_DN32677_c0_g1"	"Domain"
"Pdum_DN3267_c1_g1"	"Domain"
"Pdum_DN32681_c0_g1"	"Domain"
"Pdum_DN3269_c0_g1"	"Domain"
"Pdum_DN32703_c0_g1"	"Domain"
"Pdum_DN327_c0_g1"	"Domain"
"Pdum_DN32951_c0_g1"	"Domain"
"Pdum_DN32982_c0_g2"	"Domain"
"Pdum_DN3321_c0_g1"	"Domain"
"Pdum_DN3334_c0_g1"	"Domain"
"Pdum_DN3378_c0_g1"	"Domain"
"Pdum_DN3382_c0_g1"	"Domain"
"Pdum_DN338_c0_g1"	"Domain"
"Pdum_DN33951_c0_g1"	"Domain"
"Pdum_DN3400_c0_g1"	"Domain"
"Pdum_DN34052_c0_g1"	"Domain"
"Pdum_DN34135_c0_g1"	"Domain"
"Pdum_DN3413_c0_g1"	"Domain"
"Pdum_DN3416_c1_g1"	"Domain"
"Pdum_DN34217_c0_g1"	"Domain"
"Pdum_DN3421_c0_g1"	"Domain"
"Pdum_DN34224_c0_g1"	"Domain"
"Pdum_DN342_c0_g1"	"Domain"
"Pdum_DN34328_c0_g1"	"Domain"
"Pdum_DN34339_c0_g1"	"Domain"
"Pdum_DN3455_c0_g1"	"Domain"
"Pdum_DN3457_c0_g1"	"Domain"
"Pdum_DN3466_c0_g1"	"Domain"
"Pdum_DN3469_c0_g2"	"Domain"
"Pdum_DN3470_c0_g1"	"Domain"
"Pdum_DN3472_c0_g1"	"Domain"
"Pdum_DN3476_c0_g1"	"Domain"
"Pdum_DN34907_c0_g1"	"Domain"
"Pdum_DN3491_c0_g1"	"Domain"
"Pdum_DN3498_c0_g1"	"Domain"
"Pdum_DN34_c3_g1"	"Domain"
"Pdum_DN3507_c0_g1"	"Domain"
"Pdum_DN35126_c0_g1"	"Domain"
"Pdum_DN35174_c0_g1"	"Domain"
"Pdum_DN351_c0_g1"	"Domain"
"Pdum_DN3523_c0_g1"	"Domain"
"Pdum_DN3531_c0_g1"	"Domain"
"Pdum_DN353_c0_g1"	"Domain"
"Pdum_DN3543_c0_g1"	"Domain"
"Pdum_DN355_c0_g1"	"Domain"
"Pdum_DN3576_c0_g1"	"Domain"
"Pdum_DN35880_c0_g1"	"Domain"
"Pdum_DN3588_c0_g1"	"Domain"
"Pdum_DN35981_c1_g1"	"Domain"
"Pdum_DN3605_c1_g2"	"Domain"
"Pdum_DN3612_c0_g1"	"Domain"
"Pdum_DN3623_c0_g1"	"Domain"
"Pdum_DN3625_c0_g1"	"Domain"
"Pdum_DN3629_c1_g1"	"Domain"
"Pdum_DN36362_c0_g1"	"Domain"
"Pdum_DN3649_c0_g1"	"Domain"
"Pdum_DN36694_c0_g1"	"Domain"
"Pdum_DN3685_c1_g1"	"Domain"
"Pdum_DN3688_c0_g1"	"Domain"
"Pdum_DN3689_c0_g1"	"Domain"
"Pdum_DN36957_c0_g1"	"Domain"
"Pdum_DN37109_c0_g1"	"Domain"
"Pdum_DN372_c0_g2"	"Domain"
"Pdum_DN372_c0_g3"	"Domain"
"Pdum_DN3740_c0_g1"	"Domain"
"Pdum_DN37500_c0_g1"	"Domain"
"Pdum_DN37561_c0_g1"	"Domain"
"Pdum_DN37889_c0_g1"	"Domain"
"Pdum_DN3790_c0_g1"	"Domain"
"Pdum_DN3790_c0_g2"	"Domain"
"Pdum_DN3790_c11_g1"	"Domain"
"Pdum_DN38032_c0_g1"	"Domain"
"Pdum_DN38060_c0_g1"	"Domain"
"Pdum_DN3806_c0_g1"	"Domain"
"Pdum_DN38129_c0_g1"	"Domain"
"Pdum_DN38129_c1_g1"	"Domain"
"Pdum_DN383_c0_g1"	"Domain"
"Pdum_DN3850_c2_g1"	"Domain"
"Pdum_DN38598_c0_g1"	"Domain"
"Pdum_DN38704_c0_g1"	"Domain"
"Pdum_DN3878_c0_g1"	"Domain"
"Pdum_DN3896_c0_g1"	"Domain"
"Pdum_DN3899_c0_g1"	"Domain"
"Pdum_DN39043_c0_g1"	"Domain"
"Pdum_DN3910_c0_g1"	"Domain"
"Pdum_DN3911_c0_g1"	"Domain"
"Pdum_DN3916_c0_g1"	"Domain"
"Pdum_DN3917_c0_g1"	"Domain"
"Pdum_DN39264_c0_g1"	"Domain"
"Pdum_DN3934_c0_g1"	"Domain"
"Pdum_DN3951_c1_g1"	"Domain"
"Pdum_DN3952_c0_g1"	"Domain"
"Pdum_DN3971_c0_g1"	"Domain"
"Pdum_DN39796_c0_g1"	"Domain"
"Pdum_DN3990_c0_g1"	"Domain"
"Pdum_DN3992_c0_g1"	"Domain"
"Pdum_DN399_c0_g1"	"Domain"
"Pdum_DN3_c0_g1"	"Domain"
"Pdum_DN4002_c0_g1"	"Domain"
"Pdum_DN4018_c0_g1"	"Domain"
"Pdum_DN4026_c0_g1"	"Domain"
"Pdum_DN4033_c0_g1"	"Domain"
"Pdum_DN4035_c0_g1"	"Domain"
"Pdum_DN4035_c2_g1"	"Domain"
"Pdum_DN40419_c0_g1"	"Domain"
"Pdum_DN4041_c0_g1"	"Domain"
"Pdum_DN4055_c0_g1"	"Domain"
"Pdum_DN4069_c0_g1"	"Domain"
"Pdum_DN40712_c0_g1"	"Domain"
"Pdum_DN40728_c0_g1"	"Domain"
"Pdum_DN4076_c0_g1"	"Domain"
"Pdum_DN408_c0_g1"	"Domain"
"Pdum_DN4098_c0_g1"	"Domain"
"Pdum_DN4100_c0_g1"	"Domain"
"Pdum_DN41045_c0_g1"	"Domain"
"Pdum_DN41172_c2_g1"	"Domain"
"Pdum_DN4127_c1_g1"	"Domain"
"Pdum_DN41385_c0_g1"	"Domain"
"Pdum_DN41437_c0_g1"	"Domain"
"Pdum_DN4143_c0_g1"	"Domain"
"Pdum_DN414_c0_g2"	"Domain"
"Pdum_DN4150_c0_g1"	"Domain"
"Pdum_DN4153_c0_g1"	"Domain"
"Pdum_DN41635_c0_g1"	"Domain"
"Pdum_DN4169_c0_g1"	"Domain"
"Pdum_DN41739_c0_g1"	"Domain"
"Pdum_DN419_c0_g2"	"Domain"
"Pdum_DN42116_c0_g1"	"Domain"
"Pdum_DN42231_c0_g1"	"Domain"
"Pdum_DN4240_c0_g1"	"Domain"
"Pdum_DN42413_c0_g4"	"Domain"
"Pdum_DN42558_c0_g1"	"Domain"
"Pdum_DN42787_c0_g2"	"Domain"
"Pdum_DN4292_c0_g1"	"Domain"
"Pdum_DN43020_c0_g1"	"Domain"
"Pdum_DN43101_c0_g1"	"Domain"
"Pdum_DN4317_c0_g1"	"Domain"
"Pdum_DN43531_c0_g1"	"Domain"
"Pdum_DN4354_c0_g1"	"Domain"
"Pdum_DN43562_c0_g1"	"Domain"
"Pdum_DN4362_c2_g1"	"Domain"
"Pdum_DN4365_c0_g1"	"Domain"
"Pdum_DN43670_c0_g1"	"Domain"
"Pdum_DN43722_c0_g1"	"Domain"
"Pdum_DN43758_c0_g1"	"Domain"
"Pdum_DN43839_c0_g1"	"Domain"
"Pdum_DN43863_c0_g1"	"Domain"
"Pdum_DN43893_c0_g1"	"Domain"
"Pdum_DN4397_c2_g1"	"Domain"
"Pdum_DN439_c1_g1"	"Domain"
"Pdum_DN4401_c0_g1"	"Domain"
"Pdum_DN44029_c0_g1"	"Domain"
"Pdum_DN44042_c0_g1"	"Domain"
"Pdum_DN4414_c0_g1"	"Domain"
"Pdum_DN44257_c0_g1"	"Domain"
"Pdum_DN4430_c0_g3"	"Domain"
"Pdum_DN44355_c0_g2"	"Domain"
"Pdum_DN44449_c0_g1"	"Domain"
"Pdum_DN4461_c0_g1"	"Domain"
"Pdum_DN4465_c0_g2"	"Domain"
"Pdum_DN44683_c0_g1"	"Domain"
"Pdum_DN44684_c0_g1"	"Domain"
"Pdum_DN4494_c0_g1"	"Domain"
"Pdum_DN45055_c0_g1"	"Domain"
"Pdum_DN4519_c0_g1"	"Domain"
"Pdum_DN4527_c1_g1"	"Domain"
"Pdum_DN4527_c2_g2"	"Domain"
"Pdum_DN4528_c0_g1"	"Domain"
"Pdum_DN4528_c0_g2"	"Domain"
"Pdum_DN452_c0_g1"	"Domain"
"Pdum_DN4531_c0_g1"	"Domain"
"Pdum_DN45534_c0_g1"	"Domain"
"Pdum_DN45557_c0_g1"	"Domain"
"Pdum_DN455_c0_g1"	"Domain"
"Pdum_DN455_c2_g1"	"Domain"
"Pdum_DN4560_c0_g1"	"Domain"
"Pdum_DN4563_c0_g2"	"Domain"
"Pdum_DN4586_c0_g1"	"Domain"
"Pdum_DN4627_c0_g1"	"Domain"
"Pdum_DN4634_c0_g1"	"Domain"
"Pdum_DN4636_c0_g1"	"Domain"
"Pdum_DN4655_c1_g1"	"Domain"
"Pdum_DN4656_c0_g2"	"Domain"
"Pdum_DN46577_c0_g3"	"Domain"
"Pdum_DN4660_c1_g1"	"Domain"
"Pdum_DN46707_c0_g1"	"Domain"
"Pdum_DN46760_c0_g1"	"Domain"
"Pdum_DN4683_c0_g1"	"Domain"
"Pdum_DN4686_c0_g2"	"Domain"
"Pdum_DN4687_c0_g1"	"Domain"
"Pdum_DN46919_c0_g1"	"Domain"
"Pdum_DN47114_c0_g1"	"Domain"
"Pdum_DN4736_c0_g1"	"Domain"
"Pdum_DN47378_c0_g1"	"Domain"
"Pdum_DN4740_c0_g1"	"Domain"
"Pdum_DN47440_c0_g1"	"Domain"
"Pdum_DN4744_c2_g1"	"Domain"
"Pdum_DN4750_c0_g1"	"Domain"
"Pdum_DN4753_c0_g1"	"Domain"
"Pdum_DN4807_c0_g1"	"Domain"
"Pdum_DN48123_c0_g1"	"Domain"
"Pdum_DN48132_c0_g1"	"Domain"
"Pdum_DN48153_c0_g1"	"Domain"
"Pdum_DN48228_c0_g1"	"Domain"
"Pdum_DN4830_c0_g1"	"Domain"
"Pdum_DN48383_c1_g1"	"Domain"
"Pdum_DN4846_c0_g1"	"Domain"
"Pdum_DN4846_c0_g2"	"Domain"
"Pdum_DN4856_c0_g1"	"Domain"
"Pdum_DN48590_c0_g1"	"Domain"
"Pdum_DN4870_c0_g1"	"Domain"
"Pdum_DN48745_c0_g1"	"Domain"
"Pdum_DN48761_c1_g1"	"Domain"
"Pdum_DN48803_c0_g1"	"Domain"
"Pdum_DN489_c0_g2"	"Domain"
"Pdum_DN49031_c1_g1"	"Domain"
"Pdum_DN4934_c0_g1"	"Domain"
"Pdum_DN49458_c0_g1"	"Domain"
"Pdum_DN49532_c0_g2"	"Domain"
"Pdum_DN4972_c1_g1"	"Domain"
"Pdum_DN49885_c0_g1"	"Domain"
"Pdum_DN4990_c0_g2"	"Domain"
"Pdum_DN4991_c0_g1"	"Domain"
"Pdum_DN4997_c0_g1"	"Domain"
"Pdum_DN5014_c0_g1"	"Domain"
"Pdum_DN5023_c0_g1"	"Domain"
"Pdum_DN5032_c1_g2"	"Domain"
"Pdum_DN5034_c1_g1"	"Domain"
"Pdum_DN506_c0_g1"	"Domain"
"Pdum_DN50762_c0_g3"	"Domain"
"Pdum_DN507_c0_g1"	"Domain"
"Pdum_DN50908_c0_g1"	"Domain"
"Pdum_DN50925_c0_g1"	"Domain"
"Pdum_DN5096_c1_g1"	"Domain"
"Pdum_DN5101_c0_g1"	"Domain"
"Pdum_DN5148_c0_g1"	"Domain"
"Pdum_DN51556_c0_g1"	"Domain"
"Pdum_DN5156_c0_g1"	"Domain"
"Pdum_DN51644_c0_g1"	"Domain"
"Pdum_DN51652_c0_g1"	"Domain"
"Pdum_DN51785_c0_g1"	"Domain"
"Pdum_DN5195_c0_g1"	"Domain"
"Pdum_DN520_c0_g1"	"Domain"
"Pdum_DN5214_c0_g1"	"Domain"
"Pdum_DN5215_c0_g1"	"Domain"
"Pdum_DN523_c1_g1"	"Domain"
"Pdum_DN5255_c0_g1"	"Domain"
"Pdum_DN5270_c0_g1"	"Domain"
"Pdum_DN528_c0_g1"	"Domain"
"Pdum_DN5302_c0_g1"	"Domain"
"Pdum_DN5307_c0_g1"	"Domain"
"Pdum_DN53251_c0_g1"	"Domain"
"Pdum_DN5344_c0_g1"	"Domain"
"Pdum_DN5345_c0_g2"	"Domain"
"Pdum_DN5347_c0_g1"	"Domain"
"Pdum_DN53529_c0_g1"	"Domain"
"Pdum_DN5352_c0_g1"	"Domain"
"Pdum_DN536_c0_g1"	"Domain"
"Pdum_DN53750_c1_g1"	"Domain"
"Pdum_DN5378_c0_g1"	"Domain"
"Pdum_DN5382_c0_g1"	"Domain"
"Pdum_DN53831_c0_g1"	"Domain"
"Pdum_DN53843_c0_g1"	"Domain"
"Pdum_DN539_c0_g1"	"Domain"
"Pdum_DN53_c0_g1"	"Domain"
"Pdum_DN5425_c0_g1"	"Domain"
"Pdum_DN5428_c0_g1"	"Domain"
"Pdum_DN5428_c12_g1"	"Domain"
"Pdum_DN5429_c0_g1"	"Domain"
"Pdum_DN54538_c1_g1"	"Domain"
"Pdum_DN5453_c0_g1"	"Domain"
"Pdum_DN5463_c0_g1"	"Domain"
"Pdum_DN54642_c0_g1"	"Domain"
"Pdum_DN5464_c0_g1"	"Domain"
"Pdum_DN5486_c1_g1"	"Domain"
"Pdum_DN5499_c0_g1"	"Domain"
"Pdum_DN55220_c0_g1"	"Domain"
"Pdum_DN5525_c0_g1"	"Domain"
"Pdum_DN5548_c0_g1"	"Domain"
"Pdum_DN5566_c0_g1"	"Domain"
"Pdum_DN556_c0_g2"	"Domain"
"Pdum_DN5581_c0_g2"	"Domain"
"Pdum_DN55978_c0_g1"	"Domain"
"Pdum_DN5603_c0_g1"	"Domain"
"Pdum_DN5605_c0_g1"	"Domain"
"Pdum_DN56308_c1_g1"	"Domain"
"Pdum_DN563_c0_g2"	"Domain"
"Pdum_DN563_c0_g3"	"Domain"
"Pdum_DN56426_c0_g1"	"Domain"
"Pdum_DN5646_c1_g1"	"Domain"
"Pdum_DN56541_c0_g1"	"Domain"
"Pdum_DN56606_c0_g1"	"Domain"
"Pdum_DN566_c0_g1"	"Domain"
"Pdum_DN567_c1_g1"	"Domain"
"Pdum_DN56823_c0_g1"	"Domain"
"Pdum_DN56_c0_g1"	"Domain"
"Pdum_DN57001_c0_g1"	"Domain"
"Pdum_DN5707_c2_g1"	"Domain"
"Pdum_DN5709_c0_g1"	"Domain"
"Pdum_DN5719_c0_g1"	"Domain"
"Pdum_DN5756_c3_g1"	"Domain"
"Pdum_DN575_c0_g1"	"Domain"
"Pdum_DN5764_c0_g1"	"Domain"
"Pdum_DN5795_c0_g1"	"Domain"
"Pdum_DN5799_c0_g1"	"Domain"
"Pdum_DN580_c0_g1"	"Domain"
"Pdum_DN5826_c0_g1"	"Domain"
"Pdum_DN58430_c0_g1"	"Domain"
"Pdum_DN5847_c0_g1"	"Domain"
"Pdum_DN5858_c0_g1"	"Domain"
"Pdum_DN585_c1_g1"	"Domain"
"Pdum_DN5873_c0_g1"	"Domain"
"Pdum_DN589_c0_g1"	"Domain"
"Pdum_DN5926_c1_g1"	"Domain"
"Pdum_DN59295_c0_g1"	"Domain"
"Pdum_DN5931_c0_g1"	"Domain"
"Pdum_DN59435_c0_g1"	"Domain"
"Pdum_DN5948_c0_g1"	"Domain"
"Pdum_DN59517_c0_g2"	"Domain"
"Pdum_DN5951_c1_g1"	"Domain"
"Pdum_DN5983_c0_g1"	"Domain"
"Pdum_DN59919_c0_g1"	"Domain"
"Pdum_DN59_c0_g1"	"Domain"
"Pdum_DN5_c0_g1"	"Domain"
"Pdum_DN60034_c0_g1"	"Domain"
"Pdum_DN60223_c0_g1"	"Domain"
"Pdum_DN6042_c0_g2"	"Domain"
"Pdum_DN6043_c1_g2"	"Domain"
"Pdum_DN604_c2_g1"	"Domain"
"Pdum_DN60527_c0_g1"	"Domain"
"Pdum_DN6059_c1_g1"	"Domain"
"Pdum_DN605_c0_g1"	"Domain"
"Pdum_DN60777_c0_g1"	"Domain"
"Pdum_DN60882_c0_g1"	"Domain"
"Pdum_DN6147_c0_g1"	"Domain"
"Pdum_DN61758_c2_g1"	"Domain"
"Pdum_DN61_c0_g1"	"Domain"
"Pdum_DN6200_c0_g1"	"Domain"
"Pdum_DN6214_c0_g1"	"Domain"
"Pdum_DN62226_c0_g1"	"Domain"
"Pdum_DN62488_c0_g1"	"Domain"
"Pdum_DN6264_c0_g1"	"Domain"
"Pdum_DN6274_c0_g1"	"Domain"
"Pdum_DN6278_c0_g1"	"Domain"
"Pdum_DN6283_c0_g1"	"Domain"
"Pdum_DN6294_c1_g1"	"Domain"
"Pdum_DN6294_c2_g1"	"Domain"
"Pdum_DN6300_c0_g1"	"Domain"
"Pdum_DN63133_c0_g1"	"Domain"
"Pdum_DN63178_c0_g1"	"Domain"
"Pdum_DN63262_c0_g1"	"Domain"
"Pdum_DN633_c0_g1"	"Domain"
"Pdum_DN6349_c0_g1"	"Domain"
"Pdum_DN6362_c0_g1"	"Domain"
"Pdum_DN64005_c0_g1"	"Domain"
"Pdum_DN64024_c0_g2"	"Domain"
"Pdum_DN64093_c2_g1"	"Domain"
"Pdum_DN6426_c3_g1"	"Domain"
"Pdum_DN6433_c0_g1"	"Domain"
"Pdum_DN6435_c0_g1"	"Domain"
"Pdum_DN6443_c0_g1"	"Domain"
"Pdum_DN6445_c0_g1"	"Domain"
"Pdum_DN64498_c0_g1"	"Domain"
"Pdum_DN6449_c0_g1"	"Domain"
"Pdum_DN6498_c2_g1"	"Domain"
"Pdum_DN649_c0_g1"	"Domain"
"Pdum_DN64_c0_g1"	"Domain"
"Pdum_DN650_c0_g1"	"Domain"
"Pdum_DN6515_c0_g1"	"Domain"
"Pdum_DN65289_c0_g1"	"Domain"
"Pdum_DN652_c2_g1"	"Domain"
"Pdum_DN652_c3_g1"	"Domain"
"Pdum_DN65306_c0_g1"	"Domain"
"Pdum_DN6532_c0_g1"	"Domain"
"Pdum_DN653_c1_g1"	"Domain"
"Pdum_DN6545_c0_g1"	"Domain"
"Pdum_DN6552_c0_g1"	"Domain"
"Pdum_DN6554_c0_g1"	"Domain"
"Pdum_DN6556_c0_g1"	"Domain"
"Pdum_DN6561_c0_g1"	"Domain"
"Pdum_DN657_c0_g1"	"Domain"
"Pdum_DN6582_c0_g1"	"Domain"
"Pdum_DN65877_c0_g1"	"Domain"
"Pdum_DN65879_c0_g1"	"Domain"
"Pdum_DN658_c0_g1"	"Domain"
"Pdum_DN659_c0_g1"	"Domain"
"Pdum_DN6610_c0_g1"	"Domain"
"Pdum_DN6612_c0_g1"	"Domain"
"Pdum_DN6619_c0_g1"	"Domain"
"Pdum_DN6629_c0_g1"	"Domain"
"Pdum_DN6634_c0_g1"	"Domain"
"Pdum_DN663_c3_g1"	"Domain"
"Pdum_DN6673_c0_g2"	"Domain"
"Pdum_DN6676_c0_g1"	"Domain"
"Pdum_DN67318_c0_g1"	"Domain"
"Pdum_DN67477_c0_g1"	"Domain"
"Pdum_DN6748_c0_g1"	"Domain"
"Pdum_DN6770_c0_g1"	"Domain"
"Pdum_DN6780_c0_g1"	"Domain"
"Pdum_DN6797_c0_g1"	"Domain"
"Pdum_DN6805_c0_g1"	"Domain"
"Pdum_DN68064_c0_g1"	"Domain"
"Pdum_DN68077_c0_g1"	"Domain"
"Pdum_DN6807_c0_g1"	"Domain"
"Pdum_DN68124_c2_g1"	"Domain"
"Pdum_DN6825_c0_g1"	"Domain"
"Pdum_DN68264_c0_g1"	"Domain"
"Pdum_DN68456_c0_g1"	"Domain"
"Pdum_DN685_c0_g1"	"Domain"
"Pdum_DN6869_c0_g1"	"Domain"
"Pdum_DN687_c1_g1"	"Domain"
"Pdum_DN687_c1_g2"	"Domain"
"Pdum_DN68860_c0_g1"	"Domain"
"Pdum_DN6886_c0_g1"	"Domain"
"Pdum_DN69030_c0_g1"	"Domain"
"Pdum_DN6908_c3_g1"	"Domain"
"Pdum_DN691_c0_g1"	"Domain"
"Pdum_DN6928_c0_g1"	"Domain"
"Pdum_DN69461_c0_g1"	"Domain"
"Pdum_DN6984_c0_g1"	"Domain"
"Pdum_DN6993_c0_g4"	"Domain"
"Pdum_DN6996_c0_g1"	"Domain"
"Pdum_DN6_c0_g1"	"Domain"
"Pdum_DN7013_c0_g1"	"Domain"
"Pdum_DN7031_c0_g1"	"Domain"
"Pdum_DN70498_c0_g1"	"Domain"
"Pdum_DN7059_c0_g1"	"Domain"
"Pdum_DN705_c0_g1"	"Domain"
"Pdum_DN709_c0_g1"	"Domain"
"Pdum_DN710_c0_g1"	"Domain"
"Pdum_DN71107_c0_g1"	"Domain"
"Pdum_DN7110_c0_g1"	"Domain"
"Pdum_DN71232_c2_g1"	"Domain"
"Pdum_DN7128_c0_g1"	"Domain"
"Pdum_DN712_c0_g1"	"Domain"
"Pdum_DN712_c0_g2"	"Domain"
"Pdum_DN713_c0_g1"	"Domain"
"Pdum_DN7143_c0_g1"	"Domain"
"Pdum_DN7145_c1_g1"	"Domain"
"Pdum_DN71739_c0_g1"	"Domain"
"Pdum_DN7181_c1_g1"	"Domain"
"Pdum_DN7191_c0_g1"	"Domain"
"Pdum_DN71925_c0_g1"	"Domain"
"Pdum_DN71928_c0_g1"	"Domain"
"Pdum_DN7213_c0_g1"	"Domain"
"Pdum_DN72178_c0_g1"	"Domain"
"Pdum_DN7224_c0_g1"	"Domain"
"Pdum_DN7229_c0_g1"	"Domain"
"Pdum_DN7242_c0_g1"	"Domain"
"Pdum_DN72498_c0_g1"	"Domain"
"Pdum_DN7250_c2_g1"	"Domain"
"Pdum_DN7251_c0_g1"	"Domain"
"Pdum_DN7265_c0_g2"	"Domain"
"Pdum_DN729_c0_g1"	"Domain"
"Pdum_DN7306_c0_g1"	"Domain"
"Pdum_DN7328_c4_g1"	"Domain"
"Pdum_DN7332_c0_g1"	"Domain"
"Pdum_DN7347_c0_g2"	"Domain"
"Pdum_DN7351_c0_g1"	"Domain"
"Pdum_DN7366_c0_g1"	"Domain"
"Pdum_DN7368_c0_g1"	"Domain"
"Pdum_DN7374_c0_g1"	"Domain"
"Pdum_DN73760_c0_g1"	"Domain"
"Pdum_DN7376_c3_g1"	"Domain"
"Pdum_DN73783_c0_g1"	"Domain"
"Pdum_DN73_c2_g1"	"Domain"
"Pdum_DN7410_c0_g1"	"Domain"
"Pdum_DN74149_c0_g1"	"Domain"
"Pdum_DN74223_c0_g2"	"Domain"
"Pdum_DN7424_c0_g1"	"Domain"
"Pdum_DN7427_c0_g1"	"Domain"
"Pdum_DN743_c0_g1"	"Domain"
"Pdum_DN7451_c0_g1"	"Domain"
"Pdum_DN7461_c0_g1"	"Domain"
"Pdum_DN7467_c0_g2"	"Domain"
"Pdum_DN7479_c0_g1"	"Domain"
"Pdum_DN7485_c0_g1"	"Domain"
"Pdum_DN75001_c0_g1"	"Domain"
"Pdum_DN7512_c0_g1"	"Domain"
"Pdum_DN7513_c1_g1"	"Domain"
"Pdum_DN7564_c0_g1"	"Domain"
"Pdum_DN7568_c0_g1"	"Domain"
"Pdum_DN75_c0_g1"	"Domain"
"Pdum_DN760_c0_g1"	"Domain"
"Pdum_DN7617_c1_g1"	"Domain"
"Pdum_DN7631_c0_g1"	"Domain"
"Pdum_DN76334_c0_g1"	"Domain"
"Pdum_DN764_c2_g1"	"Domain"
"Pdum_DN766_c0_g1"	"Domain"
"Pdum_DN7684_c0_g1"	"Domain"
"Pdum_DN7692_c0_g1"	"Domain"
"Pdum_DN7695_c0_g2"	"Domain"
"Pdum_DN7713_c5_g1"	"Domain"
"Pdum_DN7730_c0_g1"	"Domain"
"Pdum_DN77340_c0_g1"	"Domain"
"Pdum_DN7757_c0_g1"	"Domain"
