geneID	cluster	domain	pfam
Pdum_DN208046_c0_g1	2	LRR_14	PF23598
Pdum_DN20987_c0_g1	2	zf-C2H2	PF00096
Pdum_DN20987_c0_g1	2	BolA	PF01722
Pdum_DN20987_c0_g1	2	Desulfoferrod_N	PF06397
Pdum_DN20987_c0_g1	2	zf-C2H2_jaz	PF12171
Pdum_DN20987_c0_g1	2	zf-C2H2_2	PF12756
Pdum_DN20987_c0_g1	2	zf-met	PF12874
Pdum_DN20987_c0_g1	2	zf-H2C2_2	PF13465
Pdum_DN20987_c0_g1	2	zf-C2H2_4	PF13894
Pdum_DN20987_c0_g1	2	zf-C2H2_6	PF13912
Pdum_DN20987_c0_g1	2	zf-C2HC_2	PF13913
Pdum_DN20987_c0_g1	2	DUF4471	PF14740
Pdum_DN20987_c0_g1	2	zf-C2H2_11	PF16622
Pdum_DN20987_c0_g1	2	zf-RING_15	PF16744
Pdum_DN20987_c0_g1	2	C2CH-3rd_BIRD-IDD	PF22995
Pdum_DN20987_c0_g1	2	Zf-C2H2_ZNF451_2nd	PF23102
Pdum_DN20987_c0_g1	2	Zf-C2H2_ZNF451_C	PF23107
Pdum_DN20987_c0_g1	2	Zf-C2H2_ZNF451	PF23108
Pdum_DN20987_c0_g1	2	DUF7128	PF23447
Pdum_DN20987_c0_g1	2	zf-C2H2_15	PF23561
Pdum_DN20987_c0_g1	2	zf-C2H2_16	PF23611
Pdum_DN20987_c0_g1	2	DUF8112	PF26417
Pdum_DN20_c1_g1	2	ig	PF00047
Pdum_DN20_c1_g1	2	LRR_1	PF00560
Pdum_DN20_c1_g1	2	Apolipoprotein	PF01442
Pdum_DN20_c1_g1	2	LRRNT	PF01462
Pdum_DN20_c1_g1	2	I-set	PF07679
Pdum_DN20_c1_g1	2	V-set	PF07686
Pdum_DN20_c1_g1	2	V-set_CD47	PF08204
Pdum_DN20_c1_g1	2	MADF_DNA_bdg	PF10545
Pdum_DN20_c1_g1	2	Receptor_2B4	PF11465
Pdum_DN20_c1_g1	2	LRR_4	PF12799
Pdum_DN20_c1_g1	2	LRR_8	PF13855
Pdum_DN20_c1_g1	2	LRR_9	PF14580
Pdum_DN20_c1_g1	2	DpnI_C	PF17726
Pdum_DN20_c1_g1	2	DUF6650	PF20355
Pdum_DN20_c1_g1	2	DUF6657	PF20362
Pdum_DN20_c1_g1	2	Ig_VEGFR-1-like_5th	PF22971
Pdum_DN20_c1_g1	2	LRR_LRWD1	PF23211
Pdum_DN20_c1_g1	2	LRR_RPS2	PF23247
Pdum_DN20_c1_g1	2	LRR_EndoS	PF23952
Pdum_DN2107_c0_g1	2	Ank	PF00023
Pdum_DN2107_c0_g1	2	Death	PF00531
Pdum_DN2107_c0_g1	2	RHD_DNA_bind	PF00554
Pdum_DN2107_c0_g1	2	Ank_2	PF12796
Pdum_DN2107_c0_g1	2	Ank_3	PF13606
Pdum_DN2107_c0_g1	2	Ank_4	PF13637
Pdum_DN2107_c0_g1	2	Ank_5	PF13857
Pdum_DN2107_c0_g1	2	RHD_dimer	PF16179
Pdum_DN2107_c0_g1	2	Ank_KRIT1	PF24521
Pdum_DN21146_c0_g1	2	WD40	PF00400
Pdum_DN21146_c0_g1	2	Cytochrom_D1	PF02239
Pdum_DN21146_c0_g1	2	ANAPC4_WD40	PF12894
Pdum_DN21146_c0_g1	2	Beta-prop_ACSF4	PF13570
Pdum_DN21146_c0_g1	2	WD40_like	PF17005
Pdum_DN21146_c0_g1	2	NBCH_WD40	PF20426
Pdum_DN21146_c0_g1	2	WDR54	PF21031
Pdum_DN21146_c0_g1	2	Beta-prop_NOL10_N	PF23098
Pdum_DN21146_c0_g1	2	PEP5_VPS11_N	PF23341
Pdum_DN21146_c0_g1	2	WDR90_beta-prop_4th	PF23342
Pdum_DN21146_c0_g1	2	Beta-prop_IFT122_2nd	PF23377
Pdum_DN21146_c0_g1	2	Beta-prop_IFT122_1st	PF23381
Pdum_DN21146_c0_g1	2	Beta-prop_IFT140_1st	PF23383
Pdum_DN21146_c0_g1	2	Beta-prop_WDR19_1st	PF23389
Pdum_DN21146_c0_g1	2	Beta-prop_WDR90_POC16_2nd	PF23393
Pdum_DN21146_c0_g1	2	Beta-prop_EML	PF23409
Pdum_DN21146_c0_g1	2	Beta-prop_VPS8	PF23410
Pdum_DN21146_c0_g1	2	Beta-prop_Vps41	PF23411
Pdum_DN21146_c0_g1	2	Beta-prop_EML_2	PF23414
Pdum_DN21146_c0_g1	2	WD40_RFWD3	PF23419
Pdum_DN21146_c0_g1	2	Beta-prop_EIPR1	PF23609
Pdum_DN21146_c0_g1	2	Beta-prop_HPS5	PF23756
Pdum_DN21146_c0_g1	2	Beta-prop_RIG_2nd	PF23775
Pdum_DN21146_c0_g1	2	Beta-prop_SPT8	PF23798
Pdum_DN21146_c0_g1	2	Beta-prop_WDR75_1st	PF23869
Pdum_DN21146_c0_g1	2	Beta-prop_SCAP	PF24017
Pdum_DN21146_c0_g1	2	Beta-prop_CAF1B_HIR1	PF24105
Pdum_DN21146_c0_g1	2	WD40_MABP1-WDR62_1st	PF24780
Pdum_DN21146_c0_g1	2	WD40_MABP1-WDR62_2nd	PF24782
Pdum_DN21146_c0_g1	2	WDR55	PF24796
Pdum_DN21146_c0_g1	2	WD40_Prp19	PF24814
Pdum_DN21146_c0_g1	2	WD40_WDHD1_1st	PF24817
Pdum_DN21146_c0_g1	2	Beta-prop_TEP1_C	PF25048
Pdum_DN21146_c0_g1	2	Beta-prop_WDR36-Utp21_2nd	PF25168
Pdum_DN21146_c0_g1	2	Beta-prop_WDR36-Utp21_1st	PF25171
Pdum_DN21146_c0_g1	2	Beta-prop_WDR3_2nd	PF25172
Pdum_DN21146_c0_g1	2	Beta-prop_WDR3_1st	PF25173
Pdum_DN21146_c0_g1	2	Beta-prop_THOC3	PF25174
Pdum_DN21146_c0_g1	2	Beta-prop_WDR5	PF25175
Pdum_DN21146_c0_g1	2	WD40_Gbeta	PF25391
Pdum_DN21146_c0_g1	2	DUF8383	PF28357
Pdum_DN2118_c0_g1	2	EGF	PF00008
Pdum_DN2118_c0_g1	2	PG_binding_1	PF01471
Pdum_DN2118_c0_g1	2	EGF_2	PF07974
Pdum_DN2118_c0_g1	2	Peptidase_M66	PF10462
Pdum_DN2118_c0_g1	2	hEGF	PF12661
Pdum_DN2118_c0_g1	2	Reprolysin_3	PF13582
Pdum_DN2118_c0_g1	2	EGF_TEN	PF25024
Pdum_DN212_c0_g1	2	ZZ	PF00569
Pdum_DN212_c0_g1	2	zf-Di19	PF05605
Pdum_DN212_c0_g1	2	Med9	PF07544
Pdum_DN212_c0_g1	2	zf-C2H2_jaz	PF12171
Pdum_DN212_c0_g1	2	TMF_TATA_bd	PF12325
Pdum_DN212_c0_g1	2	DUF5345	PF17280
Pdum_DN212_c0_g1	2	Zn_SUZ12	PF23320
Pdum_DN212_c0_g1	2	RING_XB3-XBAT31	PF24921
Pdum_DN212_c0_g1	2	ZZ_ADA2	PF25299
Pdum_DN2145_c0_g1	2	WD40	PF00400
Pdum_DN2145_c0_g1	2	RIO1	PF01163
Pdum_DN2145_c0_g1	2	APH	PF01636
Pdum_DN2145_c0_g1	2	ABC1	PF03109
Pdum_DN2145_c0_g1	2	RPAP1_N	PF08621
Pdum_DN2145_c0_g1	2	ANAPC4_WD40	PF12894
Pdum_DN2145_c0_g1	2	NBCH_WD40	PF20426
Pdum_DN2145_c0_g1	2	WDR54	PF21031
Pdum_DN2145_c0_g1	2	Beta-prop_NOL10_N	PF23098
Pdum_DN2145_c0_g1	2	PEP5_VPS11_N	PF23341
Pdum_DN2145_c0_g1	2	WDR90_beta-prop_4th	PF23342
Pdum_DN2145_c0_g1	2	Beta-prop_IFT122_1st	PF23381
Pdum_DN2145_c0_g1	2	Beta-prop_IFT140_1st	PF23383
Pdum_DN2145_c0_g1	2	Beta-prop_WDR19_1st	PF23389
Pdum_DN2145_c0_g1	2	Beta-prop_WDR90_POC16_2nd	PF23393
Pdum_DN2145_c0_g1	2	Beta-prop_EML	PF23409
Pdum_DN2145_c0_g1	2	Beta-prop_VPS8	PF23410
Pdum_DN2145_c0_g1	2	Beta-prop_Vps41	PF23411
Pdum_DN2145_c0_g1	2	Beta-prop_EML_2	PF23414
Pdum_DN2145_c0_g1	2	Beta-prop_IP5PC_F	PF23754
Pdum_DN2145_c0_g1	2	Beta-prop_HPS5	PF23756
Pdum_DN2145_c0_g1	2	Beta-prop_DCAF12	PF23760
Pdum_DN2145_c0_g1	2	Beta-prop_DCAF4	PF23761
Pdum_DN2145_c0_g1	2	Beta-prop_WDR75_2nd	PF23769
Pdum_DN2145_c0_g1	2	Beta-prop_RIG_2nd	PF23775
Pdum_DN2145_c0_g1	2	Beta-prop_SPT8	PF23798
Pdum_DN2145_c0_g1	2	Beta-prop_SCAP	PF24017
Pdum_DN2145_c0_g1	2	WD40_MABP1-WDR62_1st	PF24780
Pdum_DN2145_c0_g1	2	WD40_MABP1-WDR62_2nd	PF24782
Pdum_DN2145_c0_g1	2	EIF3I	PF24805
Pdum_DN2145_c0_g1	2	WD40_CDC20-Fz	PF24807
Pdum_DN2145_c0_g1	2	WD40_WDHD1_1st	PF24817
Pdum_DN2145_c0_g1	2	Beta-prop_TEP1_2nd	PF25047
Pdum_DN2145_c0_g1	2	Beta-prop_TEP1_C	PF25048
Pdum_DN2145_c0_g1	2	Beta-prop_WDR36-Utp21_2nd	PF25168
Pdum_DN2145_c0_g1	2	Beta-prop_WDR36-Utp21_1st	PF25171
Pdum_DN2145_c0_g1	2	Beta-prop_WDR3_2nd	PF25172
Pdum_DN2145_c0_g1	2	Beta-prop_WDR3_1st	PF25173
Pdum_DN2145_c0_g1	2	Beta-prop_THOC3	PF25174
Pdum_DN2145_c0_g1	2	Beta-prop_WDR5	PF25175
Pdum_DN2145_c0_g1	2	WD40_Gbeta	PF25391
Pdum_DN2145_c0_g1	2	Beta-prop_Aladin	PF25460
Pdum_DN2145_c0_g1	2	Beta-prop_pof12	PF25499
Pdum_DN2150_c0_g1	2	fn3	PF00041
Pdum_DN2150_c0_g1	2	PK_Tyr_Ser-Thr	PF07714
Pdum_DN2150_c0_g1	2	Kinase-like	PF14531
Pdum_DN2150_c0_g1	2	DUF5367	PF17329
Pdum_DN2150_c0_g1	2	DUF5385	PF17359
Pdum_DN2150_c0_g1	2	Stevor	PF17410
Pdum_DN2150_c0_g1	2	Pkinase_fungal	PF17667
Pdum_DN2150_c0_g1	2	DUF7715	PF24831
Pdum_DN2150_c0_g1	2	EGF_TEN	PF25024
Pdum_DN21557_c0_g2	2	WD40	PF00400
Pdum_DN21557_c0_g2	2	PD40	PF07676
Pdum_DN21557_c0_g2	2	WD40_Prp19	PF24814
Pdum_DN21557_c0_g2	2	WD40_WDHD1_1st	PF24817
Pdum_DN21557_c0_g2	2	Beta-prop_THOC3	PF25174
Pdum_DN21640_c0_g1	2	zf-C2H2	PF00096
Pdum_DN21640_c0_g1	2	BolA	PF01722
Pdum_DN21640_c0_g1	2	zf-Di19	PF05605
Pdum_DN21640_c0_g1	2	DUF1677	PF07911
Pdum_DN21640_c0_g1	2	zf-C2H2_2	PF12756
Pdum_DN21640_c0_g1	2	zf-met	PF12874
Pdum_DN21640_c0_g1	2	zf-H2C2_2	PF13465
Pdum_DN21640_c0_g1	2	zf-C2H2_4	PF13894
Pdum_DN21640_c0_g1	2	zf-C2H2_6	PF13912
Pdum_DN21640_c0_g1	2	Zn_ribbon_SprT	PF17283
Pdum_DN21640_c0_g1	2	Spt46	PF17734
Pdum_DN21640_c0_g1	2	Zf-C2H2_ZNF451_C	PF23107
Pdum_DN21640_c0_g1	2	DUF7128	PF23447
Pdum_DN21640_c0_g1	2	DUF7129	PF23455
Pdum_DN21640_c0_g1	2	DUF7565	PF24446
Pdum_DN21675_c1_g1	2	TIG	PF01833
Pdum_DN21675_c1_g1	2	cEGF	PF12662
Pdum_DN21675_c1_g1	2	OCRE	PF17780
Pdum_DN21675_c1_g1	2	DUF6541	PF20176
Pdum_DN21675_c1_g1	2	EGF_PEAR1L	PF23301
Pdum_DN21675_c1_g1	2	Ig_TgrO1	PF24612
Pdum_DN216888_c0_g1	2	Sushi	PF00084
Pdum_DN216888_c0_g1	2	HRM	PF02793
Pdum_DN216888_c0_g1	2	CRLF2-like_D2	PF21605
Pdum_DN216888_c0_g1	2	Ephrin_CRD	PF25599
Pdum_DN21822_c0_g1	2	zf-C2H2	PF00096
Pdum_DN21822_c0_g1	2	zf-BED	PF02892
Pdum_DN21822_c0_g1	2	zf-Di19	PF05605
Pdum_DN21822_c0_g1	2	zf-C2H2_jaz	PF12171
Pdum_DN21822_c0_g1	2	zf-met	PF12874
Pdum_DN21822_c0_g1	2	zf-H2C2_2	PF13465
Pdum_DN21822_c0_g1	2	zf-C2H2_4	PF13894
Pdum_DN21822_c0_g1	2	zf-H2C2_5	PF13909
Pdum_DN21822_c0_g1	2	zf-C2H2_6	PF13912
Pdum_DN21822_c0_g1	2	zf-C2HC_2	PF13913
Pdum_DN21822_c0_g1	2	DUF4764	PF15961
Pdum_DN21822_c0_g1	2	zf-C2H2_11	PF16622
Pdum_DN21822_c0_g1	2	Zap1_zf1	PF21816
Pdum_DN21822_c0_g1	2	Zn_ribbon_NrdR	PF22811
Pdum_DN21822_c0_g1	2	zf-C2H2_ZNF462_11	PF23075
Pdum_DN21822_c0_g1	2	zf-C2H2_ZNF462_1st	PF23077
Pdum_DN21822_c0_g1	2	Zf-C2H2_ZNF451_2nd	PF23102
Pdum_DN21822_c0_g1	2	Zf-C2H2_ZNF451_C	PF23107
Pdum_DN21822_c0_g1	2	Zf-C2H2_ZNF451	PF23108
Pdum_DN21822_c0_g1	2	zf-C2H2_7th_ZNF462	PF23225
Pdum_DN21822_c0_g1	2	Zn_SUZ12	PF23320
Pdum_DN21822_c0_g1	2	zf-C2H2_15	PF23561
Pdum_DN21822_c0_g1	2	zf-C2H2_ZN142	PF23612
Pdum_DN21822_c0_g1	2	zf-C2H2_OTU1_C	PF24560
Pdum_DN21822_c0_g1	2	zf-C2H2_ZN292	PF25420
Pdum_DN21822_c0_g1	2	zf-C2H2_AcuF	PF26082
Pdum_DN2190_c0_g1	2	COesterase	PF00135
Pdum_DN2190_c0_g1	2	Abhydrolase_3	PF07859
Pdum_DN2239_c0_g1	2	PI3_PI4_kinase	PF00454
Pdum_DN2239_c0_g1	2	HEAT	PF02985
Pdum_DN2239_c0_g1	2	IFRD	PF05004
Pdum_DN2239_c0_g1	2	TPR_2	PF07719
Pdum_DN2239_c0_g1	2	AChE_tetra	PF08674
Pdum_DN2239_c0_g1	2	FRB_dom	PF08771
Pdum_DN2239_c0_g1	2	mTOR_dom	PF11865
Pdum_DN2239_c0_g1	2	Sec7-like_HUS	PF12783
Pdum_DN2239_c0_g1	2	HEAT_EZ	PF13513
Pdum_DN2239_c0_g1	2	HEAT_2	PF13646
Pdum_DN2239_c0_g1	2	HEAT_MROH2B_1st	PF23221
Pdum_DN2239_c0_g1	2	HEAT_GCN1	PF23271
Pdum_DN2239_c0_g1	2	HEAT_ECM29	PF24492
Pdum_DN2239_c0_g1	2	TOR1L1_N	PF24714
Pdum_DN2239_c0_g1	2	HEAT_EF3_N	PF24987
Pdum_DN2239_c0_g1	2	ARM_TT21_4th	PF25068
Pdum_DN2239_c0_g1	2	TPR_IMB1	PF25574
Pdum_DN2239_c0_g1	2	TPR_DNAAF5	PF25757
Pdum_DN2239_c0_g1	2	TPR_IPO5	PF25780
Pdum_DN2239_c0_g1	2	HEAT_GCN1_C	PF25786
Pdum_DN2239_c0_g1	2	CandA_N	PF28359
Pdum_DN2258_c1_g1	2	TIG	PF01833
Pdum_DN2258_c1_g1	2	Orf78	PF06024
Pdum_DN2258_c1_g1	2	Beta_helix	PF13229
Pdum_DN2258_c1_g1	2	zf-HC5HC2H	PF13771
Pdum_DN2258_c1_g1	2	zf-HC5HC2H_2	PF13832
Pdum_DN2258_c1_g1	2	TMEM132_C	PF15706
Pdum_DN2258_c1_g1	2	SLX1_C	PF21202
Pdum_DN2258_c1_g1	2	CR_prot_dom_plant	PF22812
Pdum_DN2258_c1_g1	2	PHD_NSD	PF22908
Pdum_DN2258_c1_g1	2	Amanitin	PF24112
Pdum_DN2258_c1_g1	2	Beta-sand_ComC_2nd	PF24143
Pdum_DN2258_c1_g1	2	DUF7498	PF24328
Pdum_DN2258_c1_g1	2	CEMIP_beta-hel	PF24606
Pdum_DN2258_c1_g1	2	Epiregulin_C	PF28423
Pdum_DN22924_c0_g1	2	MFS_1	PF07690
Pdum_DN22924_c0_g1	2	Deltameth_res	PF16020
Pdum_DN22924_c0_g1	2	TMIE	PF16038
Pdum_DN23047_c0_g1	2	Phage_integrase	PF00589
Pdum_DN23047_c0_g1	2	Phage_Gp23	PF10669
Pdum_DN23047_c0_g1	2	DUF3504	PF12012
Pdum_DN23047_c0_g1	2	zf-C2H2_3rep	PF18868
Pdum_DN23047_c0_g1	2	DUF6003	PF19466
Pdum_DN23047_c0_g1	2	QRICH1	PF25561
Pdum_DN2306_c0_g1	2	WD40	PF00400
Pdum_DN2306_c0_g1	2	Fe_hyd_lg_C	PF02906
Pdum_DN2306_c0_g1	2	FAD_syn	PF06574
Pdum_DN2306_c0_g1	2	eIF2A	PF08662
Pdum_DN2306_c0_g1	2	Beta-prop_Nup120_160	PF11715
Pdum_DN2306_c0_g1	2	ANAPC4_WD40	PF12894
Pdum_DN2306_c0_g1	2	Beta-prop_NUP159_NUP214	PF16755
Pdum_DN2306_c0_g1	2	DUF6606	PF20255
Pdum_DN2306_c0_g1	2	TAF1C_beta-prop	PF20641
Pdum_DN2306_c0_g1	2	WDR54	PF21031
Pdum_DN2306_c0_g1	2	MIOS_WD40	PF21720
Pdum_DN2306_c0_g1	2	Beta-prop_NOL10_N	PF23098
Pdum_DN2306_c0_g1	2	PEP5_VPS11_N	PF23341
Pdum_DN2306_c0_g1	2	WDR90_beta-prop_4th	PF23342
Pdum_DN2306_c0_g1	2	Beta-prop_IFT122_2nd	PF23377
Pdum_DN2306_c0_g1	2	Beta-prop_IFT122_1st	PF23381
Pdum_DN2306_c0_g1	2	Beta-prop_IFT140_1st	PF23383
Pdum_DN2306_c0_g1	2	Beta-prop_IFT140_2nd	PF23385
Pdum_DN2306_c0_g1	2	Beta-prop_WDR19_1st	PF23389
Pdum_DN2306_c0_g1	2	Beta-prop_WDR90_POC16_2nd	PF23393
Pdum_DN2306_c0_g1	2	Beta-prop_EML	PF23409
Pdum_DN2306_c0_g1	2	Beta-prop_VPS8	PF23410
Pdum_DN2306_c0_g1	2	Beta-prop_Vps41	PF23411
Pdum_DN2306_c0_g1	2	Beta-prop_EML_2	PF23414
Pdum_DN2306_c0_g1	2	WD40_RFWD3	PF23419
Pdum_DN2306_c0_g1	2	Beta-prop_NWD2_C	PF23586
Pdum_DN2306_c0_g1	2	Beta-prop_EIPR1	PF23609
Pdum_DN2306_c0_g1	2	Beta-prop_HPS5	PF23756
Pdum_DN2306_c0_g1	2	Beta-prop_DCAF12	PF23760
Pdum_DN2306_c0_g1	2	Beta-prop_DCAF4	PF23761
Pdum_DN2306_c0_g1	2	Beta-prop_WDR75_2nd	PF23769
Pdum_DN2306_c0_g1	2	Beta-prop_RIG_2nd	PF23775
Pdum_DN2306_c0_g1	2	Beta-prop_SPT8	PF23798
Pdum_DN2306_c0_g1	2	Beta-prop_WDR75_1st	PF23869
Pdum_DN2306_c0_g1	2	Beta-prop_SCAP	PF24017
Pdum_DN2306_c0_g1	2	Beta-prop_CAF1B_HIR1	PF24105
Pdum_DN2306_c0_g1	2	WD40_MABP1-WDR62_1st	PF24780
Pdum_DN2306_c0_g1	2	WD40_MABP1-WDR62_2nd	PF24782
Pdum_DN2306_c0_g1	2	WDR55	PF24796
Pdum_DN2306_c0_g1	2	Beta-prop_WDR35_TULP_N	PF24797
Pdum_DN2306_c0_g1	2	EIF3I	PF24805
Pdum_DN2306_c0_g1	2	WD40_CDC20-Fz	PF24807
Pdum_DN2306_c0_g1	2	WD40_Prp19	PF24814
Pdum_DN2306_c0_g1	2	WD40_WDHD1_1st	PF24817
Pdum_DN2306_c0_g1	2	Beta-prop_TEP1_2nd	PF25047
Pdum_DN2306_c0_g1	2	Beta-prop_TEP1_C	PF25048
Pdum_DN2306_c0_g1	2	Beta-prop_WDR36-Utp21_2nd	PF25168
Pdum_DN2306_c0_g1	2	Beta-prop_WDR36-Utp21_1st	PF25171
Pdum_DN2306_c0_g1	2	Beta-prop_WDR3_2nd	PF25172
Pdum_DN2306_c0_g1	2	Beta-prop_WDR3_1st	PF25173
Pdum_DN2306_c0_g1	2	Beta-prop_THOC3	PF25174
Pdum_DN2306_c0_g1	2	Beta-prop_WDR5	PF25175
Pdum_DN2306_c0_g1	2	Beta-prop_WDR41	PF25178
Pdum_DN2306_c0_g1	2	Beta-prop_Aladin	PF25460
Pdum_DN2306_c0_g1	2	Tricorn_N	PF26549
Pdum_DN2306_c0_g1	2	Tricorn_2nd	PF26550
Pdum_DN2315_c0_g1	2	EGF_laminin	PF00053
Pdum_DN2326_c0_g1	2	WD40	PF00400
Pdum_DN2326_c0_g1	2	Beta-prop_Nup120_160	PF11715
Pdum_DN2326_c0_g1	2	ANAPC4_WD40	PF12894
Pdum_DN2326_c0_g1	2	Beta-prop_NUP159_NUP214	PF16755
Pdum_DN2326_c0_g1	2	CsgH	PF21112
Pdum_DN2326_c0_g1	2	MIOS_WD40	PF21720
Pdum_DN2326_c0_g1	2	Beta-prop_NOL10_N	PF23098
Pdum_DN2326_c0_g1	2	PEP5_VPS11_N	PF23341
Pdum_DN2326_c0_g1	2	Beta-prop_IFT122_1st	PF23381
Pdum_DN2326_c0_g1	2	Beta-prop_IFT140_1st	PF23383
Pdum_DN2326_c0_g1	2	Beta-prop_WDR19_1st	PF23389
Pdum_DN2326_c0_g1	2	Beta-prop_WDR90_POC16_2nd	PF23393
Pdum_DN2326_c0_g1	2	Beta-prop_EML	PF23409
Pdum_DN2326_c0_g1	2	Beta-prop_VPS8	PF23410
Pdum_DN2326_c0_g1	2	Beta-prop_Vps41	PF23411
Pdum_DN2326_c0_g1	2	Beta-prop_EML_2	PF23414
Pdum_DN2326_c0_g1	2	WD40_RFWD3	PF23419
Pdum_DN2326_c0_g1	2	Beta-prop_RSE1_2nd	PF23726
Pdum_DN2326_c0_g1	2	Beta-prop_HPS5	PF23756
Pdum_DN2326_c0_g1	2	Beta-prop_DCAF4	PF23761
Pdum_DN2326_c0_g1	2	Beta-prop_SPT8	PF23798
Pdum_DN2326_c0_g1	2	WDR55	PF24796
Pdum_DN2326_c0_g1	2	EIF3I	PF24805
Pdum_DN2326_c0_g1	2	WD40_CDC20-Fz	PF24807
Pdum_DN2326_c0_g1	2	WD40_Prp19	PF24814
Pdum_DN2326_c0_g1	2	WD40_WDHD1_1st	PF24817
Pdum_DN2326_c0_g1	2	Beta-prop_TEP1_2nd	PF25047
Pdum_DN2326_c0_g1	2	Beta-prop_WDR36-Utp21_1st	PF25171
Pdum_DN2326_c0_g1	2	Beta-prop_WDR3_2nd	PF25172
Pdum_DN2326_c0_g1	2	Beta-prop_WDR3_1st	PF25173
Pdum_DN2326_c0_g1	2	Beta-prop_THOC3	PF25174
Pdum_DN2326_c0_g1	2	Beta-prop_WDR5	PF25175
Pdum_DN2326_c0_g1	2	WD40_Gbeta	PF25391
Pdum_DN23315_c0_g1	2	GST_C	PF00043
Pdum_DN23315_c0_g1	2	PMP22_Claudin	PF00822
Pdum_DN23315_c0_g1	2	GST_N	PF02798
Pdum_DN23315_c0_g1	2	Phage_holin_3_6	PF07332
Pdum_DN23315_c0_g1	2	Tom37	PF10568
Pdum_DN23315_c0_g1	2	GST_N_2	PF13409
Pdum_DN23315_c0_g1	2	GST_C_2	PF13410
Pdum_DN23315_c0_g1	2	GST_C_3	PF14497
Pdum_DN23315_c0_g1	2	DUF6394	PF19931
Pdum_DN23315_c0_g1	2	GST_C_7	PF22041
Pdum_DN23315_c0_g1	2	Small_Trp_rich	PF27910
Pdum_DN2333_c0_g2	2	bZIP_1	PF00170
Pdum_DN2333_c0_g2	2	IFP_35_N	PF07334
Pdum_DN2333_c0_g2	2	Cnn_1N	PF07989
Pdum_DN2333_c0_g2	2	Myo5a	PF25966
Pdum_DN23491_c0_g2	2	fn3	PF00041
Pdum_DN23491_c0_g2	2	Lep_receptor_Ig	PF06328
Pdum_DN23491_c0_g2	2	EpoR_lig-bind	PF09067
Pdum_DN23491_c0_g2	2	IL6Ra-bind	PF09240
Pdum_DN23491_c0_g2	2	TMEM132_C	PF15706
Pdum_DN23491_c0_g2	2	FN3_DSCAM-DSCAML_C	PF25059
Pdum_DN235747_c0_g1	2	C1_1	PF00130
Pdum_DN235747_c0_g1	2	PHD	PF00628
Pdum_DN235747_c0_g1	2	SHS2_FTSA	PF02491
Pdum_DN235747_c0_g1	2	C1_2	PF03107
Pdum_DN235747_c0_g1	2	Zn_ribbon_6	PF07191
Pdum_DN235747_c0_g1	2	SBDS_domain_II	PF09377
Pdum_DN235747_c0_g1	2	DUF8400	PF28442
Pdum_DN23589_c0_g1	2	AT_hook	PF02178
Pdum_DN23589_c0_g1	2	KH_2	PF07650
Pdum_DN23589_c0_g1	2	ATG16	PF08614
Pdum_DN23589_c0_g1	2	RNase_Y_N	PF12072
Pdum_DN23589_c0_g1	2	TMF_DNA_bd	PF12329
Pdum_DN23589_c0_g1	2	KH_KhpA-B	PF13083
Pdum_DN23589_c0_g1	2	CCDC92	PF14916
Pdum_DN23589_c0_g1	2	Lin0124_C	PF27405
Pdum_DN23723_c0_g1	2	7tm_1	PF00001
Pdum_DN23723_c0_g1	2	PDR_CDR	PF06422
Pdum_DN23723_c0_g1	2	7TM_GPCR_Srx	PF10328
Pdum_DN23723_c0_g1	2	DUF6560	PF20197
Pdum_DN240_c2_g1	2	EGF_laminin	PF00053
Pdum_DN240_c2_g1	2	Plasmod_Pvs28	PF06247
Pdum_DN240_c2_g1	2	EGF_CA	PF07645
Pdum_DN240_c2_g1	2	EGF_2	PF07974
Pdum_DN240_c2_g1	2	hEGF	PF12661
Pdum_DN240_c2_g1	2	cEGF	PF12662
Pdum_DN240_c2_g1	2	EGF_3	PF12947
Pdum_DN24493_c0_g1	2	zf-C2H2	PF00096
Pdum_DN24493_c0_g1	2	Ribosomal_S27	PF01599
Pdum_DN24493_c0_g1	2	zf-HYPF	PF07503
Pdum_DN24493_c0_g1	2	zf-H2C2_2	PF13465
Pdum_DN24493_c0_g1	2	Pentapeptide_4	PF13599
Pdum_DN24493_c0_g1	2	zf-C2H2_4	PF13894
Pdum_DN24493_c0_g1	2	zf-C2H2_6	PF13912
Pdum_DN24493_c0_g1	2	MTNAP1_ZnF	PF28519
Pdum_DN244_c0_g1	2	7tm_1	PF00001
Pdum_DN244_c0_g1	2	OAD_gamma	PF04277
Pdum_DN244_c0_g1	2	DUF7520	PF24364
Pdum_DN24546_c0_g1	2	zf-C2H2	PF00096
Pdum_DN24546_c0_g1	2	FYVE_2	PF02318
Pdum_DN24546_c0_g1	2	PHF5	PF03660
Pdum_DN24546_c0_g1	2	Rad50_zn_hook	PF04423
Pdum_DN24546_c0_g1	2	zf-Di19	PF05605
Pdum_DN24546_c0_g1	2	DUF2256	PF10013
Pdum_DN24546_c0_g1	2	zf-Vps39_C	PF10367
Pdum_DN24546_c0_g1	2	zf-C2H2_jaz	PF12171
Pdum_DN24546_c0_g1	2	zf-met	PF12874
Pdum_DN24546_c0_g1	2	zf-H2C2_2	PF13465
Pdum_DN24546_c0_g1	2	zf-RING_2	PF13639
Pdum_DN24546_c0_g1	2	zf-C2H2_4	PF13894
Pdum_DN24546_c0_g1	2	Rua1_C	PF14616
