geneID	cluster	domain	pfam
Pdum_DN8316_c0_g1	1	Beta-prop_EML	PF23409
Pdum_DN8316_c0_g1	1	Beta-prop_EML_2	PF23414
Pdum_DN8316_c0_g1	1	WD40_RFWD3	PF23419
Pdum_DN8316_c0_g1	1	Beta-prop_BBS7	PF23743
Pdum_DN8316_c0_g1	1	Beta-prop_WDR11_1st	PF23751
Pdum_DN8316_c0_g1	1	Beta-prop_HPS5	PF23756
Pdum_DN8316_c0_g1	1	Beta-prop_DCAF4	PF23761
Pdum_DN8316_c0_g1	1	Beta-prop_RIG_2nd	PF23775
Pdum_DN8316_c0_g1	1	Beta-prop_SPT8	PF23798
Pdum_DN8316_c0_g1	1	Beta-prop_CAF1B_HIR1	PF24105
Pdum_DN8316_c0_g1	1	WD40_MABP1-WDR62_2nd	PF24782
Pdum_DN8316_c0_g1	1	EIF3I	PF24805
Pdum_DN8316_c0_g1	1	WD40_CDC20-Fz	PF24807
Pdum_DN8316_c0_g1	1	WD40_Prp19	PF24814
Pdum_DN8316_c0_g1	1	WD40_WDHD1_1st	PF24817
Pdum_DN8316_c0_g1	1	Beta-prop_TEP1_2nd	PF25047
Pdum_DN8316_c0_g1	1	Beta-prop_TEP1_C	PF25048
Pdum_DN8316_c0_g1	1	Beta-prop_WDR36-Utp21_1st	PF25171
Pdum_DN8316_c0_g1	1	Beta-prop_WDR3_2nd	PF25172
Pdum_DN8316_c0_g1	1	Beta-prop_WDR3_1st	PF25173
Pdum_DN8316_c0_g1	1	Beta-prop_THOC3	PF25174
Pdum_DN8316_c0_g1	1	Beta-prop_WDR5	PF25175
Pdum_DN8316_c0_g1	1	Tricorn_2nd	PF26550
Pdum_DN83416_c0_g3	1	CobD_Cbib	PF03186
Pdum_DN83416_c0_g3	1	7tm_7	PF08395
Pdum_DN83474_c0_g1	1	Phage_30_3	PF08010
Pdum_DN83474_c0_g1	1	NADAR	PF08719
Pdum_DN8366_c1_g1	1	Ank	PF00023
Pdum_DN8366_c1_g1	1	Ank_2	PF12796
Pdum_DN8366_c1_g1	1	Ank_3	PF13606
Pdum_DN8366_c1_g1	1	Ank_4	PF13637
Pdum_DN8366_c1_g1	1	Ank_5	PF13857
Pdum_DN8366_c1_g1	1	Ank_KRIT1	PF24521
Pdum_DN8366_c1_g1	1	WCX	PF25583
Pdum_DN8367_c0_g1	1	Innexin	PF00876
Pdum_DN8367_c0_g1	1	Bap31	PF05529
Pdum_DN8367_c0_g1	1	SieB	PF14163
Pdum_DN838_c0_g1	1	Cg6151-P	PF10233
Pdum_DN838_c0_g1	1	YqgB	PF11036
Pdum_DN838_c0_g1	1	DUF3611	PF12263
Pdum_DN838_c0_g1	1	YwiC	PF14256
Pdum_DN838_c0_g1	1	US30	PF17624
Pdum_DN838_c0_g1	1	DUF6658	PF20363
Pdum_DN838_c0_g1	1	MMSYN1_0478	PF28190
Pdum_DN841_c0_g1	1	Neur_chan_LBD	PF02931
Pdum_DN841_c0_g1	1	AvrB_AvrC	PF05394
Pdum_DN841_c0_g2	1	Neur_chan_LBD	PF02931
Pdum_DN841_c0_g2	1	Neur_chan_memb	PF02932
Pdum_DN8426_c0_g1	1	Vpu	PF00558
Pdum_DN8426_c0_g1	1	SUEL_Lectin	PF02140
Pdum_DN8426_c0_g1	1	PT	PF04886
Pdum_DN8426_c0_g1	1	GSu_C4xC__C2xCH	PF09698
Pdum_DN8426_c0_g1	1	TMEM154	PF15102
Pdum_DN8431_c0_g1	1	Adeno_E3_CR2	PF02439
Pdum_DN8431_c0_g1	1	Sema4F_C	PF19428
Pdum_DN8431_c0_g1	1	DUF7622	PF24602
Pdum_DN8439_c0_g1	1	LRR_1	PF00560
Pdum_DN8439_c0_g1	1	LRR_4	PF12799
Pdum_DN8439_c0_g1	1	LRR_5	PF13306
Pdum_DN8439_c0_g1	1	DKNYY	PF13644
Pdum_DN8439_c0_g1	1	LRR_8	PF13855
Pdum_DN8439_c0_g1	1	LRR_9	PF14580
Pdum_DN8439_c0_g1	1	Cdc13_OB2	PF18691
Pdum_DN8439_c0_g1	1	DHU1_N	PF20919
Pdum_DN8439_c0_g1	1	LRR_14	PF23598
Pdum_DN8439_c0_g1	1	LRR_NXF1-5	PF24048
Pdum_DN8457_c0_g1	1	Toxin_TOLIP	PF00087
Pdum_DN8457_c0_g1	1	UxuA	PF03786
Pdum_DN8463_c0_g1	1	Y_phosphatase	PF00102
Pdum_DN8463_c0_g1	1	Rhodanese	PF00581
Pdum_DN8463_c0_g1	1	Init_tRNA_PT	PF04179
Pdum_DN8463_c0_g1	1	PTPlike_phytase	PF14566
Pdum_DN8463_c0_g1	1	PTP-NADK	PF22741
Pdum_DN8471_c0_g1	1	RVT_1	PF00078
Pdum_DN8471_c0_g1	1	DUF1759	PF03564
Pdum_DN8471_c0_g1	1	Peptidase_A17	PF05380
Pdum_DN8471_c0_g1	1	DUF1374	PF07118
Pdum_DN8471_c0_g1	1	Asp_protease_2	PF13650
Pdum_DN8478_c0_g1	1	zf-C2H2	PF00096
Pdum_DN8478_c0_g1	1	zf-C2H2_jaz	PF12171
Pdum_DN8478_c0_g1	1	zf-met	PF12874
Pdum_DN8478_c0_g1	1	zf-H2C2_2	PF13465
Pdum_DN8478_c0_g1	1	zf-C2H2_4	PF13894
Pdum_DN8478_c0_g1	1	zf-C2H2_6	PF13912
Pdum_DN8478_c0_g1	1	Zn_ribbon_19	PF14369
Pdum_DN8478_c0_g1	1	zf-C2HE	PF16278
Pdum_DN8478_c0_g1	1	C2CH-3rd_BIRD-IDD	PF22995
Pdum_DN8478_c0_g1	1	Zn_SUZ12	PF23320
Pdum_DN8485_c2_g1	1	Ricin_B_lectin	PF00652
Pdum_DN8485_c2_g1	1	PSI_PsaE	PF02427
Pdum_DN8497_c0_g1	1	zf-C2H2	PF00096
Pdum_DN8497_c0_g1	1	C1_1	PF00130
Pdum_DN8497_c0_g1	1	HypA	PF01155
Pdum_DN8497_c0_g1	1	zf-AN1	PF01428
Pdum_DN8497_c0_g1	1	AT_hook	PF02178
Pdum_DN8497_c0_g1	1	zf-BED	PF02892
Pdum_DN8497_c0_g1	1	Zn_ribbon_Elf1	PF05129
Pdum_DN8497_c0_g1	1	zf-Di19	PF05605
Pdum_DN8497_c0_g1	1	zf-C2H2_jaz	PF12171
Pdum_DN8497_c0_g1	1	zf-met	PF12874
Pdum_DN8497_c0_g1	1	zf-H2C2_2	PF13465
Pdum_DN8497_c0_g1	1	zf-C2H2_4	PF13894
Pdum_DN8497_c0_g1	1	zf-C2H2_6	PF13912
Pdum_DN8497_c0_g1	1	zf-C2HC_2	PF13913
Pdum_DN8497_c0_g1	1	Zn_ribbon_19	PF14369
Pdum_DN8497_c0_g1	1	zf-C2H2_8	PF15909
Pdum_DN8497_c0_g1	1	zf-C2HE	PF16278
Pdum_DN8497_c0_g1	1	zf-C2H2_11	PF16622
Pdum_DN8497_c0_g1	1	Actin_micro	PF17003
Pdum_DN8497_c0_g1	1	DUF6076	PF19553
Pdum_DN8497_c0_g1	1	TBPIP_C	PF21664
Pdum_DN8497_c0_g1	1	C2CH-3rd_BIRD-IDD	PF22995
Pdum_DN8497_c0_g1	1	zf-C2H2_ZNF462_1st	PF23077
Pdum_DN8497_c0_g1	1	Zf-C2H2_ZNF451_6th	PF23104
Pdum_DN8497_c0_g1	1	Zf-C2H2_ZNF451	PF23108
Pdum_DN8497_c0_g1	1	zf-C2H2_7th_ZNF462	PF23225
Pdum_DN8497_c0_g1	1	Zn_SUZ12	PF23320
Pdum_DN8497_c0_g1	1	DUF7128	PF23447
Pdum_DN8497_c0_g1	1	zf-C2H2_15	PF23561
Pdum_DN8497_c0_g1	1	zf-C2H2_16	PF23611
Pdum_DN8497_c0_g1	1	zf-C2H2_DHX34	PF24485
Pdum_DN8497_c0_g1	1	Znf_C2H2_Trps1_1st	PF27058
Pdum_DN8619_c0_g1	1	Ig_6	PF18452
Pdum_DN8642_c0_g1	1	Methyltransf_FA	PF12248
Pdum_DN8642_c0_g1	1	ToxS	PF17323
Pdum_DN864_c2_g1	1	zf-C2H2	PF00096
Pdum_DN864_c2_g1	1	PyrI_C	PF02748
Pdum_DN864_c2_g1	1	DNA_pol_phi	PF04931
Pdum_DN864_c2_g1	1	zf-C2H2_jaz	PF12171
Pdum_DN864_c2_g1	1	zf-C2H2_2	PF12756
Pdum_DN864_c2_g1	1	zf-H2C2_2	PF13465
Pdum_DN864_c2_g1	1	zf-C2H2_4	PF13894
Pdum_DN864_c2_g1	1	zf-C2HC_2	PF13913
Pdum_DN864_c2_g1	1	zf-C2H2_11	PF16622
Pdum_DN864_c2_g1	1	zf-C2H2_3rep	PF18868
Pdum_DN864_c2_g1	1	zf-C2H2_7th_ZNF462	PF23225
Pdum_DN864_c2_g1	1	DUF8112	PF26417
Pdum_DN864_c2_g1	1	Znf_C2H2_Trps1_2nd	PF27065
Pdum_DN864_c2_g1	1	PRM1	PF27758
Pdum_DN864_c2_g1	1	GlpR	PF28211
Pdum_DN8652_c0_g1	1	PK_Tyr_Ser-Thr	PF07714
Pdum_DN8652_c0_g1	1	Kinase-like	PF14531
Pdum_DN86570_c0_g1	1	Tetraspanin	PF00335
Pdum_DN86570_c0_g1	1	MgtE	PF01769
Pdum_DN86570_c0_g1	1	FxsA	PF04186
Pdum_DN86570_c0_g1	1	OAD_gamma	PF04277
Pdum_DN86570_c0_g1	1	Wzy_C	PF04932
Pdum_DN86570_c0_g1	1	TMEM_230_134	PF05915
Pdum_DN86570_c0_g1	1	Phage_holin_3_6	PF07332
Pdum_DN86570_c0_g1	1	DUF3040	PF11239
Pdum_DN86570_c0_g1	1	DUF3188	PF11384
Pdum_DN86570_c0_g1	1	FeoB_associated	PF12669
Pdum_DN86570_c0_g1	1	Claudin_2	PF13903
Pdum_DN86570_c0_g1	1	YtpI	PF14007
Pdum_DN86570_c0_g1	1	CyanoTRADDas_TM	PF20712
Pdum_DN8666_c0_g1	1	C1_1	PF00130
Pdum_DN8666_c0_g1	1	PHD	PF00628
Pdum_DN8666_c0_g1	1	DDE_1	PF03184
Pdum_DN8666_c0_g1	1	NatA_aux_su	PF12569
Pdum_DN8666_c0_g1	1	zf-HC5HC2H	PF13771
Pdum_DN8666_c0_g1	1	Prok-RING_1	PF14446
Pdum_DN8666_c0_g1	1	Pdase_M17_N2	PF18295
Pdum_DN8666_c0_g1	1	PHDvar_NSD	PF23004
Pdum_DN8666_c0_g1	1	PHD_Pygo	PF27108
Pdum_DN866_c0_g1	1	TSC22	PF01166
Pdum_DN866_c0_g1	1	V_ATPase_I	PF01496
Pdum_DN866_c0_g1	1	SlyX	PF04102
Pdum_DN866_c0_g1	1	DivIVA	PF05103
Pdum_DN866_c0_g1	1	CENP-H	PF05837
Pdum_DN866_c0_g1	1	ZapB	PF06005
Pdum_DN866_c0_g1	1	YabA	PF06156
Pdum_DN866_c0_g1	1	GCN5L1	PF06320
Pdum_DN866_c0_g1	1	Seadorna_VP6	PF07407
Pdum_DN866_c0_g1	1	NRBF2	PF08961
Pdum_DN866_c0_g1	1	Cluap1	PF10234
Pdum_DN866_c0_g1	1	Pilin_PilX	PF11530
Pdum_DN866_c0_g1	1	TMF_DNA_bd	PF12329
Pdum_DN866_c0_g1	1	GAS	PF13851
Pdum_DN866_c0_g1	1	KASH_CCD	PF14662
Pdum_DN866_c0_g1	1	UPF0449	PF15136
Pdum_DN866_c0_g1	1	PRKG1_interact	PF15898
Pdum_DN866_c0_g1	1	MYO6_lever	PF21521
Pdum_DN866_c0_g1	1	Phage_APSE1_p49	PF26917
Pdum_DN866_c0_g1	1	CCDC17_middle_coil	PF28454
Pdum_DN8675_c0_g1	1	Viral_alk_exo	PF01771
Pdum_DN8675_c0_g1	1	SAP	PF02037
Pdum_DN8675_c0_g1	1	SWIM	PF04434
Pdum_DN8675_c0_g1	1	THAP	PF05485
Pdum_DN8675_c0_g1	1	YqaJ	PF09588
Pdum_DN86777_c0_g2	1	ShK	PF01549
Pdum_DN86777_c0_g2	1	DUF7043	PF23070
Pdum_DN86777_c0_g2	1	DUF7044	PF23071
Pdum_DN8678_c0_g1	1	SH3_HelY	PF26090
Pdum_DN8678_c0_g1	1	DUF8308	PF26975
Pdum_DN8682_c1_g1	1	zf-C2H2	PF00096
Pdum_DN8682_c1_g1	1	PyrI_C	PF02748
Pdum_DN8682_c1_g1	1	zf-Di19	PF05605
Pdum_DN8682_c1_g1	1	zf-C2H2_jaz	PF12171
Pdum_DN8682_c1_g1	1	zf-met	PF12874
Pdum_DN8682_c1_g1	1	zf-H2C2_2	PF13465
Pdum_DN8682_c1_g1	1	zf-C2H2_4	PF13894
Pdum_DN8682_c1_g1	1	CpXC	PF14353
Pdum_DN8682_c1_g1	1	TSTD2_N	PF23949
Pdum_DN8682_c1_g1	1	zf-C2H2_ZN292	PF25420
Pdum_DN87036_c0_g1	1	C1_1	PF00130
Pdum_DN87036_c0_g1	1	C1_2	PF03107
Pdum_DN87036_c0_g1	1	Pneumovirus_M2	PF06436
Pdum_DN87036_c0_g1	1	zf-RING_2	PF13639
Pdum_DN87036_c0_g1	1	PHD_Pygo	PF27108
Pdum_DN8716_c0_g1	1	LRR_1	PF00560
Pdum_DN8716_c0_g1	1	LRR_4	PF12799
Pdum_DN8716_c0_g1	1	LRR_8	PF13855
Pdum_DN8716_c0_g1	1	LRR_9	PF14580
Pdum_DN8716_c0_g1	1	RsmF_methylt_CI	PF17126
Pdum_DN8716_c0_g1	1	LRR_LRWD1	PF23211
Pdum_DN8716_c0_g1	1	LRR_13	PF23286
Pdum_DN8716_c0_g1	1	LRR_14	PF23598
Pdum_DN8716_c0_g1	1	LRR_EndoS	PF23952
Pdum_DN8716_c0_g1	1	LRR_NXF1-5	PF24048
Pdum_DN8718_c0_g1	1	PB1	PF00564
Pdum_DN8718_c0_g1	1	He_PIG	PF05345
Pdum_DN8718_c0_g1	1	DAG1	PF05454
Pdum_DN8718_c0_g1	1	Sarcoglycan_2	PF05510
Pdum_DN8718_c0_g1	1	CFAP68	PF06608
Pdum_DN8718_c0_g1	1	SKG6	PF08693
Pdum_DN8718_c0_g1	1	Psg1	PF14610
Pdum_DN8718_c0_g1	1	TMEM154	PF15102
Pdum_DN8721_c0_g2	1	Ank	PF00023
Pdum_DN8721_c0_g2	1	Ank_2	PF12796
Pdum_DN8721_c0_g2	1	Ank_3	PF13606
Pdum_DN8721_c0_g2	1	Ank_5	PF13857
Pdum_DN8721_c0_g2	1	ANK_LRRK2	PF23745
Pdum_DN8724_c0_g1	1	RVT_1	PF00078
Pdum_DN8724_c0_g1	1	DarP	PF04751
Pdum_DN8724_c0_g1	1	Integrase_H2C2	PF17921
Pdum_DN8724_c0_g1	1	VMAP-M8	PF19969
Pdum_DN8725_c0_g1	1	CUB	PF00431
Pdum_DN8725_c0_g1	1	SUEL_Lectin	PF02140
Pdum_DN8744_c0_g1	1	RIO1	PF01163
Pdum_DN8744_c0_g1	1	Choline_kinase	PF01633
Pdum_DN8744_c0_g1	1	APH	PF01636
Pdum_DN8744_c0_g1	1	PK_Tyr_Ser-Thr	PF07714
Pdum_DN8744_c0_g1	1	CTLH	PF10607
Pdum_DN8744_c0_g1	1	YrbL-PhoP_reg	PF10707
Pdum_DN8744_c0_g1	1	Kinase-like	PF14531
Pdum_DN8749_c0_g1	1	Bac_DnaA	PF00308
Pdum_DN8749_c0_g1	1	SRP54	PF00448
Pdum_DN8749_c0_g1	1	TPR_1	PF00515
Pdum_DN8749_c0_g1	1	UvrD-helicase	PF00580
Pdum_DN8749_c0_g1	1	NB-ARC	PF00931
Pdum_DN8749_c0_g1	1	ATPase_2	PF01637
Pdum_DN8749_c0_g1	1	TPR_2	PF07719
Pdum_DN8749_c0_g1	1	AAA_7	PF12775
Pdum_DN8749_c0_g1	1	AAA_16	PF13191
Pdum_DN8749_c0_g1	1	AAA_19	PF13245
Pdum_DN8749_c0_g1	1	TPR_10	PF13374
Pdum_DN8749_c0_g1	1	AAA_22	PF13401
Pdum_DN8749_c0_g1	1	TPR_12	PF13424
Pdum_DN8749_c0_g1	1	AAA_30	PF13604
Pdum_DN8749_c0_g1	1	HEAT_Nup120	PF23300
Pdum_DN8749_c0_g1	1	NPHP3_N	PF24883
Pdum_DN8749_c0_g1	1	TPR_NPHP3	PF24885
Pdum_DN8759_c0_g1	1	Glycophorin_A	PF01102
Pdum_DN8759_c0_g1	1	Mucin	PF01456
Pdum_DN8759_c0_g1	1	TM_ErbB1	PF21314
Pdum_DN87655_c0_g1	1	LRR_1	PF00560
Pdum_DN87655_c0_g1	1	LRR_4	PF12799
Pdum_DN87655_c0_g1	1	LRR_6	PF13516
Pdum_DN87655_c0_g1	1	LRR_At1g61320_AtMIF1	PF23622
Pdum_DN87655_c0_g1	1	LRR_NXF1-5	PF24048
Pdum_DN87655_c0_g1	1	LRR_At5g56370	PF24758
Pdum_DN87655_c0_g1	1	LRR_FBXL15	PF25372
Pdum_DN8772_c0_g1	1	zf-C2H2	PF00096
Pdum_DN8772_c0_g1	1	Trm112p	PF03966
Pdum_DN8772_c0_g1	1	zf-Di19	PF05605
Pdum_DN8772_c0_g1	1	zf-C2H2_jaz	PF12171
Pdum_DN8772_c0_g1	1	Helicase_IV_N	PF12462
Pdum_DN8772_c0_g1	1	zf-H2C2_2	PF13465
Pdum_DN8772_c0_g1	1	zf-C2H2_4	PF13894
Pdum_DN8772_c0_g1	1	zf-H2C2_5	PF13909
Pdum_DN8772_c0_g1	1	zf-C2H2_11	PF16622
Pdum_DN8772_c0_g1	1	zf_C2H2_ZHX	PF18387
Pdum_DN8772_c0_g1	1	DUF5810	PF19126
Pdum_DN8772_c0_g1	1	ADNP_N	PF19627
Pdum_DN8772_c0_g1	1	C2H2-zf_KIN17	PF25095
Pdum_DN8772_c0_g1	1	zf-POGZ	PF25429
Pdum_DN8795_c0_g1	1	Ion_trans_2	PF07885
Pdum_DN8795_c0_g1	1	Cortex-I_coil	PF09304
Pdum_DN88019_c0_g1	1	Ank	PF00023
Pdum_DN88019_c0_g1	1	SOCS_box	PF07525
Pdum_DN88019_c0_g1	1	Ank_2	PF12796
Pdum_DN88019_c0_g1	1	Ank_3	PF13606
Pdum_DN88019_c0_g1	1	Ank_4	PF13637
Pdum_DN88019_c0_g1	1	Ank_5	PF13857
Pdum_DN88019_c0_g1	1	ANK_LRRK2	PF23745
Pdum_DN88019_c0_g1	1	DUF8207	PF26634
Pdum_DN88019_c0_g1	1	T4SS_AnkD	PF28177
Pdum_DN88225_c0_g2	1	RVP_2	PF08284
Pdum_DN88225_c0_g2	1	Asp_protease_2	PF13650
Pdum_DN88225_c0_g2	1	Integrase_H2C2	PF17921
Pdum_DN8827_c1_g1	1	Tetraspanin	PF00335
Pdum_DN8827_c1_g1	1	Virul_fac_BrkB	PF03631
Pdum_DN8827_c1_g1	1	DUF4728	PF15860
Pdum_DN882_c0_g1	1	CCHa1_2	PF27941
Pdum_DN88362_c0_g1	1	LRRNT	PF01462
Pdum_DN8878_c0_g1	1	Laminin_G_2	PF02210
Pdum_DN8878_c0_g1	1	3keto-disac_hyd	PF06439
Pdum_DN8878_c0_g1	1	Laminin_G_3	PF13385
Pdum_DN8882_c0_g1	1	C1_2	PF03107
Pdum_DN8882_c0_g1	1	Kdo	PF06293
Pdum_DN8882_c0_g1	1	PK_Tyr_Ser-Thr	PF07714
Pdum_DN8882_c0_g1	1	zf-RING-like	PF08746
Pdum_DN8882_c0_g1	1	zf-HC5HC2H	PF13771
Pdum_DN8882_c0_g1	1	PHD_2	PF13831
Pdum_DN8882_c0_g1	1	zf-HC5HC2H_2	PF13832
Pdum_DN8882_c0_g1	1	Prok-RING_1	PF14446
Pdum_DN8883_c0_g1	1	Trehalose_recp	PF06151
Pdum_DN8883_c0_g1	1	MRAP	PF15183
Pdum_DN8922_c0_g1	1	DUF7042	PF23069
Pdum_DN8922_c0_g1	1	DUF7043	PF23070
Pdum_DN8927_c0_g1	1	RRM_1	PF00076
Pdum_DN8927_c0_g1	1	RRM_Nup35	PF05172
Pdum_DN8927_c0_g1	1	SPOC	PF07744
Pdum_DN8927_c0_g1	1	RRM_3	PF08777
Pdum_DN8927_c0_g1	1	Nup35_RRM_2	PF14605
Pdum_DN8927_c0_g1	1	RRM_7	PF16367
Pdum_DN892_c0_g1	1	Acetyltransf_1	PF00583
Pdum_DN892_c0_g1	1	Ehbp	PF10622
Pdum_DN892_c0_g1	1	Acetyltransf_4	PF13420
Pdum_DN8966_c0_g1	1	CUB	PF00431
Pdum_DN8966_c0_g1	1	SRCR	PF00530
Pdum_DN8966_c0_g1	1	Gemini_mov	PF01708
Pdum_DN8966_c0_g1	1	RIFIN	PF02009
Pdum_DN8966_c0_g1	1	FixQ	PF05545
Pdum_DN8966_c0_g1	1	Chordopox_A13L	PF05961
Pdum_DN8966_c0_g1	1	Orf78	PF06024
Pdum_DN8966_c0_g1	1	CD34_antigen	PF06365
Pdum_DN8966_c0_g1	1	MFS_Mycoplasma	PF07672
Pdum_DN8966_c0_g1	1	zf-Nse	PF11789
Pdum_DN8966_c0_g1	1	UstYa	PF11807
Pdum_DN8966_c0_g1	1	DUF3377	PF11857
Pdum_DN8966_c0_g1	1	EphA2_TM	PF14575
Pdum_DN8966_c0_g1	1	TMEM52	PF14979
Pdum_DN8966_c0_g1	1	TMEM154	PF15102
Pdum_DN8966_c0_g1	1	SIT	PF15330
Pdum_DN8966_c0_g1	1	Cadherin_C_2	PF16492
Pdum_DN8966_c0_g1	1	DUF5385	PF17359
Pdum_DN8966_c0_g1	1	TMEM128	PF20479
Pdum_DN8966_c0_g1	1	YxzE	PF25184
Pdum_DN8966_c0_g1	1	Adenovirus-41_E3	PF27706
Pdum_DN8966_c0_g1	1	Epiregulin_C	PF28423
Pdum_DN8971_c0_g1	1	AP3D1	PF06375
Pdum_DN8971_c0_g1	1	Eapp_C	PF10238
Pdum_DN8971_c0_g1	1	CMS1	PF14617
Pdum_DN8971_c0_g1	1	MRNIP	PF15749
Pdum_DN8971_c0_g1	1	Coilin_N	PF15862
Pdum_DN8971_c0_g1	1	DUF6080	PF19558
Pdum_DN8971_c0_g1	1	SMN_YG-box	PF20635
Pdum_DN8971_c0_g1	1	SIP5_N	PF27641
Pdum_DN897_c0_g2	1	RasGEF_N_2	PF14663
Pdum_DN8983_c1_g2	1	zf-C2H2	PF00096
Pdum_DN8983_c1_g2	1	zf-H2C2_2	PF13465
Pdum_DN8983_c1_g2	1	zf-C2H2_4	PF13894
Pdum_DN8983_c1_g2	1	zf-C2H2_8	PF15909
Pdum_DN8983_c1_g2	1	zf-C2H2_aberr	PF17017
Pdum_DN8983_c1_g2	1	TFIIIA_zf-C2H2	PF22110
Pdum_DN8983_c1_g2	1	DUF7565	PF24446
Pdum_DN8983_c1_g2	1	C2H2_ASCIZ	PF24757
Pdum_DN8983_c1_g2	1	zf_C2H2_17_1st	PF26177
Pdum_DN8983_c1_g2	1	zf_C2H2_ZNF292	PF26218
Pdum_DN8983_c1_g2	1	zf-C2H2_Adnp2	PF26748
Pdum_DN8995_c0_g1	1	CCDC50_N	PF15295
Pdum_DN8995_c0_g1	1	NUDT9_N	PF25969
Pdum_DN9044_c0_g1	1	Kazal_1	PF00050
Pdum_DN9044_c0_g1	1	Stig1	PF04885
Pdum_DN9044_c0_g1	1	Kazal_2	PF07648
Pdum_DN9044_c0_g1	1	NttA	PF24275
Pdum_DN905_c0_g1	1	Polysacc_synt_2	PF02719
Pdum_DN905_c0_g1	1	NmrA	PF05368
Pdum_DN9083_c0_g1	1	PAAR_motif	PF05488
Pdum_DN9083_c0_g1	1	Sgf11	PF08209
Pdum_DN9083_c0_g1	1	Zn_ribbon_IS1595	PF12760
Pdum_DN9083_c0_g1	1	DUF7577	PF24463
Pdum_DN9086_c0_g1	1	DSPc	PF00782
Pdum_DN9086_c0_g1	1	Orthoreo_P10	PF07204
Pdum_DN9086_c0_g1	1	Y_phosphatase3	PF13350
Pdum_DN9086_c0_g1	1	EphA2_TM	PF14575
Pdum_DN9086_c0_g1	1	DUF6269	PF19784
Pdum_DN9086_c0_g1	1	PTP-NADK	PF22741
Pdum_DN9086_c0_g1	1	PTP-SAK	PF22784
Pdum_DN9086_c0_g1	1	Tc-R-P	PF22785
Pdum_DN9088_c1_g1	1	Mago_nashi	PF02792
Pdum_DN9088_c1_g1	1	DUF3239	PF11580
Pdum_DN9088_c1_g1	1	SICA_beta	PF12878
Pdum_DN909_c0_g1	1	Ctr	PF04145
Pdum_DN909_c0_g1	1	Macoilin	PF09726
Pdum_DN90_c0_g2	1	zf-C3HC4	PF00097
Pdum_DN90_c0_g2	1	WD40	PF00400
Pdum_DN90_c0_g2	1	BRCT	PF00533
Pdum_DN90_c0_g2	1	NHL	PF01436
Pdum_DN90_c0_g2	1	CHASE4	PF05228
Pdum_DN90_c0_g2	1	NUMOD1	PF07453
Pdum_DN90_c0_g2	1	FTO_CTD	PF12934
Pdum_DN90_c0_g2	1	zf-RING_UBOX	PF13445
Pdum_DN90_c0_g2	1	zf-C3HC4_2	PF13923
Pdum_DN90_c0_g2	1	zf-RING_5	PF14634
Pdum_DN90_c0_g2	1	BRCT_2	PF16589
Pdum_DN90_c0_g2	1	Yop-YscD_cpl	PF16697
Pdum_DN90_c0_g2	1	Alp7A_like_C	PF22128
Pdum_DN90_c0_g2	1	ANCHR-like_BBOX	PF22586
Pdum_DN90_c0_g2	1	Beta-prop_IFT122_1st	PF23381
Pdum_DN90_c0_g2	1	Beta-prop_WDR3_1st	PF25173
Pdum_DN90_c0_g2	1	Beta-prop_WDR5	PF25175
Pdum_DN90_c0_g2	1	U-box_ZFPL1	PF25998
Pdum_DN90_c0_g2	1	DUF8349	PF27509
Pdum_DN90_c0_g2	1	CRLF3_N	PF27984
Pdum_DN9107_c0_g1	1	zf-C2H2	PF00096
Pdum_DN9107_c0_g1	1	Zn_ribbon_IS1595	PF12760
Pdum_DN9107_c0_g1	1	zf-met	PF12874
Pdum_DN9107_c0_g1	1	zf-H2C2_2	PF13465
Pdum_DN9107_c0_g1	1	zf-C2H2_4	PF13894
Pdum_DN9107_c0_g1	1	zf-C2H2_6	PF13912
Pdum_DN9107_c0_g1	1	zf-C2HC_2	PF13913
Pdum_DN9107_c0_g1	1	zf-C2H2_11	PF16622
Pdum_DN9107_c0_g1	1	TBPIP_C	PF21664
Pdum_DN9107_c0_g1	1	Zap1_zf1	PF21816
Pdum_DN9107_c0_g1	1	Zf-C2H2_ZNF451_C	PF23107
Pdum_DN9107_c0_g1	1	DUF7066	PF23217
Pdum_DN9107_c0_g1	1	DUF7836	PF25206
Pdum_DN9114_c0_g1	1	EGF	PF00008
Pdum_DN9114_c0_g1	1	DSL	PF01414
Pdum_DN9114_c0_g1	1	HELP	PF03451
Pdum_DN9114_c0_g1	1	Mid2	PF04478
Pdum_DN9114_c0_g1	1	EGF_CA	PF07645
Pdum_DN9114_c0_g1	1	EGF_2	PF07974
Pdum_DN9114_c0_g1	1	hEGF	PF12661
Pdum_DN9114_c0_g1	1	cEGF	PF12662
Pdum_DN9114_c0_g1	1	EGF_3	PF12947
Pdum_DN9114_c0_g1	1	EGF_C8A_B_C6	PF21195
Pdum_DN9114_c0_g1	1	EGF_DL_JAG	PF21700
Pdum_DN9114_c0_g1	1	JAG1-like_EGF2	PF21795
Pdum_DN9114_c0_g1	1	EGF_PEAR1L	PF23301
Pdum_DN9114_c0_g1	1	ArlX	PF24151
Pdum_DN9114_c0_g1	1	EGF_TEN	PF25024
Pdum_DN9114_c0_g1	1	Opalin	PF27852
Pdum_DN9114_c0_g1	1	NCMAP	PF27960
Pdum_DN9114_c0_g1	1	TipC	PF28027
Pdum_DN91159_c0_g1	1	DUF4131	PF13567
